driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
48.0,133307.0,121849.0,120261.0,119572.0,119784.0,118849.0,119265.0,119514.0,120584.0,119900.0,119971.0,120217.0,121655.0,129018.0,134301.0,118725.0,118228.0,118113.0,117947.0,119759.0,117835.0,117966.0,117864.0,117561.0,117373.0,116863.0,116789.0,117231.0,126890.0,135096.0,117749.0,118714.0,123213.0,118272.0,119366.0,117987.0,118024.0,118172.0,118244.0,118384.0,118627.0,120135.0,120383.0,100000000.0
49,122537,116493,116529,116948,116055,116244,116138,116591,116857,117100,117118,116943,117062,116865,116595,116967,124130,131474,116522,115891,117077,115427,115880,115412,115586,115531,115687,116061,117674,115520,116072,124007,130267,115679,116180,115783,116749,116662,116567,116876,117221,117118,118049,118346
55,130089,118196,118811,118323,118690,117911,117254,116510,116819,116591,117422,117971,117661,125785,135037,116490,116740,117971,118197,118389,117917,116592,116294,116624,116216,116284,116296,116277,124210,131935,116016,117173,116929,116529,117322,116600,116600,116468,116727,116431,116580,116670,117688,119670
56,123726,117555,117176,117689,117276,116416,117035,116740,116750,117113,117316,116904,117201,116767,116965,116644,116576,123766,130968,116485,119431,116208,115913,115982,115765,116110,115582,115759,116164,115943,116575,123253,131718,115915,116497,116589,116624,117042,116562,116186,116721,117260,117621,119517
57,121611,115918,115819,115727,115309,115156,116203,116214,115939,116110,116165,116227,116020,116672,116738,116365,116288,124314,131858,115778,116464,114361,113955,114896,115310,114248,114366,114086,114893,115334,122770,132625,115776,116379,115739,116246,116200,116424,116636,116949,116776,117323,117892,117447
63,126805,118024,117407,117779,117990,117385,117176,117382,117662,117558,117683,118012,117742,117383,117480,116861,124945,131804,117684,117589,117224,116027,116607,115708,115950,115883,115940,118313,118554,118069,118030,115815,118595,123725,130143,116069,116073,115946,116067,115773,115874,115508,115299,115763
64.0,132206.0,122624.0,119772.0,119831.0,118876.0,119280.0,118963.0,119323.0,118967.0,119816.0,118485.0,118179.0,118628.0,119225.0,126023.0,135688.0,118326.0,119096.0,120115.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,127871.0,119052.0,118777.0,118645.0,118684.0,118609.0,119767.0,118928.0,118645.0,118795.0,119165.0,119138.0,119210.0,121195.0,126739.0,136503.0,117595.0,117094.0,117438.0,117252.0,117776.0,117776.0,117645.0,117672.0,117672.0,117330.0,117599.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
69.0,132843.0,121331.0,118903.0,118234.0,118644.0,118345.0,118747.0,119803.0,118813.0,119325.0,119092.0,118588.0,127151.0,137065.0,117990.0,118541.0,118818.0,119254.0,118980.0,118166.0,119094.0,118336.0,118786.0,119164.0,118579.0,126580.0,136304.0,118309.0,118537.0,118202.0,117929.0,120105.0,123191.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
70,125878,117574,117568,117575,118467,116667,117079,117635,117403,117797,118170,117541,117300,117304,117584,117528,117457,117305,117357,117107,126831,134173,117153,117031,117348,116611,115901,116258,116627,117214,125949,131025,115786,115952,116330,116871,117119,116543,116297,116659,116992,116685,116822,117606
71,126367,117699,117487,117677,118025,117453,116877,117440,117369,118111,117542,118095,117586,117607,117303,125251,130989,117066,116064,115364,117025,115573,115648,115022,114954,115463,115884,123611,132201,116094,116656,117101,116752,116497,118273,117077,116228,116375,116454,116745,117534,117852,117456,118126
