driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
807,111311,108039,107663,108215,108353,108212,107419,107122,107232,111745,126711,105488,105544,105788,106000,106193,106123,106660,106466,106752,106067,105569,105711,105814,105860,111045,126237,104670,104979,104915,131699,134527,132591,158928,155027,154289,104452,133221,158528,153619,104304,103400,103085,103174,103872,103962,104673,104322,103690,103653,103433,103153,102608,102861,102841
813,114725,108609,108388,108795,109014,109786,112606,129007,107729,107137,106697,107004,106784,107927,108692,107068,106535,106446,106497,106390,106550,106622,111024,126006,105249,105858,105270,105587,105391,105242,130928,133699,118319,158395,154009,152565,106711,133955,157565,152108,106991,104445,104136,104538,110153,105402,104879,104608,104451,104462,104310,104312,104576,104368,105194
814.0,117017.0,108881.0,109088.0,109062.0,109170.0,109353.0,113006.0,127609.0,108403.0,106411.0,108274.0,106650.0,106822.0,107146.0,107492.0,107367.0,106966.0,106707.0,106659.0,106662.0,107655.0,107872.0,112788.0,127445.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
815,115921,108784,109239,109381,109114,109169,108481,108037,107876,112310,126611,106083,106015,107824,105978,106047,106465,106607,106255,105946,105705,105989,105690,105581,106255,106055,105864,105927,105896,106074,156240,169936,110874,137704,154190,149289,106074,136220,156705,150122,106992,104371,104220,104001,107379,103081,102973,103477,103610,103718,103363,103152,103793,103011,103182
817.0,113122.0,108239.0,108080.0,109368.0,108884.0,108835.0,108578.0,109193.0,107977.0,107767.0,107778.0,109498.0,107480.0,107182.0,107104.0,107017.0,107483.0,112892.0,126931.0,105934.0,107391.0,105287.0,105717.0,105967.0,105859.0,106485.0,106552.0,106943.0,105849.0,106420.0,134627.0,147346.0,120618.0,156643.0,154352.0,151529.0,106846.0,135247.0,156958.0,151278.0,105710.0,104281.0,104236.0,104211.0,104833.0,104421.0,104472.0,104011.0,103483.0,103473.0,103406.0,102947.0,100000000.0,100000000.0,100000000.0
818.0,119105.0,108458.0,108759.0,109536.0,109726.0,110166.0,109597.0,108624.0,108379.0,108828.0,110756.0,117050.0,128440.0,106407.0,106348.0,106481.0,106842.0,107116.0,107171.0,106983.0,107446.0,107288.0,107651.0,112075.0,127088.0,105736.0,105404.0,105283.0,106583.0,112013.0,137095.0,129806.0,112924.0,136229.0,154130.0,148592.0,106860.0,139532.0,158835.0,146802.0,107953.0,105893.0,104409.0,104891.0,104238.0,104795.0,104487.0,104334.0,104570.0,104325.0,104252.0,104090.0,123305.0,100000000.0,100000000.0
819,120786,110557,111294,110980,111173,111085,110658,110043,114625,128592,107964,108201,108020,107940,107791,107955,107851,107995,107830,107596,107464,107658,107886,108104,107504,107883,107715,107719,108033,116097,173277,161815,114593,113145,112705,141788,106723,134923,156137,150259,107667,105891,105636,105329,106330,105404,106199,106829,106153,105522,105666,105092,105772,104477,104948
820,122636,111542,111091,111196,111681,111477,111209,111694,111121,110930,109640,116703,128774,108604,108825,108738,108784,108304,108254,108375,108609,108485,108737,109320,108688,107930,108100,107942,107334,121459,160261,146213,116722,113325,111966,139277,108928,134453,155642,148924,110100,106641,106181,106420,106542,106166,106169,105408,106243,105889,105935,105801,106047,105646,105518
821,117587,109161,108982,109346,109684,110036,113480,127460,108073,108184,107316,107373,107504,106738,106916,106941,106299,107026,107189,106695,105991,106853,108467,106568,106030,106355,106845,106748,106949,107302,134614,154033,114864,150977,154585,149342,106076,135455,156447,151258,106786,104475,104156,104100,107862,105016,104134,103570,103155,103246,103672,102910,103180,102936,102744
822,119605,110269,108572,110033,109860,110753,108902,113465,128453,107887,107855,108046,107712,107750,107549,107735,107560,107488,107085,106962,106617,106491,106698,107424,107277,108546,108915,113436,127962,111585,133456,126965,113952,135090,154151,148387,107441,134616,156620,149907,107187,104653,104159,103869,107347,104711,104754,104670,104058,104096,104462,104576,104348,104369,104414
823,118750,110809,111874,111182,110721,111170,110954,110209,109093,114537,129904,129175,108003,108484,108244,108012,107788,108096,107995,108290,108278,108576,109442,108450,107799,107561,107717,107940,107477,120273,153285,152015,116217,113169,112843,139103,107435,133926,156273,149735,108909,107593,106165,106562,105045,105133,105180,105512,105930,106126,105670,105297,105196,104705,104375
824,121436,111665,110705,110874,111594,111507,111333,111333,111058,114599,129017,109129,109368,109281,109107,108994,108791,108524,108668,108343,108441,108217,108237,109421,109556,107956,107684,107936,107721,119814,154461,156688,116216,112738,112499,140090,108818,134126,156508,148813,107790,106464,107320,106447,107302,105617,105318,105469,105765,105578,105585,105618,105727,104991,105414
