driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65
37.0,99009.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
41.0,96315.0,87872.0,88067.0,87936.0,87572.0,87668.0,87227.0,87410.0,87478.0,87509.0,87431.0,87568.0,87795.0,87315.0,87559.0,87536.0,87090.0,86995.0,87160.0,87109.0,86758.0,86810.0,87386.0,89731.0,109561.0,86241.0,86603.0,86510.0,86682.0,86782.0,87136.0,87290.0,87040.0,86925.0,87352.0,87427.0,87083.0,87084.0,87031.0,87401.0,87470.0,87003.0,86644.0,86876.0,90271.0,109464.0,86459.0,86911.0,88632.0,87293.0,86810.0,86727.0,87582.0,86979.0,86985.0,86711.0,87023.0,86795.0,86800.0,86698.0,86354.0,86469.0,86684.0,87709.0,100000000.0
48.0,99794.0,89165.0,87315.0,88158.0,87926.0,88043.0,88044.0,87974.0,87890.0,87772.0,87677.0,87676.0,87922.0,87926.0,87935.0,88142.0,90923.0,115710.0,85965.0,85915.0,86716.0,87418.0,90032.0,111664.0,86955.0,89795.0,88561.0,87046.0,87693.0,87889.0,87773.0,87406.0,87407.0,87535.0,87827.0,87725.0,88159.0,88301.0,91166.0,109940.0,86621.0,86809.0,87064.0,87976.0,87468.0,87437.0,87222.0,88304.0,87682.0,87705.0,87469.0,88622.0,87184.0,87674.0,87583.0,87277.0,87046.0,87441.0,88166.0,91873.0,109048.0,88068.0,87502.0,100000000.0,100000000.0
49.0,94377.0,87751.0,87548.0,87501.0,87311.0,87157.0,87406.0,87027.0,87113.0,87416.0,87122.0,87118.0,87103.0,87198.0,87206.0,87087.0,87259.0,87131.0,86981.0,86873.0,86796.0,86722.0,86606.0,86421.0,86780.0,89463.0,108419.0,85183.0,85997.0,86195.0,86586.0,86580.0,86357.0,86170.0,86546.0,86419.0,86786.0,86686.0,86812.0,89649.0,110958.0,86455.0,87099.0,87474.0,87737.0,87418.0,87663.0,87907.0,87567.0,87850.0,87796.0,87636.0,87558.0,87433.0,87574.0,87373.0,87478.0,87263.0,87046.0,87206.0,87147.0,87151.0,86899.0,87282.0,87487.0
50.0,97259.0,87482.0,88104.0,88075.0,87780.0,87802.0,87682.0,87320.0,87544.0,87471.0,87704.0,87624.0,88096.0,87771.0,87895.0,87699.0,87663.0,87152.0,87341.0,87740.0,87381.0,87199.0,87217.0,87401.0,90528.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
55.0,98729.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
56.0,96963.0,88413.0,88273.0,88170.0,87871.0,87915.0,87419.0,87551.0,87700.0,87607.0,87509.0,87843.0,87953.0,87528.0,87848.0,87660.0,87659.0,87410.0,87251.0,87396.0,90291.0,110938.0,89242.0,86477.0,86712.0,86600.0,86806.0,86815.0,86835.0,86950.0,87044.0,86580.0,87185.0,86621.0,86900.0,87809.0,87631.0,86938.0,86868.0,90009.0,114484.0,87821.0,87842.0,88514.0,88623.0,87330.0,87918.0,87670.0,87787.0,89241.0,87788.0,87968.0,87572.0,87456.0,87259.0,87098.0,89411.0,87385.0,87054.0,87613.0,87735.0,87380.0,88108.0,86239.0,100000000.0
57.0,89914.0,85073.0,85431.0,84828.0,84955.0,84936.0,84976.0,84886.0,85147.0,85310.0,84926.0,85044.0,85143.0,85155.0,85186.0,85257.0,85107.0,85216.0,85463.0,85913.0,86330.0,85723.0,86973.0,86505.0,84893.0,88428.0,108004.0,84470.0,85308.0,85872.0,85717.0,85995.0,85900.0,85863.0,86001.0,86109.0,86115.0,86618.0,86259.0,86490.0,88739.0,107549.0,84897.0,85186.0,85459.0,85181.0,85591.0,85720.0,85855.0,86180.0,86007.0,85828.0,85858.0,85744.0,86397.0,86229.0,86873.0,87021.0,87210.0,86902.0,87244.0,87216.0,87282.0,87800.0,89983.0
60.0,100784.0,89669.0,88192.0,88485.0,88274.0,88548.0,88140.0,88352.0,88181.0,88130.0,88161.0,88195.0,88255.0,87789.0,88114.0,88232.0,87912.0,91607.0,88830.0,87744.0,87990.0,91339.0,110484.0,87538.0,87538.0,89626.0,96970.0,90405.0,88055.0,88122.0,87835.0,87625.0,87786.0,87780.0,87877.0,87975.0,88363.0,88220.0,87953.0,89333.0,89957.0,91627.0,111522.0,87678.0,87829.0,89244.0,91531.0,113596.0,88120.0,87815.0,88752.0,88090.0,89925.0,88243.0,87860.0,88377.0,88240.0,89262.0,89785.0,90785.0,89786.0,88193.0,88216.0,100000000.0,100000000.0
63.0,95524.0,88004.0,87974.0,87990.0,87549.0,87319.0,87442.0,87345.0,87225.0,87742.0,87436.0,87441.0,87481.0,87548.0,87613.0,87115.0,87421.0,87231.0,86898.0,86856.0,87390.0,86910.0,86920.0,86749.0,86440.0,86505.0,89573.0,107316.0,85896.0,86004.0,86203.0,85999.0,86134.0,86289.0,86251.0,86209.0,86400.0,86541.0,87004.0,87024.0,86511.0,86517.0,87502.0,87461.0,90443.0,109404.0,86978.0,86971.0,87346.0,87614.0,87813.0,87547.0,87616.0,87492.0,87376.0,87350.0,87919.0,89622.0,87374.0,87261.0,87719.0,87830.0,87840.0,87709.0,100000000.0
65.0,98060.0,88966.0,87793.0,87960.0,87999.0,87955.0,87674.0,87717.0,87648.0,87861.0,87615.0,87616.0,87799.0,87876.0,87881.0,87655.0,87858.0,87195.0,90441.0,112178.0,87809.0,86994.0,87147.0,87069.0,87126.0,87264.0,87136.0,87128.0,87424.0,87228.0,87101.0,86909.0,87123.0,86999.0,87201.0,87281.0,87344.0,90390.0,111367.0,86685.0,86905.0,87599.0,87714.0,88168.0,88438.0,87640.0,87732.0,87962.0,89065.0,88096.0,87699.0,87835.0,87491.0,87597.0,89279.0,87499.0,87449.0,87419.0,92343.0,107937.0,87336.0,87400.0,87267.0,90760.0,100000000.0
