driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
50.0,98476.0,85945.0,85435.0,86040.0,85649.0,85445.0,85158.0,84588.0,84771.0,84685.0,84738.0,84435.0,84775.0,84567.0,84038.0,84112.0,84140.0,84001.0,84428.0,84507.0,84209.0,86169.0,105669.0,84313.0,84124.0,86238.0,84612.0,85496.0,84255.0,83944.0,84060.0,84092.0,84453.0,84759.0,84353.0,84435.0,84652.0,85563.0,85973.0,84922.0,84545.0,85175.0,86010.0,106340.0,84584.0,86509.0,85240.0,84576.0,84656.0,84692.0,84745.0,85113.0,90053.0,84878.0,84459.0,84477.0,84712.0,84616.0,84406.0,84414.0,84470.0,84238.0,84529.0,85009.0,84136.0,100000000.0,100000000.0
55.0,96066.0,85648.0,85281.0,85042.0,85283.0,83837.0,83361.0,83370.0,83920.0,83805.0,84007.0,83665.0,83524.0,83423.0,83205.0,83443.0,83349.0,82885.0,82459.0,82677.0,82405.0,82735.0,82394.0,82909.0,82551.0,83325.0,86189.0,102251.0,83021.0,82926.0,82942.0,82967.0,82985.0,83931.0,83370.0,82921.0,82413.0,82318.0,82944.0,82607.0,82405.0,83544.0,81979.0,82173.0,82460.0,83330.0,82216.0,84243.0,102780.0,83593.0,83861.0,84075.0,85515.0,83722.0,85855.0,83506.0,82344.0,82332.0,82554.0,82517.0,82633.0,82420.0,82413.0,82234.0,82833.0,83534.0,100000000.0
56,89391,83208,82898,82766,82331,82442,82281,82494,82367,82112,83167,83184,83101,84179,83387,82666,82688,82530,82175,82431,83772,83987,83660,82857,84441,102530,82362,82591,82749,82983,83103,83021,83565,83134,83236,83119,82932,83444,83739,83426,83523,83028,83500,84054,83238,82523,82026,81932,83990,99753,82189,82433,82607,82593,82262,82394,82219,82483,82431,82022,81885,81667,81748,81786,82501,81878,83858
57,89649,83682,83042,83149,82715,82432,82473,82365,82178,81927,82242,83219,82979,83269,81434,81301,82298,81112,81170,81190,81211,80790,81239,81362,80450,80629,80632,83096,101002,81807,82100,81977,82154,82191,82044,82484,81679,81339,82195,82083,81868,81450,81489,81493,81374,81403,81485,84030,97261,81552,81883,82461,82253,83111,82691,81901,81512,81435,81679,82400,82052,81097,81847,81215,81714,82125,83718
63.0,98843.0,86231.0,85410.0,85945.0,85589.0,85822.0,85163.0,84882.0,84701.0,84600.0,84903.0,84377.0,84297.0,84454.0,84654.0,84200.0,84166.0,84092.0,84009.0,84174.0,84301.0,84143.0,83552.0,83967.0,86645.0,107845.0,85587.0,84862.0,84573.0,84368.0,84356.0,84437.0,83999.0,84093.0,84153.0,84454.0,84720.0,87509.0,84889.0,84221.0,84391.0,86508.0,106307.0,84813.0,85640.0,85566.0,85579.0,84537.0,84480.0,84570.0,84679.0,87410.0,87352.0,84891.0,84569.0,84459.0,84541.0,84724.0,84303.0,84387.0,84452.0,84228.0,84461.0,85064.0,84317.0,100000000.0,100000000.0
64.0,97677.0,85667.0,85698.0,85516.0,85285.0,85577.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,96427.0,85710.0,85457.0,85050.0,85532.0,84146.0,83836.0,83641.0,83830.0,83722.0,83918.0,83628.0,83567.0,83506.0,83651.0,83795.0,83556.0,83215.0,83135.0,83056.0,82952.0,82878.0,82712.0,82806.0,82930.0,84958.0,100147.0,82826.0,83033.0,83126.0,83273.0,83227.0,82950.0,83485.0,83022.0,82868.0,82738.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
68.0,99189.0,86558.0,85552.0,85816.0,85829.0,85488.0,85467.0,85265.0,85095.0,85173.0,85015.0,84864.0,84898.0,84782.0,84526.0,84349.0,84854.0,84052.0,84314.0,84228.0,84310.0,86952.0,105844.0,85365.0,84618.0,84797.0,84565.0,84420.0,84408.0,84302.0,84412.0,84355.0,84324.0,84629.0,84341.0,86026.0,84414.0,87936.0,87376.0,87868.0,85023.0,84501.0,84481.0,83969.0,89247.0,103881.0,83392.0,84219.0,85327.0,85589.0,84560.0,84717.0,84439.0,84539.0,84419.0,84344.0,84756.0,84362.0,84288.0,84326.0,84560.0,85563.0,84137.0,84129.0,83925.0,100000000.0,100000000.0
71.0,94536.0,84249.0,84402.0,84324.0,84171.0,84144.0,84172.0,85782.0,84492.0,84217.0,84191.0,83932.0,83179.0,83098.0,83291.0,83385.0,82895.0,82437.0,82717.0,82524.0,82271.0,82683.0,82178.0,82082.0,83065.0,83922.0,101374.0,82553.0,83479.0,83287.0,84032.0,84011.0,83979.0,83425.0,82737.0,83110.0,82712.0,82418.0,82893.0,83005.0,82838.0,82969.0,82669.0,82284.0,82798.0,83578.0,82747.0,82223.0,81970.0,82060.0,84339.0,100958.0,83392.0,83529.0,83255.0,83344.0,84349.0,82974.0,84062.0,82999.0,83051.0,84510.0,82957.0,84194.0,81847.0,81741.0,100000000.0
73.0,100542.0,87036.0,86008.0,86733.0,85527.0,85840.0,85780.0,85894.0,85890.0,86155.0,85816.0,85901.0,85797.0,86038.0,85542.0,85314.0,85059.0,84930.0,85346.0,89036.0,109881.0,84778.0,84161.0,87325.0,88655.0,85100.0,86146.0,85018.0,85107.0,84996.0,85290.0,86484.0,87049.0,85814.0,84931.0,84914.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
74.0,124487.0,794653.0,88449.0,90098.0,86326.0,87458.0,89342.0,86052.0,85815.0,85433.0,84867.0,84764.0,84743.0,85117.0,84866.0,84801.0,84720.0,84976.0,87026.0,85292.0,85280.0,85017.0,84498.0,84673.0,84978.0,86257.0,85465.0,84876.0,92088.0,85559.0,85008.0,84428.0,84674.0,84779.0,87271.0,106011.0,85575.0,89974.0,86893.0,87691.0,85411.0,85008.0,85316.0,84803.0,86794.0,87315.0,84937.0,84444.0,84272.0,84024.0,84312.0,84294.0,84419.0,84574.0,84305.0,86460.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
75.0,99750.0,86831.0,86347.0,85902.0,86097.0,85869.0,85976.0,85784.0,85450.0,85504.0,85739.0,85205.0,85499.0,85389.0,85122.0,85111.0,84979.0,84619.0,84552.0,84920.0,84760.0,86042.0,85867.0,84408.0,84461.0,84308.0,84832.0,86678.0,84938.0,84669.0,84800.0,84782.0,84745.0,84483.0,84254.0,84711.0,85039.0,85465.0,87544.0,107167.0,86772.0,85976.0,85646.0,85365.0,86099.0,85586.0,85224.0,85631.0,85363.0,85718.0,84800.0,86398.0,85059.0,84672.0,84575.0,84619.0,84456.0,84585.0,84395.0,84242.0,84210.0,85437.0,84508.0,84258.0,84398.0,100000000.0,100000000.0
