driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
21,83669,78986,78905,78901,78242,78634,77870,77919,77963,77966,77704,77892,77631,77732,77428,77468,77827,80422,98521,77989,78025,78226,78367,79547,79508,83083,77843,77796,78021,78053,78179,78133,78765,77377,77535,77189,77553,77083,77332,77599,80317,98476,78135,78595,78062,78806,78279,78540,78157,77986,78126,77854,78352,78224,77983,78097,77498,77496,77715,77709,77973,77493,77541,77189,77615,78609
22,87489,80478,80146,80118,79559,79839,79621,79404,79259,79317,79036,78856,78936,78685,78803,78411,78444,78584,79864,78408,78226,78343,78218,86551,99030,78985,78898,78764,78447,78433,78509,78145,78226,78203,78240,78256,78078,77782,77766,77399,81135,100205,79660,79569,80711,79384,79095,78948,79153,79030,79011,78882,78848,78785,80711,79507,79577,79262,78896,78824,79218,78915,79450,80037,79679,inf
23,89430,80520,80279,80172,80370,79852,79735,79547,80045,80173,79697,79834,79330,79559,79423,108632,103715,79404,79709,80641,80465,79574,79717,78621,78878,79762,78834,80123,80853,80916,123432,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
24,92831,82276,81445,81497,81692,81635,81470,80994,80649,80461,80754,80325,80272,80892,81494,80949,80400,80864,80227,80455,80116,79921,79638,79587,79968,79677,82716,100910,78994,79369,79842,80539,80875,80231,79269,78907,79035,78892,78677,78564,78787,78697,78638,78935,78663,78540,78566,78592,82461,98869,79103,78488,78761,80463,79293,80909,79432,80435,78850,78781,78696,78621,78831,inf,inf,inf
26,91931,81963,81521,81203,81098,81139,81063,80411,80651,80065,79943,80039,79748,79823,79735,80290,79672,79966,79872,79931,80129,78778,78679,78692,78895,82807,101277,80172,81417,80608,80224,80474,81624,79514,79695,81345,80991,79054,79067,78814,78541,78590,78926,78597,79446,79404,84665,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
27,95823,84639,84570,83231,83178,83102,82559,82592,82694,82377,81318,81332,80858,82119,81038,80719,82394,81688,80605,80466,81676,80192,82209,83920,80607,82745,79992,79532,99498,122135,86578,82127,81424,80608,80335,80426,95258,118144,329766,84999,84600,81964,81981,81170,81675,82579,83648,86942,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,85096,79352,78484,78857,78366,78476,78300,77961,77987,77788,77902,78220,77582,78030,77609,77614,77631,78136,77395,77809,77105,77861,80164,99040,77783,77591,77464,77791,77727,77784,77752,78172,78608,78446,78081,77252,77477,77133,77218,77579,77597,76971,76922,77381,77264,80763,98192,78643,78394,78286,78060,77968,77885,77937,78207,78170,77829,78175,77878,78153,77838,78150,78352,78117,79020,81486
31,90559,81884,80838,80926,80572,80815,80665,80311,80466,80030,80154,79825,79625,79702,79573,79785,79482,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
32,93253,82212,81807,81288,81708,81686,81291,81125,80865,80514,80584,80147,80375,80668,79744,80056,79343,79100,79250,79258,79280,79597,78653,78583,78604,78665,78522,81477,101027,82027,79831,79655,79658,79410,80505,78991,78625,78904,80347,80963,79226,78888,79221,78813,78879,80185,80339,79676,80663,82800,98806,78777,78670,78840,79161,79070,79074,78630,78516,78701,78849,80597,78855,80160,79422,inf
33,94611,84518,96923,80950,80853,80800,80924,81556,81920,82413,81314,81497,80949,81891,80986,81603,82601,80853,80718,80595,81618,82143,80088,84488,82643,83891,99316,79265,79458,80318,80431,80277,80420,80024,80245,79767,82331,83611,81721,79790,80821,81257,80140,82351,83330,105633,80623,80830,80706,82560,82592,82166,82365,80428,80920,80758,80813,83056,80887,80283,80856,82455,80801,inf,inf,inf
35,95480,84595,84478,82072,81582,81635,81350,80955,81061,80772,80921,80607,80254,80728,80497,80596,80280,80644,80345,80257,79664,79920,79498,79538,79593,79363,80070,79249,79086,79167,79151,79303,80084,78911,78652,78709,78383,78400,78517,83365,100803,79187,78968,79394,79572,79176,80313,79117,79675,80937,79323,78662,78777,78996,79138,79012,79212,78903,78799,78786,78681,78050,78160,78340,79194,inf
36,93949,84918,84223,83196,83756,83074,82884,82571,82389,103022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
