driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
807,101552,91782,91698,91254,91518,91209,91681,94119,107814,91195,90830,90688,91594,91293,91057,91178,91359,90967,91218,92898,95050,105147,89908,89510,89795,89762,89992,90909,90074,90906,90819,90992,91200,94848,113362,109138,88855,91737,115805,89193,89108,90078,89786,89305,88871,90907,89136,89295,89264,89335,89477,89826,94728,105103,87316,87118,86690,86586,86590,86657,87092,89154,86946,86885,88003,inf
813,102539,92779,91714,91364,91829,91873,92063,94562,106101,90962,90755,91087,93554,101478,92177,91962,91592,92059,92307,95241,107948,88221,89668,89743,90319,92097,91408,92559,90873,90904,90756,91717,91778,91812,95184,106977,89045,89275,89540,89737,89402,91833,89575,89950,90154,90047,89821,89970,90177,89806,91199,90130,93083,106000,88529,87849,88095,88543,89062,88945,89282,89290,89687,88881,88871,inf
814,99883,92066,91592,91233,91247,91475,91511,91556,94019,107948,90039,90109,90459,90228,90868,90712,91212,92089,95594,107879,89964,89949,90031,89997,90508,90517,90312,90379,90434,90907,90744,90760,90512,91202,90927,91259,91231,93821,107755,90151,88744,89035,88409,88843,88764,89337,89624,89373,89016,88836,89219,89756,92017,103214,86776,87951,87539,87605,87881,88268,88303,88757,89580,89612,88114,87932
815,98000,91909,91324,91002,91195,91461,91423,91821,91990,95001,105940,90201,90092,90062,90610,90832,91636,92604,92176,92310,92629,92322,95181,106401,89283,89279,90069,91025,90652,91152,92264,92859,91222,90871,90495,90714,91907,95995,104919,88316,88349,88748,88905,88987,88897,89476,89508,90346,89779,92314,104601,87680,87494,87551,87251,87505,88135,88713,88566,89052,89003,88965,88658,88850,90300,91557
817,101943,92076,91557,91313,91558,91429,91459,91814,91430,94307,106354,90460,89909,90259,89847,90321,90622,91925,91272,92359,92811,92215,92744,95118,107332,88904,89073,90378,89832,90153,91503,90819,90376,91026,91107,91444,92433,93169,95390,105638,88711,88742,89000,88957,88626,88706,88678,89102,88895,89230,90517,106530,88435,88323,88083,88282,88841,88902,91096,89425,89528,90086,90230,90477,91321,inf
818,100925,93680,91735,91356,91670,91708,91726,91553,94299,108160,90315,91279,90982,90219,91026,91097,91223,92611,92014,95018,106364,90587,89094,90893,90096,90143,90279,91833,90756,90725,90657,91511,91236,95411,110765,89690,131297,117604,88991,90659,88231,88922,89234,88498,88695,89397,89170,89418,89912,89873,90300,93205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
819,105027,94285,93441,92768,92778,92824,93382,96441,107469,90483,91011,91353,91958,91697,92021,92546,92652,92873,93329,94413,94035,93285,96805,109749,90138,91389,90851,90952,91556,90976,92875,92388,93356,91537,91704,92162,94210,92339,92456,92172,96270,108786,89362,89940,89810,90095,89794,89902,90059,90100,90332,89819,90171,91196,90322,90500,90570,90496,90970,91322,90426,90630,93497,92283,93103,inf
820,104371,94281,93122,92853,93008,92858,93493,93348,94235,96446,94755,94699,97062,95616,99466,114017,91092,90893,91229,91634,91443,91508,92268,92752,93887,92950,93224,94072,96125,97181,108576,89090,90169,89708,90727,90755,91480,91833,92129,91490,92583,92655,92315,93083,94351,94611,97812,107822,88011,89801,89405,89702,90234,90009,89347,90761,89878,91697,93029,91625,91515,93149,91388,93602,inf,inf
821,103136,92945,91782,91132,91789,91871,92104,92265,90830,90639,91011,90518,93755,109037,89745,89935,91043,91120,90480,92153,92392,91559,92974,91502,91538,91033,90529,93755,105038,87887,89040,91432,91105,91238,89906,90648,91661,93134,91999,90622,92505,94303,105792,88367,88501,88970,88830,89681,89270,89455,89996,89262,89004,93859,102909,86217,86322,86565,87486,88305,88962,90107,90242,90338,91176,inf
822,103731,94022,92286,91797,91905,92476,92640,92989,95757,109052,90417,91344,91875,91436,92527,91524,91345,91359,91612,93442,92202,93697,93482,93429,96739,107729,89747,89881,89952,90055,90448,91081,91162,91859,92043,92558,92365,92093,92042,93869,93597,93834,95936,107381,90562,90396,89753,90419,90167,90621,90665,90859,92260,91328,92720,91205,91272,90976,91099,90885,90634,91142,93639,91713,92008,inf
823,103934,93281,92351,91812,91897,92468,92571,92720,95777,109262,90597,91297,91524,91793,92624,94498,92904,92868,93524,97277,213187,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
824,104822,98608,118687,91115,91074,91129,91727,91695,93313,92276,92512,92234,92373,93050,93786,96455,108643,90387,90682,90672,91088,90746,91245,91209,91134,92580,91641,93730,94945,107485,92392,91232,89941,89894,90337,90462,90376,90972,90640,92467,91648,91588,93183,93468,93183,97100,108706,89317,89522,89649,89314,89356,89558,89272,88884,89548,89291,90091,92983,91277,93807,93068,94376,92915,inf,inf
