driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61
807,122864,116337,115213,114971,114952,114834,114455,114312,114278,114246,114896,115037,122274,131902,114452,118031,112447,115227,112453,112733,112530,112458,113018,112955,142576,159827,135503,170615,158417,161357,113909,113996,113161,113183,112444,112676,112611,112871,113015,112328,112414,113114,112693,112524,112262,112272,112186,112318,112630,112376,113016,113399,113264,115381,118668,115047,115454,118110,118298,117707,118896
813,127051,117486,116163,116011,116156,115672,115925,116073,115540,116366,116210,114466,115652,116000,120017,125296,133688,113085,113003,113324,112990,113228,113337,113722,146669,159820,120001,156462,158279,159570,115187,114428,114166,113238,113179,113880,113264,113416,113080,112969,118746,132793,112300,111240,111096,110708,111650,111057,111190,111206,111313,111900,112119,112876,114675,116972,115846,115087,115391,114590,114787
814.0,125231.0,117024.0,115896.0,115342.0,115607.0,115365.0,114934.0,114908.0,115020.0,115265.0,115235.0,114353.0,114615.0,114326.0,114509.0,114374.0,114013.0,113826.0,114172.0,121410.0,134123.0,112799.0,112873.0,113044.0,138811.0,138771.0,142831.0,171286.0,159318.0,162490.0,114638.0,113790.0,113118.0,112315.0,112545.0,112671.0,112636.0,112254.0,112596.0,112264.0,112159.0,118702.0,130922.0,111226.0,110739.0,110889.0,111104.0,111234.0,112737.0,111935.0,111007.0,110927.0,111399.0,111644.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
815,123469,116316,115437,114877,115386,114467,114703,114561,114686,114366,114513,114825,115455,121165,132145,117298,113412,112844,112045,112147,112661,112472,112993,112780,143809,159270,135847,170316,158596,161926,113725,113985,113255,113023,112390,112617,112597,112961,112804,112411,112381,113085,112561,112085,112503,111926,112186,112292,112364,112568,113327,113663,113412,115039,116026,115665,117692,118705,118073,117941,118903
817.0,126095.0,117105.0,115986.0,115817.0,115644.0,115309.0,115134.0,115155.0,115346.0,115405.0,115829.0,115490.0,115840.0,116728.0,122527.0,138026.0,113753.0,113891.0,113355.0,113291.0,113222.0,113493.0,113052.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
818,126425,117356,116154,116088,115903,115594,116186,116079,115561,116462,123598,135832,113494,113245,113220,113532,113189,113279,113191,113187,113914,113689,114083,121776,147736,143491,124439,170782,157422,161126,114083,113744,113299,113081,112735,112856,112711,112490,120481,130714,111768,111334,110637,110386,110328,110532,111116,111678,112077,114245,113499,115245,113171,115405,114452,117057,116101,118433,119855,119782,127316
819.0,130482.0,118284.0,117370.0,117344.0,118226.0,117306.0,117832.0,118045.0,119932.0,119809.0,125402.0,138109.0,115416.0,115217.0,115166.0,115411.0,115011.0,115061.0,115095.0,115016.0,115097.0,114553.0,115303.0,124029.0,153927.0,151981.0,117894.0,121352.0,157480.0,158220.0,116877.0,115662.0,116453.0,115025.0,114727.0,114561.0,114265.0,114712.0,115162.0,114519.0,115937.0,116372.0,116259.0,115260.0,114981.0,114843.0,114970.0,115144.0,115163.0,116545.0,115797.0,115468.0,116065.0,127026.0,138048.0,111325.0,111778.0,110990.0,111564.0,113795.0,100000000.0
820.0,131133.0,119162.0,118249.0,117821.0,117333.0,118075.0,118090.0,118560.0,119499.0,119393.0,127471.0,137669.0,115108.0,115653.0,115580.0,115586.0,115330.0,115380.0,115931.0,115571.0,115866.0,115981.0,115714.0,133193.0,176299.0,158695.0,118369.0,116116.0,116898.0,156540.0,116786.0,115875.0,116656.0,115913.0,115379.0,115540.0,114808.0,115417.0,115451.0,116336.0,123633.0,133846.0,113470.0,113264.0,113528.0,113422.0,114092.0,113911.0,113591.0,113041.0,113195.0,113544.0,114902.0,114657.0,114771.0,114639.0,114838.0,114968.0,115516.0,116137.0,100000000.0
821,124097,116264,115886,114840,116679,114987,114639,115148,115532,115583,122860,132483,112212,112825,114147,116041,113766,113966,113597,113028,112948,113257,113610,114136,146765,163949,124636,170337,158088,160196,114554,113320,113382,113225,114764,114006,112007,112192,112707,112590,112416,112730,112871,112827,113531,114149,113056,112859,116339,115841,113593,114187,113139,116193,114732,116885,116227,115427,119236,116975,118564
822,129040,117822,117144,116713,116295,116543,116580,116360,115955,116269,116721,116323,125751,136751,114099,114218,115026,114054,113116,113294,113222,113449,113708,123376,154069,138019,122275,154013,158016,159388,116441,116420,116510,114237,114194,114247,114009,114344,114732,112803,113319,121200,138520,112476,111911,111963,111798,112459,112653,113143,112065,111908,111706,111894,113624,112841,112391,112625,113640,114127,116484
823.0,128639.0,117952.0,117029.0,116462.0,116449.0,116655.0,116372.0,116123.0,116128.0,116264.0,116412.0,116389.0,123411.0,136647.0,115108.0,115675.0,117073.0,115553.0,115176.0,114934.0,114888.0,115306.0,114868.0,115440.0,128015.0,147891.0,144404.0,146771.0,157830.0,158640.0,116634.0,115803.0,114901.0,114187.0,114290.0,114273.0,114425.0,114313.0,116861.0,114847.0,114791.0,123373.0,135076.0,112472.0,112913.0,112716.0,113452.0,112982.0,113430.0,113704.0,113701.0,113320.0,114509.0,115486.0,115468.0,116303.0,115325.0,114927.0,115083.0,116166.0,100000000.0
824.0,129920.0,118043.0,117471.0,117500.0,117993.0,117511.0,117826.0,118141.0,119924.0,131117.0,150178.0,140699.0,114981.0,115439.0,115092.0,114711.0,115283.0,115211.0,117284.0,115264.0,126001.0,119595.0,124202.0,158944.0,142044.0,124355.0,128680.0,114882.0,114651.0,137809.0,116979.0,115934.0,116517.0,117047.0,114538.0,115620.0,115680.0,116846.0,116486.0,123943.0,133172.0,113208.0,114277.0,113504.0,112898.0,114264.0,113314.0,113428.0,114055.0,114588.0,113398.0,115423.0,114245.0,113513.0,114458.0,115003.0,114827.0,115542.0,116097.0,118960.0,100000000.0
