driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
17,129303,151582,158181,159402,159504,108401,107258,106760,106519,106768,107978,125730,106675,105541,105086,105907,105699,105522,105991,105544,105769,105875,106143,105421,105647,105618,105130,104982,105138,105234,104665,105300,105169,104949,104680,105032,104345,103892,104421,103923,103451,103931,103410,102836,102767,102711,103216,102836,102988,102574,102624,102196,102412,103204,105240
18,127373,150992,159323,159246,160012,107713,106500,106357,106265,105893,105795,106051,106077,106315,106237,106017,105707,105889,105567,105312,105187,104924,104836,104667,104339,104355,104643,104546,104929,104466,104415,104038,104007,104037,104001,103930,103691,103891,105271,123355,102401,102380,102569,102695,102439,102576,101914,101636,101896,101966,101764,101723,101977,101721,102058
20,124146,152172,159400,159324,159834,106549,105615,105337,105674,105917,106122,106334,106667,106198,105999,105784,105695,106018,105331,105406,105034,104991,104913,106638,124010,103564,103695,103715,103763,103302,104031,103734,103553,102942,103106,103080,102705,102829,102864,102807,103150,103025,102936,102831,103094,102809,102637,101984,102309,101739,102114,102185,102122,102538,102566
22,131347,151575,158055,159159,159089,109032,108361,106766,106918,106705,106643,106821,106721,106788,107067,106690,106395,108345,126719,105392,105296,105191,105269,105167,105079,105736,106204,105341,104997,105272,104987,104883,104735,104979,105143,105620,104700,104563,104013,104365,103824,103606,103339,103529,103796,103103,102978,103896,103177,102669,102997,102904,102679,102777,103121
153,138877,155604,159003,158232,156328,110479,111283,108046,107350,107010,106724,107996,106619,107802,106313,106359,106007,106162,105867,105805,105638,105577,106225,105607,105470,105723,105338,104767,104895,105179,105103,104854,104847,104673,104886,104508,104494,104075,104312,103966,104056,103519,103820,104614,103331,103205,103157,103002,102727,102986,103073,102731,102936,102911,102967
155,132086,151442,158254,159006,159077,108870,108640,106905,106871,106629,106642,106782,106990,106544,107009,106734,106531,106435,105657,105717,105409,105236,105345,105577,107941,106173,106076,105131,104951,104910,105256,105070,107146,123718,103525,104862,104884,104664,104031,104095,104369,103366,103288,103512,103601,103335,102997,104455,103573,102961,102867,102917,102733,102816,102784
32,151154,159434,145784,157855,156825,112180,111427,110548,110218,110046,109603,110212,109606,110021,109652,109488,109470,109648,109585,109492,109363,109244,109393,109197,108828,109090,110564,108588,108964,109996,110573,108796,115978,111227,109745,108075,109482,107728,107559,107412,107382,107590,107099,106646,107611,107665,106815,108325,108285,108414,106814,107635,108969,inf,inf
807,136807,151309,158138,159531,158076,109078,108566,107898,109026,107053,106921,106968,107010,106615,106675,106461,106185,106279,106260,105710,105908,106142,105838,105493,105765,105223,105397,104940,105132,105347,105256,104770,105045,105311,104465,106347,124069,104544,103635,103613,104155,104220,103668,103651,103570,103319,103019,103160,102804,102695,102397,103050,103050,102464,103572
808,133237,160480,158701,158346,156377,110985,108876,107931,107164,106946,106087,107004,106065,106187,106620,106214,106484,106214,106211,105796,105737,105812,106307,105477,105409,105347,105278,104952,105207,105029,105329,105087,104969,105166,104600,104735,104164,104648,103726,103663,103620,103358,103453,102993,103211,102925,103502,102857,102898,102436,102735,102311,102542,103947,105002
810,146741,148661,158773,158594,156614,111727,111126,110386,110245,110045,109462,109557,109231,109427,109540,109577,109478,109358,109134,109033,109090,109143,108879,108826,108665,108602,108422,108371,108471,109084,107981,109398,108333,109543,107516,107793,110143,112795,107855,110167,109542,107454,107448,107568,106967,106799,106916,106429,106432,106126,108564,107597,110847,inf,inf
811,145416,151039,158720,158450,156758,111569,111089,110693,110275,109830,109647,109790,110148,109578,109655,109705,110159,109096,109146,109107,108969,109223,109215,108866,108885,108767,108400,109794,109060,108287,109176,110411,107921,108357,115376,111306,109320,110154,107669,107432,107264,107054,107043,106813,106653,106501,106382,106647,108696,106709,108943,106255,106410,inf,inf
67,135903,151287,157944,159658,157892,109578,108533,107908,107540,107644,106809,106634,106599,106831,106680,106533,106380,106278,106190,105882,106131,105816,105575,105567,105402,105333,105398,105162,105073,104970,105326,104991,104864,105076,104649,104941,106177,125543,103771,103436,104376,104153,103512,103236,103334,103296,103285,102879,102626,102573,103008,102659,103107,103151,102916
