driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51
826.0,117033.0,110837.0,110422.0,113963.0,122152.0,129135.0,109399.0,109170.0,108875.0,108697.0,109360.0,108914.0,109450.0,108689.0,109103.0,108187.0,108461.0,108320.0,108879.0,109555.0,108485.0,108284.0,107874.0,110998.0,107929.0,107801.0,108146.0,107681.0,107998.0,108013.0,140906.0,116335.0,122484.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
830,115904,109238,109552,109338,109563,109568,108173,108969,109116,110120,109243,108735,109243,113703,124231,106320,106941,106487,105919,105569,105529,105660,105387,105625,105825,105748,105559,105813,105910,105576,105051,106613,105046,106184,105624,105109,105169,105428,104794,145588,124555,106111,105706,105494,105792,104937,106047,105477,105776,106449,106921
832,117065,111361,109828,109849,110397,109996,110237,111843,111173,111580,111605,117158,123833,108154,107965,109380,107621,107407,107183,107463,108197,107996,107452,107752,107738,107750,107385,107478,107481,107315,107230,107344,107169,107272,107240,106825,106785,106463,131732,139556,107412,106125,105807,106190,106000,105900,106571,106394,106902,106963,107246
840,119377,110847,110201,111675,110027,110911,111756,112428,113290,120694,129223,110035,108811,108669,108320,108207,108035,108007,108250,109077,108695,108588,108140,108340,107969,107709,107890,107521,107343,107640,108854,107818,107437,106808,106572,106672,106772,106009,136991,132198,107599,106617,106433,106251,106462,106352,106416,106876,106064,106150,107732
841.0,122515.0,111636.0,110645.0,110609.0,113976.0,116488.0,120316.0,127018.0,108211.0,108542.0,111736.0,109912.0,110471.0,108980.0,108856.0,108657.0,111071.0,108199.0,107922.0,108115.0,108542.0,108415.0,107849.0,108548.0,109670.0,108802.0,107989.0,107517.0,107582.0,107755.0,109062.0,110258.0,109945.0,108168.0,106870.0,107168.0,107223.0,106904.0,143626.0,127155.0,107652.0,110852.0,106198.0,109066.0,105969.0,105969.0,106384.0,106057.0,106244.0,106078.0,100000000.0
842.0,127221.0,113143.0,108425.0,108557.0,112738.0,112123.0,109110.0,109011.0,111938.0,111634.0,108110.0,107882.0,107546.0,107482.0,108019.0,107579.0,109216.0,107570.0,107389.0,107019.0,106848.0,106964.0,107098.0,106779.0,106505.0,107105.0,106142.0,106150.0,106510.0,107133.0,106447.0,106039.0,105932.0,105712.0,107474.0,107991.0,106204.0,106383.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
844,119143,110287,109478,109253,107852,109896,107809,107779,107757,108203,107686,107326,107518,107748,107404,107482,107436,107110,107162,107046,107035,107314,107343,107062,106807,106469,106274,106619,106505,106533,106780,108877,109433,112992,123398,105913,105575,107436,118658,147291,115328,105789,105465,104550,106595,106035,111013,123290,108783,103009,106503
846,115962,110771,110172,109618,109594,111403,110950,112270,118470,125760,108536,111454,108752,108716,108383,108056,107737,107864,107758,107733,107763,107629,107578,107438,107552,107646,107227,107484,107816,107307,107530,106933,108055,107314,107327,106275,106975,106637,133917,151009,106130,105646,105394,106514,106680,107948,107301,107289,107325,107811,107801
847.0,126697.0,113565.0,111807.0,110824.0,110507.0,114396.0,113348.0,111161.0,111090.0,111347.0,112413.0,111137.0,111965.0,112729.0,112259.0,112931.0,111653.0,111738.0,112052.0,111302.0,111157.0,111071.0,110587.0,110549.0,115683.0,127841.0,109551.0,109692.0,110596.0,108806.0,108625.0,108120.0,108058.0,108146.0,107815.0,107787.0,107747.0,132352.0,155382.0,111356.0,108489.0,107251.0,107791.0,110767.0,108331.0,108801.0,109692.0,111385.0,117729.0,100000000.0,100000000.0
848.0,120360.0,110885.0,110461.0,111021.0,111845.0,110691.0,111059.0,112396.0,113486.0,114507.0,113454.0,119673.0,127318.0,109317.0,108270.0,108311.0,108210.0,109976.0,108799.0,108091.0,108312.0,108071.0,107407.0,107473.0,109251.0,108555.0,109656.0,107727.0,107470.0,107241.0,108690.0,108061.0,108533.0,107182.0,107294.0,107326.0,108461.0,106677.0,143613.0,126189.0,107534.0,108161.0,107647.0,107568.0,106184.0,108420.0,106227.0,106234.0,105754.0,105851.0,100000000.0
