driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73
30.0,79324.0,74131.0,74604.0,74229.0,74716.0,74325.0,74461.0,74708.0,74548.0,74559.0,74523.0,74360.0,74301.0,73919.0,73853.0,73725.0,73529.0,73659.0,73577.0,73319.0,73261.0,74269.0,72984.0,74453.0,72758.0,72754.0,95921.0,78308.0,73983.0,74480.0,74218.0,74127.0,74427.0,75182.0,74692.0,75229.0,73969.0,73817.0,73551.0,73451.0,73723.0,73560.0,73469.0,73645.0,73266.0,72860.0,73276.0,73305.0,96544.0,77915.0,73994.0,74946.0,74590.0,74363.0,74295.0,74372.0,74564.0,75379.0,74790.0,74191.0,74257.0,74604.0,73631.0,73436.0,73428.0,73599.0,73263.0,73669.0,73291.0,73141.0,73903.0,76577.0,79895.0
31.0,83201.0,78581.0,75450.0,76053.0,75616.0,75846.0,75669.0,75790.0,75690.0,76181.0,75277.0,75259.0,75354.0,75430.0,75720.0,75773.0,74992.0,74765.0,74253.0,74385.0,74248.0,73876.0,73857.0,74008.0,73890.0,73719.0,73730.0,73513.0,74010.0,73431.0,74288.0,100675.0,78976.0,74326.0,74437.0,74424.0,74551.0,74778.0,74570.0,74848.0,74954.0,74603.0,74828.0,74641.0,74774.0,74543.0,74541.0,74729.0,74825.0,74818.0,74148.0,74426.0,74489.0,74258.0,74256.0,74450.0,74006.0,74788.0,74611.0,73965.0,74196.0,73877.0,73687.0,73333.0,73286.0,73246.0,72909.0,73083.0,73413.0,73484.0,73019.0,72798.0,73421.0
35.0,84742.0,76552.0,75241.0,75565.0,75676.0,75399.0,75492.0,75416.0,75684.0,75330.0,75196.0,75517.0,75562.0,75248.0,74821.0,74606.0,74504.0,74492.0,74430.0,74319.0,74305.0,74162.0,73990.0,74200.0,99625.0,80148.0,74724.0,74826.0,74870.0,75317.0,76840.0,75575.0,75823.0,75278.0,75118.0,74788.0,74531.0,74917.0,74569.0,74384.0,74468.0,74563.0,74181.0,74090.0,74122.0,74134.0,74012.0,73848.0,74505.0,73947.0,97872.0,80224.0,74572.0,74582.0,74478.0,74744.0,74947.0,75099.0,74697.0,74572.0,74699.0,74538.0,74675.0,74366.0,74155.0,74252.0,74148.0,73991.0,74158.0,74219.0,74157.0,74170.0,75179.0
37.0,91376.0,78085.0,77668.0,77306.0,77423.0,77368.0,77685.0,77376.0,77448.0,77247.0,77418.0,77718.0,77159.0,77008.0,78196.0,76685.0,77383.0,76625.0,76662.0,76107.0,76972.0,76140.0,75613.0,75704.0,75498.0,75973.0,76236.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
44.0,89703.0,78183.0,77113.0,77722.0,76887.0,77528.0,77188.0,77198.0,78029.0,76827.0,76603.0,76967.0,77450.0,77246.0,75170.0,74744.0,74776.0,74595.0,74547.0,75088.0,100600.0,79983.0,74832.0,75000.0,75338.0,75514.0,77242.0,78526.0,75972.0,77505.0,76129.0,76039.0,77355.0,76772.0,76158.0,75325.0,76710.0,75593.0,77247.0,75132.0,75046.0,75281.0,76233.0,76130.0,74597.0,74725.0,74263.0,75778.0,100070.0,80021.0,74411.0,74567.0,75050.0,75206.0,75420.0,75241.0,75213.0,77018.0,75602.0,78792.0,74837.0,74941.0,74746.0,74989.0,74750.0,75076.0,74537.0,74843.0,74624.0,75099.0,75850.0,74627.0,100000000.0
49.0,86676.0,77271.0,76325.0,76267.0,76441.0,76622.0,79977.0,77059.0,76866.0,76966.0,76520.0,76595.0,76317.0,76117.0,76127.0,76059.0,76179.0,76193.0,75998.0,75523.0,75309.0,75191.0,75308.0,75343.0,74959.0,75330.0,74984.0,74819.0,74953.0,98842.0,80002.0,75732.0,76078.0,78615.0,76201.0,76041.0,76103.0,76312.0,75698.0,75927.0,75799.0,75524.0,75770.0,75766.0,75840.0,75350.0,76562.0,76678.0,99516.0,93252.0,74810.0,74856.0,74924.0,75021.0,75159.0,75744.0,76986.0,75427.0,75406.0,76018.0,76919.0,75558.0,75293.0,74796.0,75137.0,76876.0,75606.0,75795.0,75502.0,75112.0,76118.0,100000000.0,100000000.0
56.0,88956.0,78538.0,77094.0,77602.0,77106.0,77468.0,77293.0,76988.0,78042.0,76973.0,76754.0,79345.0,76843.0,77250.0,77028.0,76553.0,77410.0,76172.0,76413.0,75905.0,75906.0,75930.0,77027.0,77164.0,75818.0,75658.0,75733.0,75601.0,75695.0,76055.0,76267.0,76010.0,75661.0,74916.0,74683.0,74536.0,74466.0,74423.0,74300.0,74220.0,74190.0,74296.0,100672.0,80139.0,75540.0,74971.0,75269.0,77100.0,75120.0,75088.0,75402.0,75402.0,75310.0,75093.0,75202.0,75026.0,76679.0,75551.0,75024.0,75026.0,75088.0,75039.0,74716.0,74710.0,74577.0,74998.0,75177.0,76206.0,75179.0,74534.0,74533.0,89293.0,100000000.0
62.0,90719.0,78150.0,77238.0,77769.0,77480.0,77344.0,77589.0,77610.0,77076.0,77565.0,77397.0,77532.0,77166.0,77432.0,77732.0,76901.0,77431.0,76701.0,76415.0,76536.0,79450.0,76582.0,76346.0,76836.0,76408.0,76476.0,76663.0,76325.0,76462.0,78379.0,78022.0,76804.0,77743.0,76344.0,75438.0,75589.0,75583.0,75347.0,75587.0,102347.0,82904.0,76350.0,75787.0,75681.0,76032.0,77053.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
63.0,88990.0,77182.0,76883.0,76767.0,75976.0,76050.0,77945.0,77201.0,76944.0,76979.0,76582.0,76450.0,76730.0,76037.0,76117.0,76363.0,76176.0,76150.0,75903.0,75663.0,75787.0,75124.0,75144.0,75385.0,74908.0,100498.0,80485.0,75104.0,77628.0,76874.0,77827.0,75460.0,75591.0,75807.0,75505.0,75221.0,76199.0,75362.0,75446.0,75139.0,75579.0,74891.0,75302.0,79702.0,83837.0,76238.0,75477.0,75436.0,77015.0,75619.0,103429.0,80383.0,74791.0,74672.0,75090.0,75342.0,75187.0,75442.0,75365.0,75550.0,75488.0,75836.0,75484.0,76503.0,76354.0,75765.0,75418.0,75138.0,75008.0,75098.0,75489.0,100000000.0,100000000.0
66.0,88167.0,77613.0,77115.0,78573.0,77057.0,77079.0,77293.0,77487.0,77574.0,77280.0,77001.0,77467.0,77631.0,77254.0,77393.0,77044.0,76854.0,76757.0,76188.0,76331.0,75940.0,76086.0,76332.0,77745.0,75700.0,75740.0,75623.0,75522.0,75921.0,75843.0,76317.0,76377.0,77372.0,76208.0,75923.0,78817.0,75887.0,75464.0,75355.0,74882.0,114908.0,81115.0,76064.0,76146.0,77523.0,76419.0,77280.0,77565.0,76634.0,76611.0,76202.0,77648.0,76007.0,76079.0,76114.0,75902.0,75993.0,75999.0,75857.0,77454.0,76897.0,75763.0,77019.0,75868.0,76516.0,75572.0,76574.0,75422.0,75395.0,75461.0,75748.0,100000000.0,100000000.0
