driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62
30,87186,85605,85342,85880,85921,85676,85009,85544,84511,84529,84500,84396,84097,83680,83737,83507,82491,83059,103518,83916,83703,84167,83345,83189,83384,83289,83154,83160,83222,83632,83644,84279,83269,84338,102995,83550,84040,86165,84458,83848,83576,83836,84785,83281,83501,83050,82572,82788,83157,104642,84230,85082,84719,86146,85954,86616,86526,83952,84610,87369,86507,88224
31,88804,85554,85847,85766,86070,85636,84940,84892,85352,84486,84408,84255,84418,84344,83977,83478,84132,108296,83432,84238,84317,84647,85294,84726,84362,84643,84038,84306,84189,84815,106666,82946,104599,85087,84920,85258,85075,84933,85112,84817,84694,84696,84502,84741,84288,85046,84161,84141,84618,104590,85132,84828,85481,85673,85140,84751,84116,83894,83969,83589,84355,83849
35,94614,87173,86894,87098,87417,86864,86681,86143,86540,86288,86227,85827,85824,85536,84555,84108,84444,85481,109988,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
42,183152,87338,87210,87491,87131,86762,86705,86394,86110,85891,85958,85737,86093,87172,85893,85993,85617,86510,110771,85971,86331,86056,85961,86185,86029,86197,87281,86277,86537,86349,86242,85685,87348,85617,85323,84733,85273,86154,127675,88041,87741,88162,87174,88000,87364,88532,85905,86243,86461,86062,89121,88386,86743,87627,87742,86440,91833,86500,87086,85526,inf,inf
43,94153,87231,86841,86987,87534,86817,86560,86351,86100,86510,86176,85786,86107,106024,84705,85153,85974,85547,85588,85574,86104,85804,85569,85606,85475,85827,85521,86279,105813,86028,87881,88187,86999,86379,85883,85937,88180,87664,87083,87286,86128,87918,86874,86289,85983,108654,86642,86311,86166,86558,86210,85888,87023,86833,85653,85611,85905,87932,86298,88528,86716,inf
44,91486,86515,86441,86360,86503,86072,86656,86070,85841,85474,86359,108241,85219,85421,85326,85225,85537,85293,85458,85846,85708,85739,85468,85690,85335,85686,86175,107782,85435,85350,85610,85850,87426,85658,85238,85123,85759,85426,85846,85941,85815,85854,86542,106789,85197,86086,86142,87260,86069,85674,85838,85713,87243,85854,87078,86015,88150,85464,86040,85996,85400,inf
49,97186,87981,87510,87449,87243,87173,87035,86823,87478,86411,85965,85811,85655,85729,85683,85590,86051,86105,107628,86345,86279,86122,85862,85780,86007,85732,85770,85450,85492,85553,85672,85434,85102,84874,84976,85264,85219,85219,85392,85971,114049,88681,86504,86440,86113,86102,86208,85989,87905,86130,88800,87570,85733,85687,85480,86081,85393,84903,85650,85623,85747,inf
50,100825,90591,89817,88869,88429,88159,87979,88028,87941,87849,88052,87420,87591,87270,87688,87305,86982,87056,87284,87952,113729,90459,89047,89395,88924,88234,89038,87648,87734,87614,88912,87366,88633,86951,86835,87197,87944,87844,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
51,101712,90525,89941,88959,88752,88456,88027,88523,88062,88026,88102,87752,87469,87796,87563,87669,87192,86895,87475,87098,87715,116867,86354,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
52,101527,90333,89696,88916,88652,88175,88280,88257,87907,87648,87643,87794,87318,87401,87784,87222,86923,87028,87215,87600,86163,85803,86250,86321,86230,88139,109637,85974,86526,88407,86595,86147,86408,86223,86436,86011,85786,85642,85719,86708,88552,86445,85851,85562,85539,87310,88140,108045,86031,89427,89578,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
