driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
825,91072,79826,78871,79029,78700,78513,78213,77982,77840,78482,78101,77816,77711,77834,77555,77580,78384,77617,77316,77808,77334,77723,77592,77493,77672,77273,77490,77633,77555,77720,77642,77768,77494,77425,77482,77712,95282,81668,76886,76765,78074,97448,79196,76313,76677,76328,76821,76749,76826,76484,76767,76789,76753,78208,79760,77107,76912,76475,83806,121560,115368,114530,110791,85822,83384,79890,84654,82494,80253,79202,79236,79287,78387,77682,77919,77344,77687,78941
826,92404,80501,79092,78888,78616,78661,78521,78183,78184,78023,77990,78289,78250,77830,79010,77137,77420,77200,76974,77267,77334,77024,77344,77631,77490,77241,77498,77522,78026,78092,77362,77431,77749,77884,77350,94392,79771,79467,77556,77007,77623,77974,76539,76610,76625,76945,77255,78144,77303,77632,77968,77396,77285,77415,77105,77357,77791,77608,77291,104457,106143,87216,90587,109934,123573,109326,86023,81466,80074,78637,79569,inf,inf,inf,inf,inf,inf,inf
828,98926,81474,80254,79939,79472,79104,79821,79042,79354,78948,78910,78792,78652,79511,78764,79362,78968,79044,78772,78850,78391,78072,79981,78557,78127,78115,77906,78056,78262,78251,77736,77775,77714,77681,95806,81150,77158,77057,76829,77252,77704,78471,79938,77915,77540,77951,77625,77772,78297,77763,77372,77444,82079,77430,77380,77118,78212,77199,96375,103072,95859,113582,110033,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
830,86405,78621,78070,77909,77594,77675,77447,77024,77240,77184,77248,76995,76978,76900,76767,76921,77363,76622,76906,76522,76652,76741,76500,76427,76415,76859,77472,77977,77484,76848,77242,95170,78341,77774,76863,77507,78662,78278,77703,77443,78252,77134,77091,77045,76784,77248,76916,77382,77093,77734,77625,77297,77466,77095,76693,76329,76793,76959,76970,112467,103899,88493,111027,111985,123389,111507,84640,82091,79487,78972,77637,77611,77546,77079,77563,76857,76593,77041
832,88577,79175,78608,78328,77935,77851,77928,77639,77572,77507,77586,77612,77481,77547,77592,77016,77895,77907,77219,77330,77515,77138,77167,77086,76882,76957,76976,77227,77238,77276,77109,77566,77889,77939,78227,78811,96282,80461,76649,76797,77304,77543,77692,76878,77179,77213,77388,77140,77299,77785,77099,77099,77014,77004,76904,77007,77093,77179,76684,96370,106321,87684,109853,112344,122524,111478,84585,82276,79802,78871,78682,78710,77761,77223,77349,77230,77340,77974
835,95963,81655,79780,79504,79140,78927,78687,78828,78775,78825,78818,78479,78633,78246,78126,78697,78248,78280,77934,77903,77925,78493,78007,77921,77753,77967,77931,77442,77198,77550,77200,77284,77791,77937,78198,78290,79152,78994,78376,77983,78571,102639,81981,77901,77612,77365,77534,81716,77804,76932,76828,77630,77101,76850,76614,77854,76692,77122,91045,104526,106984,113832,111315,88555,86632,82124,80161,79632,79102,78482,78575,79363,78713,77758,77516,77693,77299,78184
836,115832,83470,79255,79248,78442,78692,78660,78938,78516,78792,78743,78410,78264,78457,78423,79595,78682,78386,78092,78237,78377,78139,78352,78180,78034,78220,82580,83899,78644,78313,78082,78106,78138,80555,79557,78556,78854,78544,78236,82373,79215,80497,78870,78532,78544,78487,78595,78406,81588,78701,80117,79415,78218,78206,78359,87338,79783,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
838,93922,80415,79518,79206,78999,78886,78996,78189,78097,78301,78434,78311,78141,78292,78116,78715,78001,77679,77579,77477,77370,77295,77572,77378,77420,77169,77173,77213,77527,77423,77523,77366,77540,77555,77465,77301,77533,77547,77499,77515,77616,77534,94967,80900,76665,76777,76917,77154,77474,77042,77060,77245,77466,76902,76938,77095,78300,77595,77186,105617,104776,87184,89612,109930,123654,108053,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
839,94884,80993,79636,79516,78862,79049,78871,78715,78435,78467,78432,78722,78096,78158,78501,78653,78469,77882,78359,78396,78289,77893,78029,77816,77533,77348,77396,77221,77645,77651,77655,77882,78406,78024,78351,95383,79389,76558,97281,79865,79299,77261,79295,77864,77634,77893,77695,77627,78268,80325,78832,76482,79045,77520,77398,77547,77784,77482,97025,118687,87969,109755,108153,97332,78624,79697,77985,77656,78908,78667,78652,79450,78839,77513,77382,77779,78042,77988
840,98051,81361,79665,79248,79402,79019,78728,79027,78738,78706,78463,78615,78650,78298,77960,78686,78741,78362,77983,78098,77753,78292,77817,78016,77750,77989,78372,77648,77393,78036,78101,77799,77941,79067,78686,78453,78619,78280,78299,78064,97776,83533,78403,80495,77250,77601,77795,78562,78228,77602,77241,77251,77132,76992,76857,77206,77244,77131,95477,104400,101108,113488,112157,90225,86687,83721,101251,81103,76889,76958,76075,inf,inf,inf,inf,inf,inf,inf
