driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
807.0,97178.0,93703.0,93480.0,93713.0,95785.0,113603.0,92611.0,92850.0,93442.0,92988.0,92940.0,92743.0,93087.0,92980.0,93021.0,92533.0,92558.0,92531.0,92139.0,91929.0,92127.0,91598.0,91985.0,92903.0,91388.0,91250.0,91454.0,91258.0,90831.0,90934.0,90824.0,90682.0,93109.0,111011.0,90120.0,90617.0,90527.0,90537.0,90414.0,90561.0,90156.0,90186.0,89752.0,90053.0,89608.0,89460.0,89370.0,89724.0,89280.0,89178.0,89009.0,88947.0,93879.0,135075.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
813,102128,96278,94926,94816,94182,93663,93653,96190,114799,93700,93460,93391,93291,93053,93063,92866,92827,92753,94489,92546,92017,92282,92411,91717,91984,92203,91018,91586,91106,90912,91207,90958,90775,92295,91123,91260,91458,92882,112330,89972,89883,89792,90068,89723,90424,90283,89855,89856,90152,89712,89546,89576,89718,89607,89491,89012,89323,89318,89065,89164
814,103709,113339,93268,93317,93674,93380,93923,93375,93131,92963,94371,93026,93054,92903,92728,92362,92174,92731,92290,92014,91963,91840,91835,91893,91906,91709,91837,91745,91916,94183,111526,91437,91105,90940,90839,90998,91095,91103,91130,91056,90519,91236,91308,89887,90496,90235,89962,90151,90070,89998,90029,89965,89862,89674,89447,89680,89611,89300,89636,90201
815,98803,94165,93752,93548,93736,93458,93159,93209,92663,92283,92765,92263,92083,92122,92003,92048,92329,91816,91857,91472,92398,91520,91364,91800,91480,91283,91162,93953,109879,91073,90919,90791,96151,111108,91097,90513,90273,90284,90066,90040,90491,89591,89344,89662,89575,89470,89390,89417,89286,89245,89039,88980,88865,89131,90006,90123,90351,90252,88503,88607
817,99529,94622,94155,94133,93925,93871,93729,93607,93199,93161,93116,93149,94298,93014,92827,92616,92533,92335,92486,92316,92223,92046,91981,91918,91869,91994,91744,91799,91680,91614,92137,92146,93967,112379,90046,90477,90785,92950,110863,90459,90167,90521,90503,91121,91497,91133,91535,90219,90525,90022,89838,89963,89581,89519,89215,89296,89229,89029,88982,88831
818.0,105281.0,113633.0,93514.0,93688.0,93635.0,93637.0,93351.0,94885.0,94840.0,94083.0,94622.0,93434.0,93096.0,92993.0,92849.0,93235.0,92928.0,92622.0,92703.0,92729.0,92883.0,92788.0,92408.0,92283.0,92160.0,94699.0,111776.0,91272.0,91448.0,91799.0,91836.0,92010.0,91780.0,92257.0,91493.0,91038.0,91255.0,92808.0,90998.0,90837.0,92389.0,90682.0,90485.0,91030.0,90513.0,90202.0,89910.0,90070.0,89796.0,89784.0,89732.0,89545.0,89280.0,89575.0,89757.0,92356.0,89557.0,89707.0,89752.0,100000000.0
819.0,131024.0,122121.0,96043.0,95752.0,95686.0,95502.0,94996.0,95214.0,94970.0,94860.0,94758.0,94981.0,95363.0,94872.0,94421.0,98725.0,117662.0,95002.0,96423.0,94176.0,94030.0,95383.0,94441.0,94035.0,94024.0,94508.0,93395.0,93117.0,94475.0,93256.0,93360.0,92907.0,95064.0,93759.0,99286.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
820.0,105185.0,97351.0,96102.0,96947.0,95982.0,96197.0,95892.0,96943.0,97862.0,95233.0,96262.0,95061.0,95038.0,95297.0,94758.0,94879.0,94702.0,94897.0,94130.0,93851.0,93493.0,93640.0,93811.0,93412.0,93543.0,94535.0,93628.0,93098.0,97251.0,113721.0,95309.0,94728.0,92745.0,93813.0,92749.0,92482.0,92433.0,93123.0,93206.0,94391.0,91594.0,92797.0,92156.0,91843.0,91515.0,91237.0,91586.0,91375.0,91117.0,90669.0,91285.0,93402.0,112051.0,90450.0,90660.0,90335.0,90674.0,91771.0,100000000.0,100000000.0
821.0,103160.0,95913.0,95535.0,94349.0,94483.0,93629.0,93813.0,94256.0,93097.0,92935.0,93025.0,93072.0,93004.0,92552.0,92500.0,94920.0,106302.0,92978.0,93285.0,91943.0,93812.0,92179.0,92185.0,92548.0,92856.0,94973.0,112102.0,90583.0,91219.0,92268.0,91292.0,91087.0,90827.0,90740.0,90414.0,90388.0,90794.0,90451.0,90446.0,90657.0,90289.0,90613.0,90642.0,91305.0,90979.0,91267.0,93863.0,109928.0,88682.0,88929.0,89284.0,90495.0,90140.0,90720.0,91324.0,91139.0,90728.0,91872.0,90990.0,100000000.0
822.0,103771.0,96117.0,95393.0,94445.0,94459.0,93803.0,94527.0,94053.0,94750.0,95072.0,93168.0,92846.0,93309.0,92863.0,94404.0,92564.0,92394.0,92370.0,92183.0,92063.0,91991.0,92131.0,92100.0,95161.0,92653.0,92125.0,92148.0,92016.0,91935.0,92073.0,94367.0,115339.0,91229.0,90995.0,90722.0,90788.0,90669.0,90691.0,90567.0,91091.0,90468.0,90653.0,91072.0,91553.0,92120.0,91092.0,91385.0,92098.0,92877.0,110617.0,89001.0,88928.0,89065.0,89415.0,89942.0,91087.0,90641.0,91790.0,91139.0,100000000.0
823.0,162390.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
824.0,104613.0,96235.0,95570.0,95967.0,99184.0,125970.0,95612.0,95230.0,95047.0,94932.0,94902.0,94860.0,94719.0,94779.0,94708.0,94535.0,94327.0,94158.0,95360.0,93791.0,93525.0,94616.0,94561.0,93356.0,92921.0,93016.0,92884.0,92751.0,92671.0,92470.0,92487.0,91966.0,94510.0,120364.0,93697.0,94086.0,92271.0,91593.0,92135.0,91606.0,93289.0,95643.0,91376.0,93003.0,91503.0,92949.0,91200.0,92403.0,90871.0,91143.0,93493.0,90916.0,91397.0,91977.0,90931.0,90346.0,90171.0,90323.0,100000000.0,100000000.0
