driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
20,174331,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,124360,111676,110501,110608,110969,109773,109965,109412,109535,109304,109180,110390,109184,109064,108968,109288,108881,110251,131317,107255,107024,107046,106939,106768,107015,106515,106563,106185,106499,106325,106679,106404,105923,107702,126160,105254,105130,105291,105022,106244,105981,105398,105840,105306,105069,104575,104451,105110,104644,104438,104797,104601,105520,105149,inf
24,123965,113452,113276,111985,111647,112625,111426,111492,111925,114323,111348,111306,111127,111521,111265,110999,111170,111035,111614,111277,112418,111550,110728,112890,133795,111400,111272,110985,111255,110578,110689,110709,110335,110957,113039,112957,112144,110667,110533,111147,112218,110958,111290,112207,109570,109423,110526,111324,109967,109722,109565,109242,110339,inf,inf
153,121827,111789,110788,110556,108792,108630,108961,108787,108479,108587,108613,109471,108619,108905,110525,153271,109425,110175,109085,108348,107897,108330,109344,110015,109298,107924,107542,107681,107493,109119,110893,108237,107725,108893,127109,104678,105399,104995,104580,104629,105226,105495,105177,105338,104920,104095,104093,105707,104852,104651,104730,104979,106827,104434,inf
155,120621,111144,111742,112543,114261,126007,107913,108989,109747,111554,108030,108183,108254,108536,107743,107480,107633,107880,107161,107507,107647,107191,107395,107192,106792,107185,107158,107018,107260,107337,107853,107544,109688,128629,105617,105150,105175,105654,104646,104780,104607,104546,104680,104969,104510,103997,103521,103944,103658,103806,104688,104253,104187,108212,inf
30,116950,109414,108933,108286,108344,108171,108075,107933,108012,107848,107905,107893,107671,108427,108620,111719,127215,106543,107737,106654,106098,106091,106191,105800,105689,106111,105844,106002,105646,105872,105511,105456,105321,105370,105564,106095,105565,105221,105571,105577,105498,106948,126889,105782,105137,105278,104964,104916,105025,105177,105197,105100,104991,104935,105068
808,121330,111797,110775,110283,108570,108690,108180,108137,108737,108554,108799,108413,108920,110689,109047,108947,112304,110631,127937,109994,107688,107786,107701,107631,107665,107257,107140,107400,107264,107292,107128,108565,109428,107470,108005,107758,107979,109193,123694,104955,104736,104465,104450,104380,104307,104320,103871,103831,105010,105865,104298,103673,104272,104089,inf
811,124355,128658,108934,109117,108990,109248,109937,111009,109548,108859,108855,108710,108713,108385,108407,108947,108987,109976,109964,112146,127752,108481,108678,107155,109316,109266,107440,107315,106828,106593,106534,106150,106349,106391,107941,108606,119253,106729,109203,106480,106639,106312,109191,109621,108335,107061,107191,107170,108137,107540,107617,107178,109885,108326,inf
813,125392,112447,111632,110484,110819,109470,110025,110040,109680,109294,109293,109520,109308,109400,109409,109448,108735,109059,109302,109050,109916,108956,109152,109151,110715,128380,106513,107719,106808,108797,118080,110481,106751,106009,105991,105855,106382,105675,108695,105522,109638,105737,105699,105379,105028,105265,105030,104960,105340,105412,104674,104628,105013,105475,inf
814,119226,110830,109889,109110,109241,109164,108536,108688,109621,108674,108775,108536,109669,111284,108693,108370,108569,108640,109735,109470,108821,108807,108623,108722,108607,109269,111287,126603,106172,105881,106496,107644,106028,105679,107605,105264,105118,107519,105035,104751,104691,104726,104661,104795,104818,104238,104303,104656,104120,104837,105647,105310,105805,105080,106635
815,118422,112140,132619,110033,109215,109279,109599,110617,110804,110071,108822,109932,109978,109531,108650,108595,108206,107933,108220,108581,108182,107727,108263,108062,107888,107483,109074,125089,106769,105150,105294,105757,105267,105324,105301,104924,105462,105296,105142,104737,104566,104842,105255,105313,104973,105795,107395,106208,105723,107002,105372,105283,106416,105157,inf
816,126137,114041,112335,111801,112502,111367,112378,112274,112112,112046,111704,111468,111259,111251,111301,111196,112360,124449,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
817,126507,114175,112534,111684,111195,111443,111293,112411,111091,114232,111458,111277,111326,111290,111378,111231,111023,112995,131145,109976,111253,110284,109215,109179,110065,109044,109741,109965,109095,109009,108713,108543,108599,108328,108274,108673,109185,109242,109265,109262,111119,133603,110718,110341,111897,109601,109273,113317,inf,inf,inf,inf,inf,inf,inf
67,120901,111456,109253,108517,108704,109303,108646,108600,109617,108712,108763,108519,109534,109513,107400,108088,107094,109452,146033,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
