driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
807,102763,94538,94402,94211,93675,93670,93891,93728,93850,94137,94252,94230,94298,94078,94393,93935,97142,111337,92711,92659,92637,92368,92512,92375,92625,92769,93081,93185,92819,93051,92645,92916,92916,92291,92354,95584,111507,91423,91713,92394,92115,91411,91892,91958,91842,92444,91940,91978,91858,92295,93307,91735,92062,92141,92066,94807,92757,92279,92541,92629,92847,92953,93080,93352,93627,inf
813,108117,97918,96123,94771,94084,94971,95098,94003,93648,93873,94208,94181,94948,95093,98456,116126,92680,92754,92930,92853,93844,93542,92822,93236,93106,93183,92503,93093,92674,92501,92496,92627,93235,93122,92977,93930,96476,109501,91235,91598,92113,91781,92165,92922,92825,92402,92848,92088,91938,92055,92081,92799,92170,92287,92526,92421,91999,92227,92149,92355,92246,92071,93264,92306,94447,inf
815,103336,94935,94270,94217,93906,93863,94093,93723,93729,93961,94007,93992,94442,94138,94266,94065,93966,97345,110664,91932,92511,92351,92667,92616,92556,92489,93047,93298,92649,93074,92800,92713,93412,93168,92754,92670,96019,109689,90756,91989,91748,91588,92057,91628,91940,92266,92266,91861,91736,92079,91067,91901,91527,91531,91242,92066,91842,94599,91920,91758,92085,92356,92625,92037,92774,inf
817,98993,93876,93405,93487,93221,93331,93657,93683,93217,93283,93351,92927,93160,96432,109406,91899,91916,91892,92237,92232,92300,91961,91903,92500,92405,92541,92319,91792,92216,92671,91747,92005,92486,92150,92440,91866,92065,92271,92757,92574,92544,92259,92090,92048,94947,109663,90164,90604,90452,90464,90614,90870,90644,90780,90280,90018,90264,90730,90492,90443,90561,90374,90127,90359,90012,91792
818,107717,96027,95054,94595,94878,94604,94684,94455,94460,94491,95010,94577,94897,95165,95226,99047,112586,91781,92301,93089,92694,92324,92350,97595,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
820,108607,97856,96314,95925,95510,95253,95543,95555,95315,95699,95097,95485,95699,95790,95662,95153,99520,114219,92847,93446,93501,93433,93700,93883,93417,93378,94762,95436,93430,93872,98122,116034,93491,94014,95682,94733,96344,95214,92798,92935,92861,98783,116052,91767,91850,93376,92450,92395,94142,94346,94321,92985,92659,92079,92678,93184,93054,93039,92881,92944,92911,96801,97238,102518,inf,inf
821,103799,95400,94767,94505,94379,94258,94172,95588,95956,94511,94629,94450,94574,96308,94755,94611,94849,98971,112420,93300,94036,93213,93098,93237,93054,93027,92752,92875,94182,93567,93649,93127,93232,93496,93541,96616,113162,91521,92737,91964,92050,91679,92038,91884,92952,92603,92884,93403,93472,93881,93574,96912,111076,90772,90666,90901,91003,90853,91150,91261,92097,90908,91123,91393,92540,inf
822,98418,93764,93659,93304,93356,93422,93521,93069,93265,93354,93426,93201,93317,93419,93420,93530,93545,93576,93992,97156,112516,91953,91965,92494,92419,92230,91984,91947,91900,91946,92179,92074,92846,92611,92617,92124,92455,92573,92650,92563,92743,92461,92426,92524,95684,110564,90424,91022,90674,91074,91109,91224,90824,90976,91218,91280,90826,90873,90573,90895,91048,91136,92674,92456,91832,92148
824,107132,97767,95713,94980,94977,95028,95144,96014,94798,94938,94969,94972,95256,95311,94960,95986,94940,95255,96293,95125,99547,115211,93476,93489,93431,94733,95036,93867,93309,93524,93728,94173,93748,93886,94002,94329,94024,93729,95389,94109,97486,113743,95848,92367,92061,91784,93688,92464,92626,92008,92185,93661,95184,92369,92808,92971,98459,92977,93153,92894,92776,93228,92955,93304,inf,inf
825,106473,95113,95051,94701,94598,94436,94644,94122,94323,94419,94753,94358,94424,94690,94500,94011,94409,93986,96845,110674,92256,91862,92198,92238,92449,92242,92554,92720,92806,92722,92666,92759,92884,92883,93415,93210,94828,92884,93799,94482,96078,108989,90318,90328,90404,91093,91211,91506,91236,92826,91405,92795,92971,91637,91002,91428,91430,91646,92256,92892,92711,92941,93458,93298,93878,inf
826,104283,95434,94851,94568,94223,94491,93983,93652,93798,93650,93737,93855,94077,94032,94275,94176,95068,97425,113123,92650,92384,92583,92923,92645,92961,92547,92687,92559,92801,93162,92907,92965,93456,93134,93321,96699,111742,91503,91744,91727,91888,91698,91688,92240,91494,91738,91700,92398,92295,93100,94846,93686,96061,110431,90390,91479,90858,90821,90269,91688,91177,91732,90398,90714,90371,inf
828,109359,97705,96856,96160,95870,95763,95692,95768,95603,95869,96379,95888,96159,95855,96360,96126,95914,101116,115161,93907,94869,95062,94530,94668,94304,94235,94214,94721,95311,94256,94854,94932,94499,96590,94669,95770,96326,95174,95975,100242,119109,94296,93761,93631,94631,95702,95158,93368,93499,93434,93574,93646,94024,93350,93821,95211,94576,93839,94550,95394,94181,96557,94719,94104,inf,inf
