driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77
48,101515,86877,86048,86183,85589,85535,86043,85414,85719,86125,85691,85143,84910,85850,85037,85060,85457,84901,86412,85092,85323,87039,84952,86469,85016,87806,85942,84807,85474,87514,85792,87577,93777,111694,85443,85435,85211,86322,85610,86875,87548,84962,87872,88060,88221,85473,86696,86771,85052,85697,86536,85875,87310,86015,87234,85345,86033,85131,85353,85300,85273,86025,86024,87100,85939,86023,86257,86037,86660,86590,85288,85096,86199,88332,inf,inf,inf
49,90306,84189,83709,83533,83546,83108,83204,82920,83059,82786,82619,82346,82456,83070,82875,82806,82470,82027,82275,82049,82257,82309,82818,81952,81781,82027,82325,81247,81522,86483,102282,83156,83486,83779,83231,83067,82938,82978,83297,82016,81421,81599,81521,81818,82056,82877,83855,81784,82488,86779,102996,81827,83498,82212,82053,82605,82836,82726,83554,83921,83965,83063,81818,81815,81343,81416,81765,83295,82633,81399,80991,81143,83068,83006,82303,82207,85391
55,94330,85719,84622,84328,83891,84467,83890,83482,83538,83678,83397,83008,83141,82882,83099,83030,82889,82932,82493,83158,81956,81819,81949,82088,82444,83420,82018,82475,82241,82301,83262,87652,101721,81657,81653,81981,81771,81949,82334,82888,81919,82122,82945,82401,80830,81061,81302,82518,82141,82313,83085,82762,82704,87186,118218,81696,81419,81831,82672,82271,81815,82905,83309,81944,82758,85827,82250,83675,88579,106428,83554,81735,80893,80870,inf,inf,inf
56,88298,82820,82458,82471,82113,81997,82143,81934,82120,81993,81973,81882,81919,81993,82081,82139,82443,81847,82049,83142,84107,82473,83552,82912,81913,82191,82235,82147,86892,104183,84223,82537,82759,82417,82681,82207,81915,81498,81747,82337,82093,82846,82361,82372,82432,82721,82854,82888,82734,82899,82451,82859,82695,82721,82690,83021,82772,86152,102000,82197,81294,81010,87152,81266,81054,81569,81893,82231,83046,82875,83440,84031,83221,83470,82978,83946,83789
57,86989,82254,81898,81401,81752,81670,81222,81565,81594,81645,81677,80992,81578,81399,81634,82157,82079,82644,82103,82728,81675,81942,82102,82771,82736,81984,82547,81301,81143,81944,87387,101896,81197,82063,82442,82957,82823,82805,82451,82366,81094,81815,81094,80710,81370,81052,80869,81858,82137,81953,82211,82526,81429,81621,86022,103590,82206,81556,82291,83402,82306,82933,82563,82082,82339,83104,83134,82998,82466,82090,82466,82950,82984,84178,83325,83542,87757
63,100226,85979,86128,85793,85650,85250,85113,85685,85145,85484,85064,84543,84477,84729,84993,84725,84566,84148,84402,84440,84119,83836,85748,84060,84147,83802,84191,83884,83346,83241,83373,83506,83571,83876,84865,83453,83800,85846,83789,83625,83826,82843,83375,87794,105418,83435,84687,83774,82681,83241,83387,83795,83682,84435,84107,84330,84090,84682,85182,84873,85897,86305,84261,85436,85642,85738,87080,85173,86780,85593,86041,87660,86408,85576,84883,inf,inf
64,94061,85409,84860,83833,84204,84362,84093,83354,83391,83896,83354,82911,83073,82993,82748,83402,82840,82799,82452,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
65,95826,85413,85333,84679,84478,84414,84024,84288,84276,84334,84101,83878,83772,83778,83582,84177,83992,83871,84048,84351,84348,83836,83838,84026,84464,84439,84060,84486,84431,84053,83898,84327,84140,83892,84083,83859,83656,88435,108749,83608,83961,86449,83811,84183,84871,87738,83961,83614,83981,84107,85346,84283,84443,84495,84224,84258,83920,84600,84015,84875,85704,83792,84868,85869,84177,83988,84181,82758,84456,82455,84542,85171,83969,84298,84827,86316,inf
68,100961,86301,85939,88427,85562,85760,85751,85782,85955,86026,85483,85860,85771,85622,85706,85983,87511,85833,88310,86719,87083,87091,88548,86577,94666,105499,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
69,99445,85881,85758,85381,85266,85117,84800,84893,86006,85357,85302,84600,84204,84385,84120,84345,84352,84213,84246,84794,84212,83927,84373,84113,84532,85767,83935,83688,88144,105867,83471,83883,83998,84180,86662,86068,83640,87209,85839,83727,83743,83677,84777,83642,83456,84000,83711,84002,84282,83704,89450,105398,86386,83945,84021,83683,83940,85928,84329,84104,84359,84366,83963,86164,85269,84000,83984,85189,83831,83905,84297,84902,84618,86575,84782,inf,inf
70,97545,85637,85646,85443,84689,85077,84297,84863,89011,103891,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
71,91774,84695,84270,83877,83832,83299,83917,83180,82943,83101,82849,82306,82478,82237,82636,82403,82636,82044,82054,82159,82220,82379,82589,83207,82208,82588,82237,82714,86722,104516,81180,81768,81932,82807,82366,82645,82589,83084,82524,81930,81494,81882,81247,81418,81427,82181,83761,86035,104093,83304,86808,82450,82270,82693,84106,82161,82289,82571,82414,83022,82963,83666,83382,82904,82574,82322,82530,82984,82305,82262,82130,83834,83482,84337,83884,85335,87847
