driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
155.0,135620.0,104521.0,89493.0,85480.0,86884.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,92489.0,115898.0,107486.0,84187.0,82371.0,81838.0,81559.0,81237.0,81261.0,81384.0,81052.0,81033.0,81032.0,81008.0,81063.0,80541.0,80554.0,80172.0,80585.0,80738.0,80629.0,80676.0,81588.0,81342.0,81528.0,82401.0,82298.0,83809.0,83960.0,79228.0,79592.0,79889.0,79869.0,97992.0,83018.0,79457.0,79737.0,79497.0,79627.0,81997.0,79833.0,79484.0,78946.0,79259.0,79432.0,79638.0,79583.0,79368.0,80580.0,79529.0,78972.0,78904.0,79105.0,79959.0,79550.0,79526.0,79434.0,80537.0,81035.0,81689.0,83352.0,85463.0,86758.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807,93279,115635,107504,84304,82356,81830,81577,81459,81059,81543,81189,80866,80949,81073,81140,80623,80538,80449,80379,80552,80741,80648,81236,81294,81476,82448,82296,83747,103053,84070,79766,81121,83133,80095,78423,80122,80286,80177,80041,80208,80041,80041,80068,80183,80086,80119,80000,80084,79758,79786,79719,79755,79918,80967,80679,80325,80179,80131,79981,80282,79794,79860,81310,80435,80749,81143,81268,81656,83612,85580,81623,81546,80524,80886,81844,80430,80002,82070
808.0,101844.0,120466.0,134885.0,86317.0,81603.0,81663.0,81494.0,81651.0,81443.0,81134.0,80980.0,80825.0,81019.0,81546.0,83349.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
39.0,104989.0,118104.0,103026.0,83975.0,82962.0,82617.0,82745.0,82437.0,82504.0,82436.0,82304.0,82655.0,83028.0,82568.0,82079.0,83267.0,82950.0,81742.0,82043.0,82186.0,82076.0,84023.0,82772.0,82169.0,82388.0,82334.0,83288.0,83382.0,102998.0,86805.0,81266.0,81261.0,81104.0,82773.0,87194.0,81283.0,81956.0,80907.0,80579.0,80976.0,82399.0,81111.0,80500.0,80286.0,80841.0,80591.0,80976.0,81891.0,84505.0,82271.0,81144.0,81100.0,85858.0,84547.0,81698.0,81857.0,81370.0,80959.0,80834.0,81149.0,82199.0,82489.0,86914.0,83226.0,84074.0,83834.0,85925.0,95704.0,87039.0,87507.0,85539.0,85502.0,83757.0,103442.0,91694.0,89251.0,100000000.0,100000000.0
811,94244,115198,107779,84483,82570,82057,81684,81688,81759,81235,81038,80708,80807,80934,80945,80818,80598,80517,80500,80450,80608,80284,80864,81342,81377,82351,82282,83814,102897,84037,80255,80830,83983,80329,81309,80004,79933,80121,80420,80170,80146,79786,79387,80007,79617,79930,80755,80061,80156,79827,79187,79733,79799,80788,80643,79759,80461,79525,80186,79946,80261,79909,80457,80778,81000,81340,81515,83153,84780,83919,81917,81519,80450,80006,80814,80485,80154,81695
814,95146,115304,107352,84678,82811,82387,81866,81643,81516,81595,81231,80962,80839,81080,80622,80868,80715,80745,80294,80576,80405,80578,80468,80901,81119,81800,82333,83672,83811,80465,80247,80521,80358,80229,98035,83735,80185,79876,79992,80039,80348,80130,80172,80233,80149,80053,79953,79780,79800,79932,79757,79853,80152,81009,80545,80509,80029,80031,79884,79923,80197,80177,81438,80343,80226,80998,81085,81487,84015,82924,82836,82838,80567,80449,80279,81008,81092,82894
815.0,100660.0,118874.0,103769.0,83912.0,83199.0,83354.0,81673.0,82429.0,81567.0,81769.0,82578.0,81651.0,80928.0,79974.0,80659.0,81340.0,81978.0,79855.0,79580.0,79876.0,80430.0,80015.0,80115.0,80882.0,81220.0,81685.0,82327.0,82421.0,82512.0,82581.0,82803.0,84693.0,86312.0,103623.0,83877.0,80275.0,79728.0,80025.0,92787.0,82518.0,78686.0,78530.0,81531.0,81099.0,79453.0,78852.0,78085.0,77461.0,77296.0,79551.0,79413.0,78682.0,78624.0,80930.0,78901.0,77430.0,78481.0,80410.0,80101.0,80165.0,80348.0,80433.0,80555.0,81812.0,80587.0,81026.0,81356.0,85460.0,87667.0,91619.0,85921.0,90207.0,79316.0,79824.0,80351.0,80519.0,81864.0,100000000.0
817.0,95934.0,115818.0,106510.0,84696.0,82801.0,82504.0,81800.0,81576.0,81496.0,81570.0,81279.0,81027.0,81107.0,80790.0,80740.0,80878.0,80791.0,80707.0,80461.0,80340.0,80602.0,80543.0,80581.0,80768.0,81042.0,81543.0,82495.0,83602.0,83877.0,81513.0,80767.0,81297.0,80888.0,81171.0,81104.0,81623.0,81620.0,81938.0,82597.0,100491.0,84748.0,80058.0,79831.0,79752.0,79764.0,79931.0,80456.0,80064.0,79970.0,80617.0,80084.0,80282.0,80175.0,81707.0,81523.0,80496.0,80593.0,80416.0,80135.0,80134.0,80223.0,80300.0,80665.0,81990.0,80713.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
818.0,99568.0,119216.0,104077.0,84026.0,83065.0,83376.0,81562.0,82568.0,81584.0,81701.0,82333.0,81753.0,82552.0,80684.0,80662.0,80627.0,101120.0,84195.0,79726.0,79649.0,79746.0,80771.0,79354.0,79176.0,79013.0,79387.0,79239.0,79631.0,80980.0,80740.0,79290.0,80228.0,83890.0,79942.0,80597.0,80353.0,79780.0,79582.0,79685.0,80590.0,80513.0,79629.0,79174.0,80014.0,79559.0,79559.0,79663.0,79391.0,79949.0,80977.0,79610.0,79082.0,79383.0,79939.0,79797.0,80562.0,80157.0,79987.0,79765.0,79776.0,81118.0,80723.0,80067.0,80001.0,81077.0,80682.0,82366.0,86209.0,88459.0,108103.0,89413.0,86276.0,87155.0,93969.0,89998.0,90061.0,89468.0,100000000.0
819.0,98607.0,119071.0,104745.0,84161.0,82973.0,82785.0,82212.0,82232.0,81719.0,81683.0,81764.0,82696.0,83998.0,81623.0,81584.0,81447.0,81330.0,81887.0,80955.0,81190.0,80995.0,81385.0,81307.0,81379.0,81323.0,81178.0,81000.0,81997.0,81688.0,83185.0,82103.0,83370.0,104924.0,84661.0,80823.0,83572.0,81301.0,80708.0,80515.0,80490.0,80249.0,80134.0,81757.0,80386.0,82071.0,80922.0,89214.0,81179.0,80840.0,80899.0,80583.0,80176.0,80722.0,80153.0,80027.0,79872.0,79806.0,79787.0,79743.0,80059.0,79604.0,81763.0,81079.0,80531.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
