driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
154,98392,92422,91513,91051,91393,91143,91068,91164,91393,93255,107643,91310,91095,90487,90617,89199,90240,90023,89895,90040,91159,90945,90609,90477,90825,92996,106894,88969,89432,89838,89599,89216,89369,88950,90242,89097,89201,89725,89604,89218,89723,89056,89283,88770,89214,88876,88944,88919,88674,89031,91580,104861,86250,87038,86840,86950,87048,86670,86718,86460,87013,86753,87058,86976,87679,87852
155,100542,92727,91843,91270,91330,91384,91362,94002,110521,89979,90325,90445,90758,90906,90488,90423,90659,90777,90424,90895,90802,91143,91529,92306,92636,94174,106133,88882,89029,89382,89743,90257,89708,89566,90890,90042,89542,90152,90318,90501,91640,106880,88458,88335,88266,88568,88340,88812,88674,88739,88360,88434,89144,89607,88446,89219,89236,89662,90026,90084,89214,89067,89172,89858,89624,90126
30.0,98764.0,92487.0,91827.0,91089.0,91253.0,91377.0,91492.0,91180.0,91379.0,93268.0,106878.0,92294.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
37.0,106617.0,95841.0,94333.0,93584.0,93601.0,93639.0,94089.0,95072.0,94622.0,97845.0,112641.0,92643.0,94235.0,93219.0,93012.0,94321.0,93669.0,93698.0,96775.0,112710.0,92353.0,92502.0,95332.0,94848.0,92975.0,92953.0,93253.0,96714.0,94448.0,97278.0,96157.0,96181.0,94172.0,94486.0,97531.0,110848.0,91457.0,92013.0,92145.0,92007.0,93459.0,92117.0,94151.0,92089.0,92523.0,92436.0,93694.0,92469.0,92606.0,94641.0,98381.0,115879.0,91384.0,90722.0,92613.0,90970.0,90747.0,92424.0,91165.0,90994.0,91341.0,91669.0,91887.0,100000000.0,100000000.0,100000000.0
807.0,102673.0,93986.0,92328.0,91799.0,92025.0,92010.0,91777.0,91887.0,93530.0,94269.0,107666.0,89992.0,90980.0,91421.0,90773.0,91032.0,92714.0,90905.0,93211.0,106752.0,89318.0,89919.0,89911.0,90126.0,90513.0,91382.0,90487.0,90265.0,92292.0,89860.0,90545.0,90656.0,90635.0,90723.0,91150.0,90818.0,90936.0,91720.0,94503.0,107432.0,89047.0,88953.0,88964.0,89266.0,89289.0,89351.0,89128.0,88912.0,89162.0,89296.0,89054.0,89112.0,89133.0,88918.0,88918.0,89054.0,89225.0,89691.0,89330.0,90012.0,89317.0,89212.0,90346.0,90492.0,91606.0,100000000.0
808.0,104564.0,94573.0,93280.0,92871.0,92402.0,92369.0,92361.0,92601.0,92802.0,96082.0,113210.0,90804.0,91725.0,91849.0,92534.0,91453.0,91849.0,90979.0,91553.0,91571.0,92901.0,93030.0,92306.0,92556.0,92784.0,92860.0,92831.0,95805.0,110463.0,90477.0,92151.0,90376.0,90258.0,90113.0,90245.0,90381.0,90475.0,93259.0,91145.0,90874.0,91239.0,91304.0,91619.0,94251.0,109036.0,89352.0,89703.0,88773.0,88998.0,89123.0,89551.0,89088.0,88773.0,88818.0,89075.0,89059.0,89007.0,89349.0,89524.0,89790.0,89678.0,90487.0,91009.0,91259.0,91618.0,100000000.0
39.0,107079.0,96530.0,94192.0,93965.0,93941.0,94255.0,96631.0,94780.0,94853.0,95095.0,97844.0,111811.0,93076.0,93421.0,92903.0,93203.0,93139.0,93215.0,96033.0,93281.0,101167.0,96910.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
811.0,104152.0,93998.0,93573.0,92377.0,92338.0,92066.0,92193.0,92419.0,92319.0,91822.0,92613.0,92879.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
813,95034,90597,90382,90011,90248,90370,90317,90357,90743,90868,92929,106213,89273,89763,89437,89439,89428,89454,89401,90477,89389,89665,90016,92910,104072,87906,88273,88371,88503,88514,88483,88824,88785,88710,89237,88904,89499,89162,89393,89919,92699,107214,88208,88925,88526,89140,87943,88884,88288,88173,88181,88379,88270,88327,88521,88593,88686,88369,88106,88551,88696,88585,88840,88869,89161,89735
814.0,102348.0,93989.0,92003.0,91863.0,91793.0,92238.0,91438.0,92025.0,94312.0,107028.0,90371.0,90749.0,91313.0,91352.0,91499.0,92342.0,90983.0,90955.0,91089.0,90950.0,91344.0,91174.0,93774.0,109037.0,90446.0,90408.0,90548.0,90082.0,90559.0,90863.0,91927.0,90983.0,91156.0,90606.0,90880.0,91058.0,91280.0,90851.0,92362.0,93077.0,91121.0,93410.0,105997.0,88313.0,88667.0,89017.0,89125.0,89287.0,89563.0,89433.0,89321.0,91925.0,89278.0,89757.0,89426.0,89148.0,89163.0,89225.0,89433.0,89819.0,91150.0,89639.0,90041.0,90056.0,91291.0,100000000.0
815.0,124682.0,108452.0,89533.0,89805.0,90186.0,89996.0,90298.0,91865.0,91563.0,91185.0,91903.0,91273.0,92139.0,93003.0,92357.0,94037.0,97059.0,107026.0,89721.0,88605.0,88993.0,89200.0,89537.0,90290.0,90375.0,90077.0,90278.0,90068.0,90557.0,90300.0,90287.0,90965.0,90257.0,90830.0,91118.0,93159.0,94460.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
817.0,103148.0,93824.0,93015.0,91939.0,92104.0,92091.0,92809.0,91922.0,92001.0,92248.0,94414.0,108496.0,91179.0,91250.0,90643.0,90828.0,90815.0,90635.0,90913.0,90518.0,90784.0,90956.0,91018.0,91508.0,93553.0,106502.0,89611.0,90062.0,90493.0,90573.0,91457.0,90784.0,89600.0,89878.0,90380.0,90760.0,91012.0,91966.0,96177.0,105967.0,90544.0,89221.0,89183.0,88587.0,89145.0,89147.0,88966.0,89054.0,88737.0,88973.0,89834.0,89916.0,90526.0,88961.0,89076.0,89156.0,88707.0,89222.0,89172.0,95835.0,89209.0,89610.0,91820.0,90361.0,90172.0,100000000.0
818.0,100893.0,93024.0,92053.0,91529.0,92434.0,91822.0,91962.0,91937.0,92187.0,94749.0,107693.0,90618.0,91347.0,91299.0,91222.0,92237.0,91629.0,90954.0,91026.0,90814.0,91298.0,91193.0,94122.0,108837.0,90076.0,90833.0,90159.0,90143.0,90603.0,90687.0,90046.0,89735.0,90366.0,90644.0,91131.0,90804.0,91163.0,91831.0,94064.0,95295.0,105491.0,88463.0,89009.0,88767.0,89151.0,89066.0,89198.0,89471.0,88862.0,88587.0,89182.0,90025.0,88452.0,88308.0,88642.0,88898.0,88452.0,89028.0,89223.0,89856.0,89628.0,89756.0,91349.0,92664.0,92114.0,100000000.0
819.0,106179.0,98319.0,94074.0,93926.0,93784.0,94036.0,93150.0,94999.0,93902.0,94243.0,93916.0,93139.0,93595.0,93447.0,95709.0,110881.0,91987.0,92109.0,92127.0,92082.0,91686.0,91633.0,91889.0,91964.0,93906.0,92070.0,94610.0,111073.0,91136.0,91228.0,91292.0,91468.0,91428.0,91464.0,115726.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
