driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
154,124294,112551,84044,84330,83725,83085,83325,83466,82861,82717,82493,83334,82513,82574,82592,82639,82960,82732,83120,83523,83074,83369,83166,85414,98838,81210,81236,81121,81401,81818,81063,81170,81612,81930,81543,81938,81194,81655,81366,83831,82165,84196,102423,84350,80105,80627,81762,84412,81792,81340,80469,80632,82637,80945,80857,80370,82571,82905,80838,80013,81831,80449,80154,80486,80192,80920,inf
155,93641,84813,84775,83918,83901,83443,84174,83192,83291,83623,82873,82858,82189,82174,82115,82180,82240,81924,81899,81960,83401,85207,98078,82570,81672,81054,81136,81113,81707,81822,81820,81242,80653,80491,80483,80528,81210,80421,80700,80599,80220,80606,83865,95730,79550,79562,79818,79794,79252,79698,79658,79324,79306,79279,79164,79344,79572,79560,79325,79352,79161,79416,79489,80179,79981,79645,80847
30,89271,83669,83414,83229,83324,82996,83050,83246,82916,83145,84300,83111,82890,84904,96945,81944,82073,82058,81734,82197,82944,82315,82078,81986,82129,82247,81470,81540,81502,81780,81782,81312,81370,81588,81744,84146,93841,80291,80415,81206,80234,80249,80204,80103,80350,79914,80539,80846,80191,80226,80092,82538,93488,79585,79007,78794,78725,78833,78875,79144,78942,79005,79165,79270,79208,79545,79658
37,98867,86634,87469,86606,85804,85756,85583,85680,86036,86045,85492,85564,85482,85349,85410,85082,85523,85337,85882,87925,101589,84872,85179,84569,85029,85131,86488,85201,85559,85002,84286,85124,86183,84413,84171,85022,84927,84176,86579,84299,84280,84767,83891,84010,88442,99900,84079,83720,82613,83650,82407,83403,83613,83224,84071,82480,83629,82728,83126,83195,83405,83293,82765,84209,inf,inf,inf
807,89793,84177,83595,83393,83184,83041,83217,84307,83128,83302,83374,85157,95656,81833,84420,82796,82343,81992,82261,82081,82322,82360,82343,82066,82382,82191,82090,82026,82824,83711,86270,94902,81868,81210,80971,80595,80566,80212,80644,80437,80499,80483,80330,80827,81354,82366,94384,80446,80271,80001,80626,80073,79678,79649,79607,79372,79607,79914,79937,79957,79886,79749,79941,79715,80159,80046,80107
808,95914,85664,86148,84313,84172,84390,83979,83821,83993,83787,83830,83969,84345,86701,98846,84331,83250,82855,82910,82650,82654,82937,82610,82711,82739,82478,82543,82758,84032,82876,83162,85804,96464,81644,85260,83109,81802,81730,81685,81750,81959,81500,81841,85229,82622,81814,81634,82379,82045,84448,95718,81001,82749,81800,80457,80335,80165,80394,80613,80607,80052,79997,80108,80117,80113,80165,inf
39,101125,86594,86452,86552,85949,85792,86442,86230,86519,85627,85459,85694,85769,85352,85494,85676,86584,85752,85828,86617,86648,89593,105328,84334,86623,85558,84724,84972,84096,84534,83944,83745,83836,84574,84120,84834,84007,84432,83422,85075,84783,84271,87173,85748,84226,87639,100549,83955,84094,84035,84287,82047,83152,82114,81788,81877,82020,82659,83642,83920,84624,82540,82084,82575,inf,inf,inf
811,121666,126708,82977,83029,82889,82864,82824,82602,82377,82328,82437,82093,82070,82237,82292,82351,82311,82442,82331,85054,83002,83476,82863,83263,85738,96472,80999,83754,81616,81772,81802,81244,81403,81686,81335,82528,81304,81118,81315,81281,82521,81380,81420,81515,81408,82830,84849,95041,80740,80597,80211,81531,81211,80329,80116,80047,80158,80244,80460,80417,80112,79894,80046,79958,80128,80008,inf
813,90585,84423,83721,83399,83225,83321,82963,83468,83330,83372,83258,83573,85110,97671,82252,82401,82498,82308,82949,84149,83314,82700,85191,83975,82762,82814,82919,82688,82781,82612,82707,82670,82467,82325,82291,83133,84104,84895,97332,81100,81548,81245,81328,80995,81619,81549,81437,80976,81113,81365,80987,80795,80792,81778,81200,83058,83418,95013,79607,79971,80142,79914,79838,79953,79848,80418,inf
814,92922,84497,84209,83677,84614,83627,83439,83439,84332,85616,95871,82169,82440,82871,82730,82432,82494,82390,82511,82698,83116,82848,82534,82543,83195,82344,82456,81907,83276,82731,82567,82486,81828,81752,81732,81753,81933,81802,84569,94390,80672,80758,80613,80668,80246,80354,80614,80412,80395,81631,80870,80779,80296,80661,81207,82102,80791,80478,80087,80358,79959,80023,80057,80182,80362,80057,79717
815,95047,84738,84167,83702,84156,83309,82618,83151,82447,82378,82685,82326,82114,81998,82040,82204,86418,95785,80777,81574,82239,82368,82298,82102,82323,82388,81942,82045,82783,81739,81661,81088,81362,81118,81154,81091,81468,82572,81425,83830,94366,79969,80291,81312,80694,80542,80185,79906,79749,80387,80288,80205,79572,79460,79763,79400,79756,79688,79276,79824,79818,79270,79308,79299,79334,79657,79809
817,93386,84721,84835,83930,85859,85694,83612,83760,83431,83359,83262,82883,82793,82665,82430,82748,83255,82994,87140,96932,82371,83470,81811,82496,82124,82154,82256,82393,82232,81973,82125,82109,82956,83013,81988,82629,82465,85019,95639,80357,80153,80280,80193,80066,80359,80293,80614,80772,80587,80531,80380,80326,80316,81161,80594,80174,80303,80687,81218,81534,81479,81256,81113,81167,81376,81968,82522
818,94664,84792,85437,84163,85359,87274,98034,82994,83185,82364,82437,82441,83666,82702,82547,82591,82531,82652,82654,82604,82751,82682,82541,82946,82836,82877,85653,96928,81669,84955,81775,82601,81314,80921,81258,81019,81079,81405,81328,81148,81014,81177,81630,81159,83828,96075,80311,80203,79682,80495,80282,80311,80309,80267,80696,80919,80072,79816,79645,79976,80198,79914,80052,80025,79775,79729,80490
819,97647,86237,85928,85815,85470,85321,85172,85262,85002,85035,85850,84890,84892,85219,84763,85449,85192,84543,84492,84589,87553,97353,82860,82936,82710,82689,82600,82720,83153,84922,83880,83256,83063,84477,84575,83082,83551,82922,84136,83233,83621,84531,86285,98768,81753,82923,83396,83408,82470,82290,82306,82248,82545,84922,82875,85724,82483,82127,82028,82181,83660,83821,82380,82205,84668,inf,inf
