driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
31,88585,82551,82045,82450,82620,83367,84035,85168,84497,83984,82773,82311,82074,82034,81654,81330,81455,81441,81393,81525,80512,80658,80653,81657,80711,81045,80664,80576,81105,81089,80801,80647,80454,80468,80934,80346,80717,82098,80805,80589,80918,82743,82096,81280,81670,83801,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
35,236214,84064,83700,84402,84117,83941,83622,83607,83736,83426,83261,83431,82812,82964,83112,82735,83314,89551,82771,82402,82801,84598,82920,91020,82896,83585,82224,82116,82153,82147,82050,84700,82446,82037,82278,82321,82846,83942,82883,82679,82498,82652,82556,83120,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
37,103046,86463,85450,85495,84463,84344,84039,83674,83548,83356,83289,83275,82948,82954,83145,83719,82642,82831,82723,82839,83150,83606,85264,83793,82516,82881,83892,83646,82902,82273,82376,82056,81773,82200,82243,82513,82817,82050,84216,83658,87721,83184,86260,85358,84448,85089,85429,106587,85593,81694,81620,82971,82430,81501,81555,81637,81546,81833,81737,81652,81265,80953,81006,81028,82795,84236,83789,84449,83295,83112,82301,81612,82087,83095,83200,81295,inf,inf
44,100229,85326,84931,84866,84369,84243,84209,83267,83324,83858,83451,83443,83343,83164,82411,83738,82436,83060,82736,82727,85392,83962,84678,83727,83355,83443,84494,83029,82229,82187,82727,81916,82131,82317,82324,82911,82532,82281,83046,85229,84353,86921,86028,85447,83490,85574,85546,85467,85227,86488,87063,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
49,95430,85421,84164,83931,83581,83114,83092,83113,82836,83651,83397,83292,82766,82631,82146,83118,81824,82291,85390,80664,81480,81181,81688,82874,81093,83212,81356,80822,80970,81088,81040,80636,80917,81333,81007,80406,80858,80803,80824,84256,80538,80519,81122,80719,80965,103215,108233,85620,81241,81290,81411,81246,83330,82050,81107,81251,81425,80697,80587,81041,80832,84883,80551,80076,80183,82713,81837,80418,79869,79700,81600,80674,80680,80997,80624,79601,80001,inf
56,104358,88308,85104,84524,84309,84624,85293,85149,85238,84916,84797,84294,83896,83344,83327,84414,82899,82716,82676,82557,82570,82413,84668,82533,82456,82484,82501,82806,82339,82331,82616,82041,81884,81779,82389,82273,85871,86369,83417,83483,84050,108997,86421,83148,83732,83013,82757,81877,82526,81973,81627,83237,81950,81596,81369,81489,81644,81341,81579,81904,81485,81113,81059,81602,82790,84498,83632,83465,84227,83296,82124,81343,81423,83098,84181,81137,inf,inf
59,98159,85388,85450,84313,84320,84018,83587,83371,83508,83074,83412,83829,82700,82479,82298,83071,82550,83037,82896,84538,86837,83656,84296,83971,83540,83754,84722,97085,82276,81234,81260,81821,81949,82678,86467,82595,82068,83053,83498,83394,124906,88454,82064,82014,82300,84680,83293,83441,85490,82820,82844,87338,83589,81859,83424,85061,82476,82736,80258,83229,81860,96925,89213,81365,83983,80536,80478,80342,84883,83718,83660,82255,80117,80208,82470,87178,inf,inf
62,105363,88168,86242,85014,85086,84368,84072,84578,85109,85249,86395,84783,84096,84278,84129,85022,84914,84744,84577,83541,83663,83527,83955,83884,82784,109270,90373,83196,86181,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
63,93164,84093,83210,83184,83141,83367,83840,83369,83792,84340,83277,83411,83108,82687,82275,83060,82658,82592,89167,85811,113122,85144,83595,82638,81205,81541,82142,83715,81846,81741,82601,82266,87361,81167,81584,81707,81186,82112,83212,83188,84013,82133,81389,82782,82689,85484,85410,83643,81144,80439,81330,80692,81439,80608,80160,79736,80299,80228,80920,101278,83088,79479,79652,80468,80440,81500,80732,80571,80349,inf,inf,inf,inf,inf,inf,inf,inf,inf
66,94048,84276,83167,83068,83052,83178,83819,83790,84024,83874,83643,83016,83238,82737,82250,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
