driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
30,103478,97629,96956,97190,96426,96441,126692,101899,132018,158278,148124,91480,90026,90177,89952,89822,90776,152569,155475,146894,89108,88394,89607,88378,88526,88744,87759,88397,112592,94148,88066,90392,88222,88612,88995,89788,89779,90279,88943,88491,88716,88128,87900,88757,89290,115301,94209,89025,89010,88989,88553,88608,89596,89813,89242,89034,89087,88826
31,111388,100983,97725,94663,93619,93562,92319,91107,166999,158623,150891,90844,89415,88692,88129,89023,113900,142990,154909,145276,91555,89835,90105,90225,90061,89667,89457,89066,89033,89291,89764,88956,89384,88944,89763,88560,88680,88114,87942,88192,88114,111191,95049,89658,89713,89244,89159,103483,89603,89449,89202,89319,89692,89947,89224,88954,88802,89345
35,112916,102410,101434,126658,100876,93891,92643,96779,123946,157934,148515,91693,91172,90193,90498,90858,90998,148980,155382,146452,90759,90055,89785,90340,119053,95824,91102,90898,90945,90934,90830,89860,89614,89655,89673,89439,90608,90711,92484,89351,113901,96634,91245,91337,90912,90428,90127,90135,89913,89721,90348,89699,90727,89306,89281,88838,88770,90190
42,124293,106557,100442,96709,98940,97447,95254,125896,114099,155140,148200,96057,93600,94122,94535,93488,98007,127089,154723,143739,94895,93056,92316,92328,92871,91914,92465,92332,91623,92109,109931,91749,90150,90303,89624,89385,89217,91075,116059,97947,91603,91600,92121,91139,91066,91353,90427,91018,90678,90116,90242,93055,inf,inf,inf,inf,inf,inf
43,129888,106612,101299,98227,95821,94963,93753,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
44,117579,103716,99651,97938,99570,93977,92912,120442,126657,158012,147883,93544,91014,91103,90779,91110,92426,145948,154924,145590,92590,90543,89694,89955,90152,89716,89724,92897,106345,106717,99944,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
49,112134,101207,100203,98973,100609,124194,101361,100614,116338,156430,148234,93985,91922,92338,92194,92216,93387,139570,154529,145789,92658,91069,90766,90455,90209,90501,90479,89827,90304,89953,89445,90054,89931,90687,89096,115561,95544,91141,93553,91688,91422,91134,90758,90997,90952,91819,91364,90526,89936,90531,89628,89789,89715,89907,90066,89629,89196,89535
50,131555,108099,102599,100985,100645,100098,98489,100651,113807,156679,148799,95496,94412,94058,93870,93566,95638,128989,155329,144366,94397,92711,92452,92720,92563,92226,92268,92196,91785,92144,128942,100426,95334,98063,95475,95734,95198,93757,96866,93829,93581,93563,93654,94188,93139,95999,93169,93100,93619,94309,93505,95045,93209,94974,94577,93678,93101,inf
51,117867,102637,100473,102955,101224,101809,100505,124496,109652,155069,148001,95318,93139,93865,93514,93522,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
52,123185,103874,99187,97694,97000,96644,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
