driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
21,109980,125188,91853,92019,91979,91774,91665,91314,91210,90828,90746,90899,91501,91779,91359,146402,91613,91574,92813,91821,90497,89795,89902,91596,89244,89395,88800,88781,88546,88940,114965,90796,90851,90342,90376,90609,90477,90601,91010,90772,90092,90154,89968,89789,89930,90176,89846,89800,90130,89632,89452,89516,89145,88832,88826,89082,89350,89344
22,102577,93684,95031,92997,93898,93550,93657,92927,91279,91544,91892,91181,91939,93825,107390,149047,92344,92607,92158,91599,90351,90442,90595,90230,89965,88733,88927,109884,89239,89679,91552,91440,90841,90666,90605,90620,90457,90530,92016,89497,89301,90684,90598,90237,107801,88828,89190,89095,89468,90213,89153,89326,89167,89463,89083,89225,89652,89237
23,108559,113887,92222,92371,92294,92522,92643,92193,92288,92273,92184,92058,93209,92436,92164,146544,91683,92802,92820,92574,91528,91916,91617,90249,90063,89759,89542,89921,89751,89777,89466,90118,113204,90249,90445,90708,90526,90711,90779,90627,91223,90556,90235,90042,90889,90367,90574,90140,90187,89826,89843,89946,89300,89536,89108,89237,89644,89084
24,99058,95380,93660,93643,94279,94876,94069,93691,93065,92594,92326,92148,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
26,126036,124910,92943,92845,92670,92643,92138,92123,91998,93322,93386,91799,94173,96809,94009,111782,92556,92319,92229,91585,91983,91531,91675,91217,91188,91176,90219,110396,90666,90208,90503,90848,90503,90407,90486,90573,90982,92378,90624,90208,90194,90718,89933,111695,90635,90764,91186,91363,91438,91330,91156,93233,90894,90874,91569,91464,91168,inf
27,103899,94982,94091,93118,93626,92956,93337,93523,92724,92651,92251,92043,93018,94312,116395,138110,92362,92931,92471,92481,92303,91738,91584,92366,91466,91501,91124,91535,91817,91341,91949,91250,91038,90827,90403,91073,90530,90991,123088,91741,94104,91939,91941,91881,93802,91561,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
29,102270,96067,94502,95852,94355,94212,93488,93195,93074,93155,92635,92337,94229,100034,119972,123404,92925,93520,93128,92974,93559,92851,92480,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,92650,91684,90477,90075,90253,90080,90077,89786,89356,89326,89177,88791,89003,90495,150534,149863,91562,90329,90213,90109,89761,89408,89439,89590,89547,89447,89567,93769,89030,88926,89097,88901,88956,88458,88193,88511,88333,88355,88485,89061,88106,88869,89055,108059,89272,89957,90057,89873,89804,91432,89255,89823,89547,90051,88005,88478,88999,89422
32,99770,93484,93416,92730,92596,93398,92601,92174,92024,91731,91835,91491,91790,95915,109380,150142,92817,91734,90927,90900,91936,90865,90519,90281,90278,90025,110697,93408,91620,91470,91551,91272,92328,90913,90779,91053,90900,91494,90856,90534,90109,91212,90425,109772,91160,90833,91062,92256,91166,91022,91017,90727,90358,90362,90466,92676,93026,inf
37,100892,94077,93759,93698,93100,92881,92276,91823,91666,91587,91027,91675,91454,98316,106778,150234,92426,91884,91148,90783,90548,89701,89847,89910,90033,89311,89114,89376,89415,90153,114854,91128,90764,90785,90585,90715,90418,90551,90726,90558,90155,90760,90600,90135,90663,90254,90014,90001,90225,90096,89445,89618,89221,88959,89049,89160,89059,89600
