driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
154,104850,101269,100917,100442,100662,100876,100412,100757,100763,103235,119338,100131,99768,100392,99390,99440,99854,99469,99812,100192,100267,100488,101265,101877,103620,118471,98806,98701,98753,98790,98933,98741,98697,98982,98845,99257,99082,98817,98787,100999,116391,96928,96971,97673,97513,98122,97259,97299,97501,97627,97705,97539,97491,97743,97766,97713,97796
155,110115,102718,102525,102126,101928,102313,102365,102155,102418,101663,101759,102684,102333,106435,119216,100685,100219,100383,100865,100585,100329,100366,101033,101193,100684,101232,100691,101404,101343,101309,104217,120849,98785,99202,99369,99228,99520,100497,99051,99081,100597,99055,99332,99336,101518,100207,99885,100117,101654,102767,118585,97063,97020,96700,97145,97254,98216
30,112232,102760,102188,102008,102167,102227,103623,102367,104296,120085,100867,100805,100172,100364,100617,100250,100611,100973,100823,101162,101419,101596,104459,117541,100611,100466,99488,99683,99870,99484,99770,99608,99785,99500,99953,100013,102430,116713,98128,98340,98491,98145,98227,99337,98940,98373,98532,98649,98831,98954,98891,99017,99124,99659,99870,100001,99985
37.0,114477.0,105169.0,104588.0,104167.0,104492.0,104857.0,105384.0,104820.0,107751.0,122952.0,103228.0,103075.0,103109.0,103684.0,103908.0,104321.0,103764.0,104050.0,104432.0,104928.0,105632.0,109585.0,121483.0,103334.0,103548.0,106104.0,106517.0,108409.0,102622.0,104200.0,103203.0,104084.0,104420.0,103528.0,104843.0,105050.0,106872.0,106394.0,121050.0,103236.0,100237.0,103948.0,100980.0,100700.0,101266.0,102516.0,101422.0,101476.0,101852.0,102022.0,106028.0,105202.0,102314.0,104590.0,104352.0,100000000.0,100000000.0
807,112657,103816,102978,102517,102446,102653,102941,102198,104556,120013,100990,100752,100682,100584,100775,100828,100862,100947,103291,117789,99640,100128,100503,100047,101380,101548,99776,100105,100176,101047,100275,99735,99892,100287,100827,103544,117648,98526,98538,98665,98407,98808,98428,98444,98610,98312,98756,99280,99232,98677,98658,98748,98604,99001,99912,99083,100007
808.0,111681.0,104462.0,102905.0,102475.0,102385.0,102661.0,102769.0,104264.0,103581.0,106281.0,120344.0,100801.0,100844.0,100964.0,101416.0,101724.0,101282.0,101728.0,101772.0,101731.0,102031.0,102567.0,106170.0,119883.0,99816.0,99756.0,100179.0,100395.0,101296.0,100600.0,100337.0,100601.0,101009.0,100859.0,101054.0,101381.0,102285.0,102412.0,104526.0,118665.0,98472.0,98305.0,98623.0,99176.0,99043.0,100187.0,100129.0,99067.0,98546.0,98869.0,99180.0,100473.0,99320.0,99228.0,100027.0,100368.0,100000000.0
39.0,114885.0,105413.0,104343.0,104860.0,104909.0,106446.0,105285.0,106312.0,107123.0,109884.0,126220.0,102900.0,102976.0,102975.0,103136.0,103801.0,104590.0,103812.0,104383.0,106067.0,108834.0,124884.0,101964.0,105568.0,102454.0,103197.0,105751.0,102684.0,103630.0,103161.0,104352.0,106364.0,124616.0,100718.0,101476.0,101776.0,101459.0,101793.0,103210.0,101732.0,102390.0,102554.0,102998.0,103698.0,105092.0,126389.0,101098.0,99747.0,99943.0,102940.0,100304.0,100129.0,100817.0,101181.0,101548.0,100000000.0,100000000.0
811.0,108965.0,103283.0,102201.0,102185.0,101902.0,102168.0,102559.0,102491.0,106039.0,121584.0,102203.0,102329.0,102170.0,101223.0,100789.0,100962.0,102336.0,101292.0,101518.0,101458.0,101139.0,101500.0,101753.0,104124.0,118171.0,99362.0,99442.0,99488.0,99676.0,100286.0,100054.0,100461.0,99748.0,100123.0,100091.0,100034.0,100156.0,102296.0,117008.0,98499.0,98358.0,98251.0,98443.0,98946.0,98625.0,98333.0,98322.0,98449.0,98460.0,98754.0,98087.0,98602.0,98606.0,102002.0,100000000.0,100000000.0,100000000.0
813.0,111140.0,103363.0,102095.0,101970.0,102137.0,102166.0,102518.0,102120.0,102308.0,101745.0,103824.0,118962.0,99977.0,99876.0,100029.0,100108.0,100243.0,100436.0,100614.0,101054.0,101742.0,101919.0,103148.0,117450.0,147705.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
814,109276,101817,102503,101460,101209,101568,102048,102180,101286,102047,101742,101987,102638,104729,118669,99940,100209,100429,100631,100860,100183,102478,100328,101046,100708,100933,100735,100982,101156,101410,101104,101334,104687,117623,98442,98724,98649,98486,98613,98399,98372,98424,98496,98471,98385,98405,98809,98857,99117,99442,99257,100343,99294,99866,99648,99955,100144
815,108091,102201,103238,102467,101546,101844,101970,102115,105558,120633,99771,100031,100281,100570,100505,100455,100672,101246,101455,101571,106292,119698,99942,100079,100443,99344,99269,99856,99627,99770,99963,100082,100039,100365,100962,100506,103187,117950,98146,98736,98370,98182,98287,98894,99056,98409,98603,98621,98950,98893,98946,99178,99072,99554,100026,99909,100266
817.0,111303.0,104444.0,102746.0,102288.0,102408.0,102448.0,105077.0,122499.0,101532.0,101447.0,102280.0,101089.0,101489.0,101387.0,104399.0,101957.0,101462.0,103174.0,102083.0,102048.0,102593.0,103547.0,106082.0,119676.0,100902.0,100610.0,100114.0,99986.0,99713.0,99668.0,100112.0,100076.0,100451.0,101006.0,100998.0,101478.0,101254.0,103176.0,117579.0,98505.0,98097.0,97903.0,98026.0,98456.0,98100.0,98325.0,98108.0,97999.0,98068.0,99425.0,98469.0,98430.0,100113.0,101006.0,99253.0,102002.0,100000000.0
818,110641,102838,102468,102123,102137,102613,103970,103714,102736,105503,120835,100853,101418,101060,101574,101336,101516,101573,101570,101379,101721,101320,102305,102993,108993,118599,99281,100167,99048,99687,99528,99651,99612,99557,100035,100130,100750,101174,101119,104225,116547,97140,97058,97489,97628,97755,97475,97783,97925,97997,98269,98346,98937,99084,99983,101271,102274
819.0,113513.0,104501.0,103884.0,103595.0,103660.0,103810.0,103839.0,103944.0,104696.0,103411.0,104092.0,107679.0,121881.0,101519.0,102103.0,101835.0,101720.0,101858.0,101881.0,101988.0,101806.0,102123.0,102184.0,101625.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
