driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
15,98740,84247,82283,80953,80394,80605,80896,80178,80203,79824,80135,80022,80095,80622,80996,80382,80421,80697,81719,85155,83679,81831,80781,79502,78889,78402,78499,77991,78028,78069,78174,78052,78014,77690,78163,78671,81551,77989,77654,77572,77520,77770,77570,77664,78412,79490,97545,84354,79091,79186,78020,77951,77495,77883,79204,78920,82126,78412,78244,78095,78093,78653,78228,78853,79760,77895,78093,77618,77829,77532,77733,78113,78305,78215,78465,81358,inf,inf
16,99860,84365,82420,81540,80740,80710,81134,81072,80879,80414,80121,80167,79896,79750,79979,80217,80210,81646,80256,84877,83106,83101,80080,79873,79519,78787,80650,79133,78839,78508,78354,78855,78091,77678,78049,78562,78268,78085,78093,78050,78298,78580,79895,98033,83233,79988,80324,80856,79165,78824,79578,78846,78765,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,92110,80678,81095,79967,79894,79836,80134,79814,80081,79718,79624,79497,79629,79664,79615,79445,78998,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,93942,82140,81559,79931,80128,79728,79953,79715,79956,79903,80110,79762,79362,79221,79326,79421,79041,80022,79103,78636,78772,78232,78273,78136,78148,77808,77772,78390,78146,78239,77944,77712,77798,78365,77236,77512,77576,77396,77290,76802,94622,81099,77422,77478,78680,78467,78338,78570,78573,78729,78403,78544,78794,78305,78995,78514,78406,77699,77840,78133,94447,80261,77167,77269,77713,77383,77212,77321,77549,76839,77103,77530,77310,77279,77488,76999,77024,inf
19,99204,84328,82390,80998,80360,80643,81914,80218,80106,80461,80037,79817,80418,80483,80084,80955,80137,81551,80718,84383,83623,81839,80874,79900,78598,78592,78326,78180,78143,78121,78046,77942,77865,77806,79864,85508,104480,85315,78961,79347,77937,77519,77896,77920,77889,78490,78314,78346,78742,78462,79376,79468,78485,78872,77563,77506,77471,77585,77246,78573,77754,77662,77223,77463,77442,77578,81542,78149,77616,77313,77533,77502,77457,77233,77334,78522,inf,inf
21,87414,79674,79733,78361,78211,78203,78033,78207,78115,78386,77824,77932,78374,77669,77858,77686,77460,77322,77636,77940,77996,77031,100312,81623,77774,77819,77587,77575,77491,77364,77417,77315,77386,77125,77239,77524,77673,78234,77794,77178,77356,77368,77459,77650,76609,76406,76904,77284,77534,77501,77022,76322,76258,76254,93413,81401,78584,77890,77838,78342,77764,77840,78098,78036,77787,77655,77419,77540,77337,77238,77042,79409,79662,77651,78545,78316,78680,inf
22,91123,81180,81013,80107,79881,79876,80129,79751,80100,79667,79491,79492,79688,79567,79613,79240,78848,78679,78768,78398,78731,78391,78403,78309,77893,78147,78015,78067,78056,77965,78251,78194,77564,77591,77231,77451,94812,82446,78377,77830,78131,78106,77652,77489,78687,78483,78508,78367,78600,78526,78379,78572,78684,78431,78911,78768,78151,77823,78049,94924,80270,77261,77215,77894,77705,77292,77157,77394,77080,77201,77528,77310,77215,77220,77453,77098,77160,inf
23,101290,84426,82803,81814,81126,81083,81298,80840,81715,81582,81802,81355,81922,84177,80198,84743,80254,80132,82077,78786,79149,79148,79475,79482,78673,78893,78669,78823,78802,78467,78418,78727,78383,77773,77949,78161,78043,78293,78218,78113,78234,79714,78459,78342,77270,77579,77231,77967,95512,82405,78071,77905,79189,78759,80286,78225,78663,78722,78248,78051,79969,78198,77859,77613,79703,78033,78081,77799,77572,77678,77677,77981,79505,78127,78007,80666,inf,inf
24,95137,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
25,93546,81709,81085,79951,79877,80000,79826,79734,80288,79945,80325,79434,79205,79291,79457,79384,79375,79596,79272,78559,78170,78323,78067,77946,78286,78060,78615,78060,77873,77879,77734,77705,78267,78052,77467,77818,77631,77276,77010,76658,76931,77006,77376,96797,80970,78121,78365,78352,78954,78570,78446,78479,78859,78342,78734,78649,77803,78194,78087,77724,78336,77971,77874,77958,77710,77820,77566,77620,77663,77452,77497,77668,77617,77246,77343,77193,77853,inf
26,95706,83070,81326,80382,80140,79987,79696,79699,79774,79745,79676,80407,79405,79456,79498,79463,78691,79508,79579,79134,78944,78856,78428,78344,78214,77994,78182,77975,79477,78127,78161,77750,77979,78068,78439,78697,80157,81020,77862,77838,78340,77642,77320,77777,97228,81395,77981,77973,77974,77760,77906,77870,78809,77908,79239,78244,77594,77633,77584,77531,77789,77565,77904,77494,77298,77998,77907,77383,77309,78274,77724,77034,76867,77406,77599,77834,77939,inf
27,100416,84436,82849,81588,81226,81005,81032,81235,81718,81824,81564,81393,82340,81871,82367,84324,80386,79827,79410,81116,79330,79217,79734,97824,81565,78519,78547,78876,78418,78516,80032,81340,82388,79496,81121,78460,79889,78293,80266,80315,85489,78062,77891,77832,77885,77841,78052,78600,78011,80131,99584,84255,79215,80883,78923,78489,80311,80811,78883,78416,78703,81525,82125,77916,78066,78345,78292,78108,77973,77689,inf,inf,inf,inf,inf,inf,inf,inf
