driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72
37,88447,82233,82832,82426,82948,82533,82828,82431,82745,83027,83073,83310,82917,82838,82890,83239,83286,83579,83175,83139,82941,83572,83586,86437,100617,81526,81798,81801,82336,82793,82621,82710,82805,83110,83596,83459,83108,83121,83140,87201,98501,81506,82686,83124,137314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
41,90714,83373,82800,82712,82563,82929,83290,82649,83042,83110,83523,84172,83673,82631,83185,82672,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
48,92082,83998,83213,82964,83001,82889,84152,83151,83808,83328,83139,83520,83328,83744,83292,83616,83660,83566,83374,83257,86667,103724,82420,82645,82556,82797,82514,83945,83920,84694,84418,83069,83231,83294,83537,83520,83531,83740,83841,83759,83865,84004,85467,83383,87030,102011,83786,84444,83471,84149,92764,85663,84350,85985,84450,86738,85144,85741,84912,84158,84820,84432,84653,85931,84496,84939,84744,84892,85168,85329,inf,inf
49,84099,81285,81470,81255,81609,81589,81875,81777,81984,82054,82168,82308,82300,81957,82154,82220,82219,82422,82367,82237,82113,85839,100226,82165,81848,81613,81501,81709,82023,82310,82461,82479,82695,82364,82283,82685,82002,81665,81843,84927,100884,81371,81750,82328,82206,82840,82928,83578,83579,84100,83002,83827,82789,83067,83214,83027,84769,83026,82692,82905,82783,83231,82973,83054,83279,82840,82770,84705,83776,83586,83126,inf
50,90253,83450,82651,82682,82679,82867,83236,82647,83144,83057,83545,84299,83567,82516,82839,82845,82961,83069,82666,83310,82855,82803,86254,100339,82498,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
55,89562,82293,82437,82318,82906,82869,83011,82648,82630,83115,83421,89525,83146,82936,83214,83234,83111,86616,104658,82411,82666,82780,84177,84631,82736,82571,82649,82724,84495,84087,84119,84569,83351,83185,84491,83826,83808,83687,83570,84080,83870,84007,83754,83671,83693,86903,103770,84476,83438,84040,93117,83938,84183,87691,84212,86845,85390,85591,84814,84194,84886,84357,84757,85737,84588,85010,84808,84878,85239,85202,inf,inf
56,86812,82172,82062,81944,81886,82040,82402,82833,82398,82660,82723,83754,83121,83237,83088,83738,82345,83528,83755,83053,82430,82643,86574,138601,81505,80966,81360,82013,81774,81990,82198,82412,82472,82275,82726,83280,83387,83790,83930,83563,83861,84119,85875,99577,79979,80740,80813,81148,81248,81297,81521,81674,82374,81309,81706,81705,81324,81128,85728,99119,79708,80704,81783,81602,81690,81851,81936,86117,101811,83106,inf,inf
57,82683,80953,80709,80637,80678,80637,81038,80444,81203,80879,81179,80973,80829,81143,80966,80726,81045,81187,81456,81697,81550,81864,85599,97767,80377,79933,80689,80306,79746,80112,81094,80355,80644,80936,81346,81455,82401,81757,81727,82154,81362,81264,84405,99722,80220,80215,81164,80640,80987,80943,81580,81039,81311,81310,81480,82065,82578,82426,82113,81625,81413,81851,82147,82005,82688,82798,82051,82030,82354,82693,83324,83609
60,92448,85395,83298,83052,84094,83438,83546,84075,83378,83572,83412,83894,83120,83136,83810,83755,83700,83775,83829,83552,84757,84312,87276,103366,82639,83726,84252,84040,83727,84055,83694,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
63,85957,82138,81867,81911,82041,82021,82637,82422,82531,82690,82792,83245,83912,83258,82907,82796,83378,83117,83035,82899,82858,82682,84134,86899,103457,81725,81988,81753,82127,82824,83161,83099,83688,83541,83757,83468,83130,83094,83204,83781,86644,83229,82866,82939,83299,87395,101002,82053,82844,82896,82791,82508,82838,82753,83039,82947,82868,83008,83242,83095,83127,83381,83520,83854,83216,82932,83212,83240,83561,83942,85304,inf
64,91370,83546,83169,82865,83061,83312,83244,83889,83308,83339,82924,83617,83669,83131,83269,83601,83316,83488,83070,83338,83095,82798,82944,82774,82859,82788,86024,99473,81938,81753,81890,82086,82620,82335,82570,86165,84021,82843,82457,82401,82877,82556,82243,82567,82333,84278,85480,101357,83369,83126,82673,82854,82985,83646,84356,84744,83766,83482,83121,82820,82956,83485,87875,83971,84275,83459,83580,83775,83710,84173,83997,inf
65,87753,82279,82176,81901,82368,81956,81989,82699,82849,82556,82532,83229,83713,83842,82721,83330,84540,93226,120457,98390,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
