driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
807,122991,117234,116679,116543,116836,116698,116598,116841,121628,130472,115704,115730,116895,116849,116559,115583,115885,116699,115969,115681,115364,115387,115371,119926,128430,113257,114838,114587,113241,113588,113416,113691,113818,115427,113750,114051,114389,113780,113724,113191,113110,113156,113313,113575
813,126494,118015,117325,117138,116581,116670,116822,116707,117238,117205,121601,132648,115614,115319,115555,115562,115476,115136,115223,116080,116112,116367,117383,115941,116180,116955,136507,140284,112978,113050,113160,112821,112985,112795,112579,112828,113461,119969,137515,113162,112997,113630,115668,inf
814,122583,116932,116555,116649,116719,116685,116461,116451,116544,120778,130081,115955,115521,115481,116307,116651,117042,118406,116098,115020,114757,115201,114904,115106,120078,127298,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,124547,117615,116941,116578,116667,116596,116634,116110,116733,116178,115939,116112,120308,124412,117230,117040,117949,122085,127685,114123,114535,114798,114530,114476,115105,113928,113753,113914,113755,113574,113697,113692,114014,113472,114679,113634,114059,113618,113688,113548,114379,113934,113754,114114
817,127396,119107,118318,116827,116518,116496,116583,116418,117209,117139,116891,116850,116687,116879,116992,120929,127913,113671,114009,116522,115535,115947,116040,114160,113670,113505,113611,114146,115003,114141,114399,114807,118897,125637,111238,112064,111940,110967,111344,111891,111676,111052,111914,112728
818,126951,119014,117009,116789,117097,116557,116540,116821,116770,121915,129715,115709,114781,115260,115229,115314,115285,116230,116143,115781,115562,115295,115806,120731,128911,115072,113076,113209,113065,113175,113254,113727,113812,113859,113369,113255,113140,114019,113094,113580,113667,113494,113507,114347
819,130059,120003,120501,119375,120649,117522,117330,126135,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
820,129847,121936,121187,120510,120353,120235,119885,119702,119575,119781,119369,119833,120240,119840,124247,132556,117093,117336,117450,117140,116927,118510,117389,118592,117840,117384,118123,120097,124168,131218,114924,122173,126037,117459,115462,115600,115400,115728,117228,116280,117404,117978,inf,inf
821,128298,118743,118666,116883,117089,116689,116434,117752,116142,116270,117199,116491,116665,116984,117346,117288,116810,117866,122221,129939,115368,113434,113947,114641,114437,114349,116962,119788,126003,111849,112461,112694,112758,112855,112990,112678,112644,112358,112782,112615,117163,121198,112166,112717
822,128573,118955,118794,118942,116734,116849,116893,117044,116966,117301,117404,117924,118431,124401,129471,115589,114933,115013,115432,116158,115034,116152,115097,115096,117343,116064,116936,119897,128177,112691,112688,112774,112859,112945,113322,113125,113328,113046,113570,113325,113066,113481,113465,114364
823,126081,119362,119885,119041,118983,117890,117887,117499,118198,119230,118212,118992,118479,119432,123637,133662,116187,115811,116026,115878,116024,115893,115597,115743,115690,115797,116238,116331,121897,130430,114458,115453,114471,114753,115256,114214,114470,114147,115153,116427,114570,114204,113995,inf
824,129275,120336,120190,120012,120605,120183,119293,119122,119649,119164,119115,119239,118888,123488,132752,116794,117041,117055,116795,116798,117213,116893,116966,116822,117094,118171,117511,121630,132669,116801,116534,115033,115537,117919,116361,115103,114894,115799,116430,117257,118770,116868,119382,inf
