driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
813,129292,117362,116865,116191,116084,116439,116533,116314,118478,116350,123587,136529,116575,115748,115265,115461,115569,115392,115288,116082,116556,116585,124234,133544,115169,113213,113556,114215,113669,130691,184895,140458,121970,120214,161626,158569,150407,117098,115258,115156,115850,115180,117006,114990,114375,115372,114875,114938,115000,115142,116862,115572,118756,117055,118974,118453,117063,117513,117677,118570
815,128088,116731,116059,116211,116353,116069,115962,116446,116529,117001,117455,116623,116914,119180,124618,135739,115640,114414,115412,115395,116100,116591,116816,116093,115837,116753,115702,115332,123631,160551,200433,163608,160473,133036,116950,115739,125539,119362,115003,114557,114943,115553,115872,123224,132131,112007,114172,115040,112355,112356,112624,112875,113379,114432,117984,115745,114043,115315,117816,117022
817,119536,114994,114889,114725,114476,114722,114506,114302,114557,114478,114305,121701,133648,113013,113161,112964,113084,113315,113033,113436,113268,113380,113821,114051,114544,114279,122128,132594,112655,112569,142014,165737,162869,160650,165024,158422,157723,114627,113299,113526,113042,114134,113875,114423,114086,113889,113720,113909,113366,113407,113434,113829,115025,115063,115027,115360,115645,116211,116150,115448
818,125944,116384,115353,115511,115569,115423,115134,115636,115502,115839,122793,134129,112994,115216,114211,113681,113795,114269,114869,114689,115283,115440,115257,122665,138959,112217,112780,112423,112854,113059,157429,157707,135621,157137,163668,159082,153417,116652,115470,114721,114757,115318,114791,121960,132713,112037,111976,111937,112416,112864,114083,114824,115991,113968,115801,117277,117793,117569,115409,114330
820,131491,119961,118876,119036,118961,118275,118627,118470,118379,119150,120829,120352,119228,119520,119980,127930,138233,130300,148075,116923,117254,118075,119377,118313,117715,121136,118818,117950,123076,166169,129410,133182,153929,142488,120797,118460,118553,118600,118448,118060,127243,138364,113807,115451,115373,115812,116033,117351,116392,115422,115709,116989,117005,116950,116826,119828,118046,122507,118617,inf
821,127450,116754,115951,116319,116245,115684,116156,116462,116663,117164,117473,119361,119407,120268,129944,144694,128930,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
822,123658,115231,115212,115012,115180,115190,114893,115151,115575,115713,122915,133438,114041,114600,113966,113786,114134,113895,114109,114091,113915,113991,122321,133095,112515,113059,112872,113054,113139,113169,150651,161319,147058,161705,163708,157998,156614,116851,115015,114611,114686,114790,115176,114791,115158,115129,115615,115452,115636,116004,116119,116422,116671,117206,117317,117705,117575,118077,119826,124055
824,130270,118388,117247,117048,117705,117386,116985,117463,117415,117567,117396,118139,119050,118704,126500,138787,116092,116457,116125,116320,115840,116033,116036,116358,117761,116269,116261,119109,117391,139077,197036,165043,160775,132991,116783,115430,126258,119350,117768,116825,116112,116404,116825,116498,124138,135594,113538,114780,114774,114368,115075,115049,115215,116347,117285,117030,117585,118606,117166,117511
825,125005,115911,115468,115416,115400,115257,115177,115324,115380,115258,115456,115768,123106,133914,115163,114357,114141,114266,114639,114738,114864,114921,115418,115795,115712,122108,132717,112596,112744,112871,158373,161108,131717,156263,163550,159855,152713,116581,115490,114869,115018,115012,115064,115253,114628,122493,133567,111639,112699,111817,112094,112647,115372,117367,116270,114296,115147,118389,120768,118076
826,125479,116226,115295,115557,115438,115359,115670,117688,116741,124334,138005,114615,114553,116092,115504,114965,115152,114862,114924,115571,116381,116198,123046,134534,113190,113609,113635,114771,116537,121942,165142,129451,133741,153839,162984,159482,152730,116581,115513,115274,115034,116085,125576,135399,111761,112993,114899,116665,113213,113564,113477,113425,113149,114475,115235,116705,117647,118512,118627,119752
828,130885,119043,118755,118168,118261,117757,118578,118463,118425,118571,121431,127677,137611,115416,116646,117089,116730,116564,116875,117333,117067,117386,118964,117639,117567,117847,117278,117635,120439,150125,181603,154262,161776,134809,120478,119647,118356,116825,116076,117136,116545,116227,116081,116599,116852,117612,117097,120380,117621,117056,117035,116688,117084,117495,117279,117222,117240,117736,117717,118224
