driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72
55,98882,92618,92885,91179,91202,91335,91307,91650,90922,90764,91346,90365,90417,90325,90483,90721,90416,90801,89950,90677,91457,91318,90357,89909,90103,90073,90611,111722,90158,89946,90564,90487,90588,90205,91412,89592,90108,92490,89630,89627,89250,89583,91995,89616,89000,89497,89597,90803,89324,90689,109362,89348,89543,89625,91679,90346,91696,90228,89869,90139,90307,90513,93877,91129,89789,98854,98011,94926,92368,90728,91998,92170
56,96846,93016,91497,90534,91566,90728,91416,91259,90633,90835,90705,90539,90373,90509,90016,89538,90033,89995,90050,90952,89559,89545,89793,90883,90793,89245,88933,89053,89985,110393,89696,90107,89465,91154,89745,90187,89978,90009,89773,89218,89425,89648,89328,89324,90692,89358,94183,90211,89525,90025,89605,89942,90190,90158,90794,109791,89536,89787,90087,91475,91082,90198,90620,92756,91669,97186,97242,94997,92702,90041,90513,93276
57,94430,93207,91754,91136,91919,91086,91135,90593,90872,90520,90381,90130,89774,89736,89484,88935,89333,89249,89108,89037,90440,89454,88773,88353,88817,88749,89332,88390,88528,88423,88820,88261,88715,88942,89431,88606,88827,89842,90666,88347,88357,90075,110325,93174,89720,89745,90348,90429,90054,90088,89273,89517,89510,90341,89815,89747,90248,90249,89808,90199,90217,89553,90048,93192,90466,91734,97600,105050,95646,94414,94812,93785
63.0,106134.0,94675.0,94016.0,93927.0,94122.0,94218.0,94472.0,94183.0,94339.0,94123.0,93318.0,92519.0,92908.0,93038.0,92784.0,92734.0,92685.0,102462.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
64.0,106616.0,94828.0,94409.0,94072.0,93637.0,99038.0,94019.0,93350.0,93815.0,93489.0,93494.0,93481.0,93786.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,101363.0,93018.0,93253.0,92655.0,92462.0,92863.0,92464.0,92481.0,92625.0,91722.0,91824.0,91573.0,91396.0,91678.0,90986.0,91189.0,90959.0,91082.0,91057.0,90702.0,90512.0,90727.0,90401.0,90813.0,91626.0,90630.0,90610.0,90619.0,89942.0,89857.0,89997.0,91284.0,90218.0,90335.0,93241.0,90092.0,89908.0,92238.0,90743.0,112399.0,90730.0,90467.0,90636.0,90807.0,90823.0,96036.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
68.0,104707.0,94411.0,93468.0,94655.0,93545.0,95006.0,94339.0,93133.0,93202.0,94854.0,93061.0,93629.0,93344.0,93474.0,92913.0,92938.0,92155.0,92412.0,92355.0,92431.0,92958.0,92974.0,93601.0,93279.0,92527.0,94608.0,92743.0,93270.0,91953.0,91826.0,91683.0,92030.0,92555.0,92031.0,92136.0,92684.0,92071.0,92779.0,117843.0,91609.0,91193.0,91057.0,91658.0,94789.0,95071.0,92824.0,94314.0,92574.0,92496.0,93916.0,92512.0,95190.0,92319.0,91812.0,91910.0,110529.0,95765.0,93052.0,93254.0,91820.0,92244.0,94267.0,91400.0,100092.0,104411.0,99463.0,98257.0,94262.0,94418.0,111881.0,100000000.0,100000000.0
71.0,100123.0,92891.0,93110.0,92207.0,93150.0,92442.0,92036.0,92266.0,91831.0,91865.0,91743.0,91722.0,91384.0,91583.0,91306.0,91011.0,89946.0,90521.0,90602.0,90701.0,90803.0,90306.0,90572.0,92064.0,90532.0,89958.0,94311.0,91002.0,110862.0,90605.0,92121.0,92102.0,91197.0,90424.0,90671.0,90868.0,90611.0,92605.0,91522.0,89980.0,90335.0,90404.0,89739.0,90567.0,90878.0,97802.0,119659.0,89310.0,90638.0,89864.0,90587.0,92392.0,91171.0,91180.0,91093.0,90362.0,90555.0,92313.0,90260.0,92609.0,90012.0,89934.0,91909.0,90073.0,96068.0,99771.0,94264.0,91160.0,91960.0,90752.0,94584.0,100000000.0
73.0,110121.0,95834.0,95343.0,95381.0,95586.0,94377.0,95215.0,94890.0,95063.0,95040.0,94804.0,94401.0,94610.0,96068.0,94838.0,96333.0,95503.0,95341.0,95433.0,93608.0,97236.0,96051.0,97489.0,94711.0,93909.0,93494.0,93213.0,93205.0,93322.0,95561.0,95927.0,93527.0,95451.0,93983.0,120799.0,93289.0,94788.0,94725.0,93590.0,93384.0,93876.0,94686.0,93091.0,94514.0,93543.0,96837.0,95092.0,95662.0,93844.0,95157.0,95626.0,93729.0,93588.0,95788.0,93985.0,94003.0,93501.0,95869.0,94555.0,94819.0,97237.0,96733.0,103591.0,106215.0,103253.0,100352.0,97176.0,97774.0,100000000.0,100000000.0,100000000.0,100000000.0
74.0,107957.0,95649.0,96271.0,94655.0,94550.0,94915.0,94861.0,95098.0,94501.0,94400.0,94278.0,94606.0,94194.0,94660.0,93648.0,93136.0,93492.0,94884.0,92618.0,92133.0,93807.0,92374.0,91913.0,93929.0,93236.0,92157.0,90992.0,91134.0,91744.0,92644.0,94002.0,93195.0,92243.0,91421.0,96420.0,148830.0,92779.0,93350.0,93768.0,92877.0,93018.0,94519.0,93483.0,93306.0,93148.0,93082.0,92564.0,94149.0,92901.0,93461.0,92510.0,93097.0,96426.0,95034.0,93702.0,92542.0,94339.0,92380.0,92756.0,92168.0,95996.0,92433.0,93662.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
75.0,109418.0,95389.0,95603.0,95037.0,94880.0,94451.0,95190.0,94918.0,94774.0,95327.0,94109.0,94127.0,94122.0,94154.0,93526.0,93956.0,93958.0,93686.0,92983.0,93473.0,93053.0,92674.0,93878.0,92649.0,92810.0,91867.0,91620.0,94009.0,92290.0,93051.0,92001.0,94876.0,92330.0,92688.0,91843.0,91168.0,94819.0,106593.0,123685.0,93125.0,93637.0,92470.0,92795.0,92839.0,94368.0,94639.0,92755.0,92353.0,92028.0,92873.0,92000.0,92397.0,91799.0,92592.0,92654.0,92239.0,92015.0,92449.0,94839.0,92045.0,97751.0,93215.0,94686.0,106829.0,114073.0,104767.0,96271.0,93976.0,96754.0,100000000.0,100000000.0,100000000.0
76.0,108491.0,95384.0,95207.0,94036.0,93652.0,93830.0,93622.0,93003.0,94035.0,93837.0,94429.0,93316.0,93710.0,93613.0,93247.0,92808.0,112342.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
