driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
807,96784,83726,84057,82805,83355,82675,82877,82791,84248,82959,82589,82301,82633,82400,82579,82526,82088,81616,82062,81542,81295,81508,81288,81310,81463,81787,101523,83699,79853,91092,99738,91861,112368,123132,124753,117040,116181,110985,86928,84217,83068,83918,83720,83479,83568,1524068,112627,83006,81637,81199,81389,81987,81098,81743,82003,81451,80583,81571,81224,81669,82223,82186,115956,122940,120448,108210,83099,81125,81410,83464,82770,81769,81923,82048,81834,81791,82306,83484
813,133925,83936,81901,81362,81613,81547,80941,80881,82005,82387,81251,81285,81275,81494,81603,81430,82601,81519,82039,82352,84847,82898,81313,81279,81127,81881,81838,82713,83807,110888,104549,89578,92292,121381,124617,116715,116045,109684,85568,84794,83595,83544,83448,83186,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
814,99233,84322,83734,82724,83084,83090,82912,82971,102634,83799,80558,80223,80379,80209,81101,80783,81231,82215,82105,82064,82769,83138,82860,82821,83310,81799,81868,81299,81008,92747,99466,91990,112085,123193,124538,117546,115945,111119,86856,84289,83192,83847,83704,83408,83473,1523136,113132,83534,81804,80950,81490,81787,81264,81617,81778,81005,81087,81330,81478,81660,82344,82074,115802,122501,121133,108189,82981,80694,82045,83430,82082,81643,82628,79620,79461,79711,79215,79418
815,94191,83295,84045,82729,83384,82698,82771,83031,84830,82903,82554,82535,82461,82512,82377,82283,81612,81377,80908,80992,81704,81291,80915,80745,80565,82226,79530,79793,97057,91577,101114,94544,117163,122455,126568,117262,114655,114105,86167,84403,83542,83547,83538,83924,83062,1521293,114677,83743,80722,82014,81589,81457,81787,81343,81462,81326,80964,81036,81567,81828,82466,82095,109222,125581,122281,110537,82892,80960,82305,83730,81836,81413,inf,inf,inf,inf,inf,inf
817,97699,84163,83803,82881,83235,83107,83007,82725,84463,83499,82999,82761,82691,82320,82639,82386,82503,82570,82502,83024,83454,101585,85302,80206,79788,79426,79595,81020,84009,93264,101707,91742,102570,124354,123518,117501,115945,109882,86968,84134,83071,84014,83697,83437,83639,1526629,110264,82600,82051,81031,81293,82029,81087,81677,81981,81538,80819,81477,81415,81593,82745,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
818,96470,83364,84154,82708,83484,82530,83003,82835,84173,82750,82547,82326,82476,82479,82532,82508,81962,81210,81164,81040,81329,81405,81302,81026,81430,82677,80508,80522,98936,92353,98369,97278,112715,123275,124347,117648,116067,111591,86849,84047,83181,83918,83522,83544,83433,1524590,112058,83218,81774,81278,81272,81923,81280,81606,81614,81206,81123,81340,81276,81923,82357,81878,114601,123217,120949,108800,83202,80770,81794,83625,81955,81417,82877,79370,79622,79768,79151,79458
819,100058,84607,83628,82772,83017,83134,82788,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
820,104661,84553,84650,83122,82795,82768,83166,83109,83557,83834,82666,83130,81988,81676,82370,82067,82766,83775,83014,82760,82196,82794,100822,85200,81615,81014,81403,81231,81518,96439,104645,90689,92696,121487,124091,116761,116607,110092,85842,84684,83798,83349,83503,83374,86624,1525001,109492,95260,85504,81582,81038,80954,80434,80712,80506,81797,80133,81124,81814,82698,81947,83536,124514,102786,118804,105416,86717,82755,82074,82166,82324,82562,83650,83097,83428,83208,80991,79016
821,101653,83483,83731,82961,82859,83711,82757,84091,82898,82836,82494,82740,82871,82297,82966,82656,82471,82696,82404,82575,83063,83443,82463,82807,82902,82591,83446,102190,84786,96880,101955,89435,92813,121078,124408,116889,116185,109934,85516,84657,83686,83352,83536,83225,82994,1527110,109802,82594,82050,81294,81297,81454,81685,81082,81741,81861,80881,81281,81627,81803,82428,82520,130872,107528,120823,106050,86243,82669,81763,81919,78685,81798,81900,81935,81675,81757,82643,83114
822,97450,83871,83864,82836,83181,82893,82912,82851,84668,83337,82549,82876,82646,82267,82763,82367,82496,82198,82438,82744,83238,82395,82868,82222,82561,82456,82390,82046,81883,112614,108747,93767,93254,121703,124084,116730,116366,109883,86196,84851,83311,83294,83741,83372,83600,1526765,110172,82756,81902,81207,81432,81420,81377,81227,81858,81796,80970,81216,81381,82048,82409,82145,114314,122862,120611,107490,83339,80921,81335,83427,82541,81867,82013,82109,81450,81924,82673,83011
823,135343,85849,82390,81674,81201,81413,81498,81568,81780,82108,82945,83369,82954,83654,82727,83241,82816,82808,83320,83553,83819,84309,85042,104542,92490,84381,84930,83593,91514,101490,97585,113359,123290,110179,105317,86104,82388,95524,85556,84844,83886,83265,83529,83517,97246,1512835,110062,83077,81061,80494,81245,81322,82023,81477,82096,81873,82216,82536,82239,82460,82344,82533,109012,122789,120351,107008,86264,82597,81797,83628,82334,82588,83742,83157,83309,83477,86332,86458
824,104947,84675,84663,83256,82669,82869,83134,83150,83650,84796,83638,82815,82885,82687,83986,82379,82634,82488,82623,82923,85168,103211,87080,84386,82407,81359,81239,81090,89773,104440,104941,85906,83620,107303,137605,103600,116155,109474,85738,84554,83695,83411,83435,83254,1612127,109364,83691,81365,80617,80681,81134,81959,81511,81995,82201,82786,82037,82212,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
