driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52
817,186469,173889,173236,169379,162096,117724,159210,117871,113786,112583,112184,112582,112222,112889,112867,111040,107726,124445,105076,102298,100418,99950,98813,99255,98027,97490,97442,97814,97634,97157,97394,98308,97617,97101,97079,98039,98406,97240,97087,96965,96810,97047,97284,97406,97291,96964,96733,97235,96750,97174,96527,96013
821,196908,173446,173762,169461,155997,150038,143088,121500,117996,117212,115428,115983,115995,115158,115625,115222,110714,127265,103617,102345,101066,106065,100587,99760,99552,100635,100427,101395,103705,101286,99743,99351,99594,99423,99455,101073,99289,99486,99821,101139,99451,98602,97924,97713,97926,98009,98063,98069,98516,98246,98566,inf
822,188552,173722,173358,169255,158570,140558,141146,121731,117204,122274,116473,116170,115501,115041,114350,110218,131545,107058,105290,103249,102129,101694,101157,107234,100686,100777,100198,99250,99321,99401,99186,98610,98763,101038,98501,98826,98429,101451,98958,100347,100314,98595,97605,97841,97383,97573,100651,98800,98288,98391,98813,inf
825,199166,172987,173640,169727,154451,142414,142768,124710,119031,117771,116875,115816,115172,115326,114771,115056,110312,127946,103514,101390,100724,100299,103651,101203,102359,102119,100509,100276,102486,103084,99586,100035,99911,99396,99468,101230,99254,99406,101041,100037,117773,97658,97619,97807,97872,98670,98141,99649,103938,inf,inf,inf
826,198404,173075,173594,169599,156440,117189,161170,121872,116297,116195,114956,114431,113670,114376,114017,109792,128425,105979,106169,103266,100620,100646,100745,99084,100444,100631,99343,100608,100037,98792,98196,99258,98489,98583,97667,97973,98624,98510,98119,97706,97907,97896,97918,97924,97783,97902,97837,97822,97747,98191,97706,98807
828,208008,171963,173631,168302,154000,123637,135714,145213,120286,137147,225693,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
830,185442,173755,172560,169039,163692,119064,125906,141600,112712,111848,112203,111516,111946,111589,111350,111400,107479,104770,123312,100747,99140,101499,98938,97998,97818,97415,97409,99218,97707,98853,97984,97653,97130,97185,97259,97596,97639,98325,97586,96792,96407,96900,96692,96702,96634,96599,96974,96689,96811,96656,96963,96980
831,206275,172209,174180,168364,153970,123782,133375,141946,117292,117889,116149,117196,115814,114735,114346,111872,129357,104685,105234,103046,102260,103671,100741,104224,99531,99881,99736,100079,99667,100056,99275,99058,100514,101256,99897,101261,99290,98776,98817,99244,100009,98854,98710,100494,99074,98759,99044,99052,99274,98939,99067,inf
832,189701,173477,173696,169065,158127,140695,139173,121032,116361,114725,113754,113079,112754,113502,112880,112273,107935,127612,104138,101871,101102,99774,99298,100153,109597,100015,98905,98901,98648,98671,98413,98535,98383,98268,97833,97466,98269,98122,97816,97596,97928,97660,97401,98269,98330,98713,98554,98856,98247,98283,98808,99025
835,202576,172867,173725,168868,155641,120266,160524,124106,118532,117033,116310,116345,115407,115469,115151,111613,155536,111655,108878,139531,109642,105748,104050,102962,102564,101281,104529,105846,100619,102520,104592,100286,99792,101670,105128,99755,100084,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
836,204659,173180,173432,168804,151486,144906,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
837,203761,172799,173691,169005,155264,121346,160694,126296,118995,126351,116923,116398,119079,116608,116128,115394,112801,132102,110435,105913,104083,102001,101380,102127,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
