driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69
57.0,93942.0,85693.0,85071.0,85227.0,85647.0,85821.0,85256.0,85183.0,85027.0,84541.0,85302.0,84916.0,84033.0,84225.0,83988.0,83861.0,83981.0,83987.0,84137.0,84753.0,84270.0,83765.0,84773.0,84294.0,85628.0,84206.0,83800.0,83572.0,83713.0,83195.0,83828.0,83452.0,83587.0,83953.0,84155.0,83631.0,116535.0,86253.0,84320.0,85026.0,85027.0,84310.0,84486.0,84396.0,85717.0,84495.0,84791.0,84785.0,84393.0,84379.0,84295.0,84150.0,84436.0,84024.0,83477.0,83333.0,84755.0,84239.0,83759.0,83569.0,83511.0,85374.0,83429.0,83070.0,83581.0,83222.0,84510.0,85525.0,100000000.0
63.0,98548.0,86775.0,86139.0,85773.0,86013.0,85258.0,84827.0,85116.0,86853.0,85012.0,85302.0,84998.0,84725.0,84708.0,85164.0,84482.0,85401.0,84845.0,84955.0,85217.0,84830.0,86256.0,84617.0,103057.0,86781.0,84128.0,83713.0,83648.0,84141.0,84354.0,84380.0,84258.0,84592.0,84600.0,84488.0,85070.0,84099.0,83950.0,84964.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
64.0,99457.0,87155.0,85799.0,87366.0,85557.0,85113.0,85384.0,86014.0,85983.0,85710.0,85273.0,85011.0,84739.0,84929.0,84976.0,85177.0,85096.0,85304.0,84873.0,85654.0,84678.0,84542.0,85341.0,84841.0,84952.0,84441.0,84332.0,84789.0,84899.0,85330.0,85129.0,85025.0,84850.0,106925.0,88980.0,85865.0,84547.0,85427.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,97723.0,86817.0,86234.0,85651.0,85163.0,85277.0,85439.0,85370.0,87172.0,85138.0,85318.0,84796.0,84894.0,84834.0,84853.0,84655.0,85472.0,84781.0,84579.0,85500.0,84831.0,85856.0,84735.0,85000.0,84642.0,84807.0,84912.0,84643.0,84526.0,84527.0,84552.0,84241.0,84758.0,84230.0,83907.0,104582.0,87655.0,85064.0,84738.0,85486.0,85857.0,85259.0,85358.0,85275.0,85456.0,85525.0,86297.0,85176.0,84806.0,84730.0,85442.0,84981.0,84689.0,84659.0,84354.0,84506.0,84615.0,84380.0,84317.0,84468.0,84166.0,84478.0,84558.0,84437.0,84275.0,84834.0,85351.0,85576.0,100000000.0
69.0,101733.0,87487.0,86803.0,86611.0,86627.0,86376.0,86199.0,86484.0,86603.0,86602.0,86402.0,86029.0,86602.0,87012.0,86483.0,86506.0,86508.0,86007.0,86170.0,86665.0,86793.0,115462.0,91600.0,87552.0,88288.0,86428.0,86865.0,86493.0,87278.0,86666.0,86257.0,87138.0,86225.0,88045.0,89206.0,87144.0,86504.0,89319.0,88016.0,87983.0,86689.0,86440.0,87153.0,115308.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
71,89495,84697,84201,84613,83748,83617,83299,83958,84088,83370,83255,83291,82948,82903,83059,83151,83242,82775,82676,82412,82883,82669,83700,83303,82622,82396,82469,100052,84688,82876,82266,82224,82224,82533,82110,81957,82476,83230,82484,82758,83205,82731,82272,82606,82293,82830,82389,82221,82089,99358,84785,84118,82848,82882,83396,82669,82451,82771,82585,82216,82128,82033,82038,81997,82125,82681,82719,83218,85093
73.0,102601.0,88586.0,87239.0,86535.0,86347.0,86422.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
77.0,94505.0,85923.0,84895.0,84928.0,84972.0,83967.0,83668.0,84356.0,84512.0,84087.0,83730.0,83682.0,83322.0,83166.0,83884.0,83346.0,83454.0,83812.0,83682.0,85737.0,84831.0,84101.0,83473.0,84428.0,84033.0,83232.0,83102.0,83267.0,83248.0,83902.0,83459.0,83205.0,83311.0,83463.0,103452.0,87027.0,83919.0,84221.0,83742.0,83786.0,83897.0,83548.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
79.0,103853.0,88228.0,86761.0,87246.0,86192.0,85769.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
83.0,104047.0,89366.0,87138.0,86774.0,86602.0,86753.0,87790.0,87269.0,86850.0,86154.0,86124.0,85920.0,85786.0,86236.0,86461.0,86492.0,86877.0,86413.0,86204.0,86180.0,85840.0,85487.0,86557.0,84861.0,85384.0,85130.0,87950.0,85598.0,86342.0,85202.0,84949.0,86028.0,86569.0,84966.0,84855.0,106660.0,88179.0,85894.0,85554.0,85976.0,86618.0,86223.0,85450.0,85390.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
84.0,94928.0,85892.0,85048.0,84907.0,85032.0,85274.0,84140.0,84357.0,84082.0,83876.0,83995.0,84143.0,83701.0,83855.0,83935.0,83677.0,83712.0,83198.0,83605.0,84550.0,83817.0,83875.0,83592.0,83883.0,102406.0,86929.0,83077.0,83801.0,84261.0,83262.0,83443.0,83219.0,83704.0,83867.0,83418.0,83751.0,84054.0,84450.0,83897.0,83888.0,83703.0,83212.0,85699.0,83535.0,103045.0,121825.0,86508.0,83363.0,84842.0,83677.0,84142.0,83632.0,83753.0,83332.0,83499.0,83929.0,83935.0,83902.0,83622.0,83734.0,83133.0,83924.0,84020.0,83653.0,83331.0,82995.0,83530.0,82958.0,100000000.0
85.0,103858.0,89239.0,86975.0,86744.0,86830.0,86386.0,87853.0,86555.0,86628.0,86369.0,86333.0,85953.0,86119.0,86159.0,85921.0,108159.0,88090.0,84621.0,98046.0,89369.0,85230.0,95011.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
