driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
23,129236,120385,119401,118848,119413,118962,118806,116410,117822,126930,135280,195698,198939,116710,116066,116482,116528,116837,117606,119182,118658,117992,118093,126946,176117,131205,118673,118006,119856,119637,121280,120501,120353,119444,119277,119133,118767,117783,117273,125541,131237,113926,111453,112177
27,145109,127421,129443,140619,146600,121627,122826,122712,126423,139460,211864,199658,123398,122461,121813,124784,121899,123628,123049,124185,131942,141986,125214,126812,126217,126900,125982,125673,124094,123315,124037,123940,122971,126110,123709,122110,123737,123780,125768,127130,126435,129188,inf,inf
30,125941,119177,118515,118449,118460,117987,117873,118125,117446,117444,144866,216133,200532,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
31,121205,116034,116893,116561,117244,117594,117459,117167,117715,117563,128378,229367,198936,115988,117165,117230,117499,117932,117642,119243,118222,118153,118080,117599,117624,118273,117019,117945,116604,116586,116447,116484,127500,131838,116133,119468,120892,121045,120476,120631,inf,inf,inf,inf
32,133808,121281,119996,119368,119761,119891,120327,119295,119276,119525,139249,201200,206801,139342,119907,120276,120170,121046,121207,121224,121098,120289,120528,119074,120053,119849,120408,119343,119020,120303,129064,148642,127961,128022,125246,121187,117838,116537,119367,117759,114029,114141,112582,inf
33,137492,123530,121377,121159,120907,120807,121017,120652,121153,120216,130381,189113,199290,121703,120733,121486,121475,123030,122526,122440,122893,122464,121053,121050,120257,120406,120731,118804,118251,128973,136938,119810,122310,122699,127088,121571,121873,120230,118599,118053,117886,118880,120698,inf
35,135787,123489,121191,120428,120110,120393,120112,119660,118951,118988,121585,195799,199447,121772,117750,118250,117511,116880,116916,129088,142098,120997,121868,123905,122352,122252,123361,122819,125161,123806,126025,121543,122421,119874,119168,119526,119880,121875,117491,116439,118139,115069,114303,114251
38,144116,127486,128031,128736,128193,127855,137200,146546,123298,131469,211930,199255,124751,122423,123438,123305,123804,123378,123606,123475,121949,125711,132613,192108,141999,121750,124791,129047,127246,127194,126813,128093,125082,124600,122576,121877,121600,121148,121850,123138,123176,inf,inf,inf
39,138191,123712,121977,120883,120664,121283,121210,121344,120699,120174,138544,184874,197294,123953,121583,121392,120769,122083,122260,122333,122071,121445,121980,120120,120014,119903,121270,121832,123029,120355,119848,128356,162869,135622,129503,126688,123535,121148,117682,120718,117936,116939,115885,inf
42,134558,121429,119802,119798,120109,119172,120017,119524,119263,119338,139710,210447,189337,122951,119987,120083,120684,122224,121231,121643,123171,122264,121043,120912,120449,120463,121881,119138,118548,118543,117544,117541,125995,134129,121057,122739,124294,125678,132729,inf,inf,inf,inf,inf
