driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
12,,[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[4],[21],[],[5],[67],[],[9],[8],[13],[],[],[15],[],[],[16],[],[6],[],[21],[],"[10, 6]",[67],[],[5],[],[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[18],[],"[20, 5]",[],[],[],[],[17],[],[],[],[],[],[],"[2, 12]",[16],[],[8],[],[18],[22],[],[],[],[],[],[],[],[],[],[],[],[20],[],[4],[2],[],[],[22],[18],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[1, 7]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[]
16,,[],[],[],[],[],[],[],[],[],[],[],[],[18],[],[5],[],[],[],[17],[3],[20],[],[8],[3],[13],[],[],[],[],[],[],[],[],[],[15],[],[21],[67],[],[10],[],[],[],[9],[],[],[],[],[15],[],[],[],[],[],[67],[15],[],[],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[],[],"[5, 22]",[],[],[],[],[],[],[20],[9],[],[8],[13],[],[16],[18],[3],[],[18],[22],[],[],[],[],[],[],[],[],[],[],[],[20],[13],[],[3],[],[22],[],[18],[],[],[],[],[],[],[],[]
18,,[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[5],[12],[4],"[67, 21]",[],[],[20],[2],[9],[8],[13],[2],[16],[],[3],[],[],[5],[8],[],[],[],[],[],[5],[],[],[],[],[4],[13],[],[3],[],[20],[22],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[18],[],[8],[5],[],[],[],[17],[],[],[],[9],[5],[8],"[2, 12]",[16],[],[3],[],[18],[22],[],[],[],[],[],[],[],[],[],[],[13],[],[13],[4],[3],[],[],[22],[18],[],[],[],[],[],[],[],[]
21,,[],[],[12],[],[],[],[67],[],[],[],[2],[],[18],[],[5],[],[4],[],[15],[],[67],[4],[9],[],[],"[2, 12]",[10],[16],[],[6],[],[],[8],[],[],[],[],[67],[],[],[],[],[],[15],[],[16],[9],[],[],[],[],[],[],[],[],[],[],[12],[]
22,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[20],[],[],[8],[13],[],[16],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[13],[],[3],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[],[],[],[],[],[],[],[],[],[],[],[12],[],[5],[],[4],[21],[],[],[],[],[],[],[],"[12, 15]",[],[16],[],[],[6],[],[8],[],[21],[],[10],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[1],[],[],[]
