raceId,driverId,lap,driverOvertaken
906,13,57,822
906,13,57,807
906,16,28,821
906,16,64,821
906,18,16,821
906,18,28,826
906,18,48,818
906,18,60,822
906,18,69,4
906,18,69,807
906,20,69,815
906,154,16,155
906,154,26,821
906,155,10,826
906,813,10,826
906,815,8,18
906,817,17,813
906,817,66,815
906,817,68,3
906,821,7,828
906,821,10,826
906,821,11,155
906,821,57,16
906,822,16,813
906,825,18,821
906,826,12,155
906,826,15,821
906,826,38,16
907,1,28,815
907,3,13,18
907,3,27,815
907,4,18,813
907,8,18,824
907,16,2,20
907,16,21,820
907,16,25,828
907,16,33,824
907,18,2,20
907,154,2,828
907,154,2,20
907,154,2,820
907,154,14,820
907,154,18,828
907,154,32,820
907,154,39,155
907,155,2,20
907,155,9,824
907,155,26,820
907,807,11,820
907,807,12,828
907,807,15,824
907,807,25,813
907,813,2,20
907,813,31,824
907,815,36,807
907,815,66,825
907,817,12,820
907,817,14,828
907,817,17,824
907,817,71,807
907,818,2,20
907,818,6,16
907,818,13,820
907,818,15,828
907,818,19,824
907,820,2,20
907,821,2,20
907,822,27,815
907,824,2,20
907,824,57,155
907,825,12,828
907,825,14,824
907,825,24,813
907,826,3,817
907,826,12,820
907,826,13,828
907,826,16,824
907,828,2,20
907,828,36,820
908,1,3,825
908,1,4,18
908,4,3,821
908,4,4,16
908,4,4,824
908,4,6,817
908,4,6,826
908,4,8,807
908,4,15,825
908,4,25,18
908,4,27,807
908,16,8,824
908,20,10,825
908,20,15,807
908,20,25,825
908,20,47,4
908,154,3,828
908,154,9,813
908,154,9,821
908,154,12,824
908,154,42,16
908,155,8,828
908,813,9,821
908,813,16,824
908,815,5,155
908,815,6,828
908,815,13,813
908,815,14,824
908,815,37,16
908,817,9,807
908,817,21,807
908,818,4,828
908,818,9,154
908,818,9,813
908,818,9,821
908,818,11,824
908,822,3,817
908,822,3,826
908,822,4,807
908,822,13,825
908,822,16,18
908,826,16,815
908,826,18,154
908,826,23,818
908,826,37,818
909,1,3,820
909,1,4,813
909,1,4,821
909,1,5,154
909,1,7,16
909,1,10,818
909,1,13,8
909,1,29,817
909,1,33,807
909,1,49,4
909,4,14,16
909,4,15,8
909,4,38,807
909,4,57,18
909,4,62,817
909,8,22,16
909,8,23,154
909,8,24,815
909,8,25,818
909,8,26,825
909,8,60,813
909,16,18,826
909,18,15,825
909,18,15,154
909,18,33,8
909,20,38,807
909,20,49,18
909,807,16,813
909,813,7,154
909,813,20,821
909,813,21,826
909,813,31,16
909,813,41,821
909,815,3,826
909,815,18,824
909,815,22,154
909,815,42,16
909,815,58,813
909,817,2,813
909,817,3,821
909,817,4,154
909,817,7,16
909,817,10,818
909,817,11,8
909,817,16,824
909,817,18,154
909,817,20,825
909,817,53,807
909,817,56,18
909,818,5,16
909,818,18,824
909,818,21,154
909,821,5,154
909,821,22,826
909,821,33,824
909,822,20,1
909,824,3,155
909,824,4,820
909,825,8,155
909,825,9,820
909,825,11,824
909,825,15,154
909,825,56,813
909,826,14,155
909,826,15,820
909,826,36,824
909,826,42,821
910,1,3,825
910,1,3,828
910,1,4,155
910,1,4,820
910,1,4,813
910,1,5,824
910,1,6,154
910,1,14,807
910,1,14,821
910,1,14,822
910,1,14,815
910,1,32,20
910,3,34,813
910,3,38,822
910,3,60,8
910,3,61,13
910,4,14,20
910,4,15,818
910,4,15,3
910,8,15,807
910,8,23,815
910,8,30,821
910,16,11,154
910,16,15,824
910,16,15,807
910,16,23,815
910,16,31,821
910,18,14,817
910,18,18,820
910,18,20,155
910,18,23,815
910,18,28,826
910,18,30,16
910,18,31,821
910,20,40,818
910,155,11,154
910,155,15,807
910,155,23,815
910,813,6,820
910,813,11,154
910,813,15,807
910,813,23,815
910,813,25,155
910,813,28,820
910,813,29,824
910,813,32,821
910,813,61,826
910,815,14,807
910,817,32,20
910,817,67,1
910,817,68,4
910,818,15,3
910,820,7,813
910,820,11,154
910,820,15,807
910,820,23,815
910,820,25,155
910,820,32,821
910,821,15,807
910,821,23,815
910,822,15,807
910,822,23,815
910,822,32,821
910,824,11,154
910,824,15,807
910,824,23,815
910,824,25,155
910,824,27,820
910,824,32,821
910,825,2,828
910,825,4,813
910,825,5,820
910,825,14,3
910,825,20,820
910,825,22,155
910,825,23,815
910,825,28,822
910,825,31,821
910,826,3,828
910,826,4,825
910,826,4,820
910,826,4,813
910,826,7,155
910,826,11,154
910,826,15,807
910,826,16,824
910,826,23,815
910,826,33,821
910,826,41,820
911,1,19,828
911,1,23,154
911,3,10,16
911,3,10,821
911,3,11,818
911,3,21,815
911,3,24,18
911,3,36,8
911,4,14,818
911,4,28,807
911,8,10,16
911,8,10,818
911,8,24,18
911,13,29,821
911,16,38,821
911,18,3,13
911,18,16,815
911,18,32,815
911,18,44,4
911,20,25,18
911,20,42,18
911,20,43,825
911,20,43,4
911,154,15,820
911,154,16,828
911,807,2,16
911,815,5,13
911,815,12,821
911,817,4,4
911,817,5,20
911,818,8,16
911,820,42,828
911,822,8,4
911,822,17,3
911,822,31,20
911,822,40,8
911,825,13,818
911,825,27,807
911,826,26,818
912,1,5,825
912,1,10,13
912,1,29,3
912,8,5,807
912,8,28,4
912,13,5,825
912,154,3,820
912,154,12,824
912,154,25,828
912,154,28,155
912,155,25,828
912,817,7,807
912,817,34,8
912,817,40,18
912,817,41,815
912,817,44,825
912,817,47,20
912,820,4,154
912,821,18,828
912,821,22,824
912,822,6,807
912,822,9,8
912,822,14,815
912,822,16,4
912,822,18,18
912,822,26,815
912,822,37,825
912,822,40,20
912,824,29,828
912,826,2,824
912,826,2,820
912,826,3,155
912,826,5,821
912,826,7,16
912,826,19,813
912,826,43,818
912,826,46,807
913,1,54,20
913,3,4,820
913,8,13,821
913,8,14,815
913,8,60,822
913,13,13,821
913,13,14,815
913,16,11,820
913,16,13,3
913,16,28,824
913,16,38,154
913,154,12,3
913,154,40,16
913,807,11,828
913,807,13,824
913,807,60,822
913,813,13,3
913,813,25,824
913,813,38,154
913,813,40,16
913,815,12,821
913,815,39,824
913,815,40,16
913,815,48,826
913,815,48,828
913,815,55,154
913,815,56,813
913,815,59,825
913,815,59,807
913,815,60,8
913,815,60,822
913,818,8,826
913,818,13,824
913,818,46,828
913,818,52,154
913,818,53,813
913,818,58,807
913,818,59,8
913,818,59,822
913,820,13,3
913,822,14,821
913,824,17,821
913,825,48,828
913,825,53,154
913,825,55,813
913,825,60,822
913,826,48,828
913,828,17,821
914,1,29,3
914,16,24,155
914,20,16,13
914,20,18,822
914,154,14,821
914,154,23,825
914,154,24,155
914,807,15,8
914,815,30,821
914,817,17,13
914,817,19,822
914,818,25,155
914,818,31,16
914,825,17,820
914,825,25,155
914,825,29,16
914,825,32,154
914,825,42,813
914,826,13,815
914,826,29,821
914,828,10,820
914,828,16,820
914,828,22,155
914,828,28,824
915,3,5,155
915,3,6,813
915,3,7,16
915,3,8,828
915,3,10,154
915,3,13,807
915,3,15,821
915,3,20,815
915,3,31,822
915,8,5,826
915,13,5,155
915,13,6,813
915,13,8,16
915,13,9,828
915,13,11,154
915,13,14,807
915,13,15,821
915,13,35,826
915,13,38,818
915,16,5,813
915,16,19,155
915,16,38,154
915,20,2,826
915,20,4,818
915,807,41,818
915,813,41,828
915,815,35,826
915,815,38,818
915,817,2,826
915,817,4,818
915,817,14,828
915,817,18,154
915,817,27,821
915,825,3,818
915,826,42,821
916,1,24,3
916,4,24,18
916,4,45,20
916,807,6,821
916,8,50,826
916,8,55,821
916,813,27,8
916,813,50,154
916,813,53,18
916,813,56,818
916,817,5,4
916,18,5,821
916,18,42,154
916,818,19,821
916,818,24,8
916,818,50,154
916,818,52,18
916,20,6,821
916,20,35,154
916,20,42,825
916,20,53,154
916,20,53,18
916,20,54,813
916,20,55,825
916,20,55,818
916,154,19,821
916,154,24,8
916,154,27,18
916,154,55,18
916,826,48,8
917,1,10,154
917,1,12,826
917,3,9,154
917,3,11,826
917,3,14,807
917,4,17,16
917,4,45,825
917,4,54,826
917,4,67,8
917,807,39,817
917,807,67,825
917,8,10,821
917,8,37,154
917,8,39,817
917,813,39,817
917,813,54,821
917,13,9,16
917,13,13,154
917,13,17,826
917,13,29,826
917,13,54,807
917,815,39,817
917,16,39,817
917,18,12,16
917,18,15,154
917,18,31,826
917,18,61,8
917,818,7,154
917,818,39,817
917,818,55,821
917,20,37,826
917,20,61,8
917,821,39,817
917,822,10,16
917,822,14,154
917,822,39,817
917,825,14,16
917,825,22,154
917,154,39,817
917,826,22,813
917,826,39,817
917,826,40,813
917,826,44,818
917,826,61,813
918,4,7,829
918,4,9,155
918,4,51,3
918,8,8,829
918,8,12,155
918,8,51,3
918,13,27,3
918,16,12,829
918,18,9,155
918,18,30,4
918,18,40,3
918,20,5,155
918,20,23,821
918,20,25,825
918,20,37,3
918,20,48,4
918,20,50,3
918,154,7,829
918,154,13,829
918,154,54,3
918,807,40,8
918,807,41,818
918,807,42,4
918,807,45,3
918,813,11,829
918,813,16,821
918,815,44,8
918,815,47,4
918,815,49,3
918,817,5,155
918,817,7,825
918,817,31,815
918,818,5,821
918,818,36,8
918,818,51,3
918,821,11,829
918,822,13,20
918,822,14,825
918,822,24,817
918,822,33,3
918,825,51,3
918,826,5,8
918,826,10,155
926,8,7,832
926,8,24,828
926,8,27,830
926,815,42,18
926,817,4,832
926,18,4,815
926,828,4,815
926,828,5,18
926,828,28,815
926,828,54,832
926,831,4,832
927,1,7,815
927,1,10,832
927,1,10,154
927,1,10,807
927,3,8,815
927,3,9,13
927,3,12,832
927,3,12,817
927,3,13,154
927,3,14,807
927,3,29,8
927,4,14,815
927,8,6,831
927,8,7,833
927,8,10,18
927,8,11,4
927,8,13,815
927,8,16,832
927,8,17,813
927,8,18,831
927,8,19,18
927,8,20,4
927,8,36,830
927,13,7,815
927,13,14,817
927,13,29,832
927,18,16,815
927,18,21,4
927,18,30,154
927,20,21,3
927,154,2,830
927,154,17,813
927,154,17,807
927,154,19,831
927,154,21,832
927,154,21,4
927,154,42,831
927,807,21,4
927,813,11,833
927,813,20,833
927,813,40,18
927,815,2,4
927,815,26,826
927,815,40,18
927,815,47,813
927,817,7,815
927,817,21,4
927,817,28,807
927,822,8,815
927,822,10,826
927,822,11,830
927,822,14,817
927,822,30,832
927,822,34,830
927,822,55,13
927,826,8,815
927,826,29,815
927,826,30,807
927,826,52,817
927,830,6,826
927,830,8,815
927,830,17,817
927,830,23,817
927,830,24,807
927,830,30,832
927,830,48,832
927,831,8,833
927,831,47,813
927,831,48,815
927,832,17,813
927,832,19,831
927,832,20,18
927,832,21,4
928,4,2,832
928,4,48,18
928,18,2,832
928,18,17,4
928,18,39,813
928,154,15,826
928,813,3,828
928,813,8,831
928,813,14,826
928,813,47,18
928,815,2,832
928,815,4,826
928,815,13,832
928,815,31,18
928,817,2,832
928,817,3,4
928,817,6,826
928,817,17,832
928,817,28,828
928,817,43,828
928,828,16,832
928,828,32,4
928,829,2,832
928,829,9,833
928,830,9,828
928,830,19,831
928,830,40,815
928,831,40,815
928,832,3,829
928,832,4,833
928,833,2,832
929,3,4,8
929,3,9,20
929,3,16,20
929,8,56,3
929,13,2,826
929,13,4,813
929,13,5,830
929,13,7,4
929,13,27,832
929,13,30,4
929,13,33,807
929,154,14,807
929,807,27,832
929,807,29,4
929,813,2,826
929,813,12,829
929,813,27,832
929,813,27,4
929,815,9,832
929,815,40,831
929,815,50,13
929,826,12,4
929,826,17,832
929,826,18,4
929,826,54,13
929,828,15,807
929,828,28,830
929,829,6,833
929,830,12,833
929,830,14,829
929,831,28,832
929,831,31,4
929,831,34,807
929,831,46,828
929,831,50,807
929,832,13,829
930,1,34,8
930,1,39,822
930,13,3,832
930,13,4,830
930,18,13,833
930,18,14,829
930,154,7,832
930,154,43,826
930,807,2,18
930,807,12,833
930,807,12,829
930,813,2,817
930,813,4,154
930,813,5,832
930,813,8,830
930,813,26,18
930,815,26,4
930,815,38,18
930,817,4,154
930,817,6,832
930,826,18,832
930,826,23,830
930,828,26,4
930,829,11,833
930,830,43,807
930,831,20,807
930,832,46,807
930,832,62,830
930,832,65,826
931,13,27,829
931,13,31,833
931,807,15,833
931,807,16,829
931,807,63,154
931,817,72,8
931,817,73,826
931,826,78,817
931,830,54,832
931,830,55,822
931,832,2,829
931,832,14,833
931,832,14,829
931,832,63,154
931,833,24,829
932,13,3,4
932,13,9,828
932,13,13,817
932,13,15,815
932,13,19,826
932,13,43,807
932,13,49,154
932,13,62,813
932,18,8,833
932,18,9,829
932,20,2,831
932,20,3,832
932,20,4,4
932,20,9,833
932,20,9,18
932,20,9,829
932,20,15,831
932,20,20,4
932,20,21,830
932,20,22,832
932,20,23,828
932,20,29,813
932,20,43,807
932,20,49,154
932,20,55,813
932,154,35,13
932,154,55,815
932,807,49,154
932,813,19,832
932,813,22,828
932,813,49,154
932,815,9,817
932,815,27,4
932,815,33,830
932,815,49,154
932,817,29,4
932,826,32,830
932,826,49,154
932,828,3,4
932,829,7,833
932,830,11,831
932,830,18,4
932,830,44,4
932,832,9,4
932,832,53,817
933,828,9,833
933,828,35,832
933,813,40,826
933,813,40,831
933,813,69,830
933,815,7,154
933,815,43,826
933,815,46,831
933,817,7,833
933,817,60,831
933,822,15,830
933,822,35,807
933,154,26,831
933,154,31,826
933,826,8,833
933,826,35,154
933,830,29,826
933,830,39,817
933,831,35,154
933,831,40,826
934,832,16,817
934,832,16,4
934,1,19,13
934,1,19,822
934,833,42,829
934,3,20,822
934,3,39,822
934,3,41,13
934,4,4,833
934,4,6,829
934,4,19,829
934,807,21,828
934,8,13,807
934,8,19,828
934,815,4,20
934,815,41,8
934,817,3,828
934,817,11,832
934,20,9,815
934,20,14,826
934,20,19,828
934,822,3,1
934,826,18,807
934,826,21,828
934,829,43,833
936,1,10,13
936,1,13,815
936,1,29,817
936,1,60,832
936,1,61,831
936,1,62,828
936,1,63,18
936,1,67,154
936,3,49,8
936,3,66,828
936,3,67,18
936,4,19,815
936,4,22,813
936,4,49,18
936,4,55,832
936,13,60,832
936,18,19,815
936,18,58,832
936,154,5,813
936,154,19,815
936,154,57,832
936,154,57,18
936,807,2,826
936,813,60,832
936,817,8,826
936,817,10,807
936,817,49,1
936,817,51,8
936,822,15,813
936,822,60,832
936,826,17,813
936,826,49,1
936,828,2,833
936,828,6,813
936,828,27,13
936,828,59,832
936,830,6,4
936,830,19,815
936,830,20,813
936,831,2,833
936,831,28,13
936,831,60,832
936,832,19,815
936,832,23,813
936,833,48,829
937,4,2,813
937,4,10,833
937,8,2,813
937,8,5,828
937,8,42,20
937,13,2,813
937,13,42,20
937,18,2,813
937,18,15,829
937,20,2,822
937,154,2,813
937,154,18,817
937,154,42,20
937,815,12,817
937,815,42,20
937,822,23,828
937,822,42,20
937,826,2,813
937,826,3,828
937,826,6,13
937,826,29,822
937,826,37,8
937,826,40,13
937,826,41,815
937,826,42,20
937,828,2,813
937,828,42,20
937,829,2,813
937,830,2,813
937,830,4,828
937,830,39,822
937,830,42,20
937,831,2,813
937,831,3,18
937,831,12,833
937,831,17,4
937,831,31,4
937,831,42,20
937,833,2,813
938,3,2,815
938,8,2,4
938,8,3,817
938,8,6,832
938,8,6,18
938,8,31,828
938,8,33,807
938,8,50,815
938,815,29,817
938,817,2,4
938,817,7,18
938,817,52,828
938,826,2,829
938,826,3,4
938,826,8,18
938,830,8,833
938,830,9,829
938,830,12,4
938,830,15,18
938,830,26,4
938,830,37,831
938,831,10,833
938,831,13,829
938,831,18,4
938,831,29,18
938,832,7,18
938,832,13,833
938,832,15,829
938,832,20,4
938,832,23,831
938,832,24,18
939,3,27,1
939,4,28,1
939,13,18,832
939,18,18,832
939,18,28,13
939,18,29,1
939,18,33,4
939,154,30,1
939,813,12,828
939,813,18,832
939,813,30,1
939,813,59,154
939,815,27,1
939,822,27,1
939,826,27,1
939,826,36,18
939,828,18,832
939,828,31,1
939,828,59,154
939,829,18,832
939,829,32,1
939,830,24,829
939,830,25,834
939,830,30,1
939,830,41,831
939,830,42,813
939,830,46,154
939,831,28,1
939,831,59,154
939,832,19,829
939,832,20,834
939,832,31,1
939,832,42,813
939,832,42,831
939,832,47,154
939,834,18,832
939,834,32,1
940,3,17,822
940,8,31,154
940,13,37,834
940,13,37,829
940,815,7,834
940,815,8,829
940,815,24,831
940,815,38,18
940,815,48,828
940,817,17,834
940,817,18,829
940,817,43,18
940,822,31,154
940,826,2,829
940,826,10,834
940,826,10,829
940,826,27,831
940,826,39,18
940,826,49,828
940,828,6,4
940,828,15,831
940,830,4,18
940,830,11,829
940,830,26,4
940,830,44,832
940,831,4,18
940,832,5,4
941,832,4,833
941,832,4,829
941,832,6,4
941,832,7,3
941,832,11,18
941,832,17,817
941,832,17,830
941,1,7,3
941,4,7,3
941,154,4,833
941,154,4,829
941,154,7,3
941,154,7,4
941,8,7,3
941,8,52,815
941,13,7,18
941,13,7,3
941,13,35,18
941,13,35,4
941,13,43,826
941,13,45,832
941,13,53,8
941,813,7,3
941,813,9,18
941,813,40,4
941,813,43,18
941,815,7,3
941,815,17,813
941,815,53,8
941,817,7,3
941,817,18,832
941,18,7,3
941,20,7,3
941,20,17,8
941,20,32,815
941,822,4,8
941,822,7,3
941,822,30,832
941,822,45,817
941,822,52,815
941,826,7,3
941,826,45,832
941,830,7,829
941,830,8,833
941,830,26,833
941,831,4,18
941,831,7,3
941,831,37,4
941,831,39,18
942,1,22,826
942,1,26,817
942,1,48,3
942,3,8,817
942,3,8,826
942,3,22,817
942,3,40,830
942,3,42,20
942,4,3,822
942,4,33,813
942,4,35,832
942,4,40,815
942,8,2,18
942,8,5,807
942,8,14,832
942,13,11,18
942,13,13,828
942,18,23,13
942,18,36,815
942,18,49,832
942,18,49,817
942,18,50,4
942,20,4,807
942,20,24,826
942,20,33,826
942,20,34,817
942,20,47,830
942,807,22,815
942,807,23,832
942,807,34,826
942,813,50,4
942,815,49,4
942,817,13,826
942,817,13,3
942,817,15,1
942,817,52,834
942,817,56,4
942,826,37,817
942,828,8,18
942,830,5,807
942,830,34,826
942,830,35,817
942,831,12,834
942,831,34,834
942,831,46,834
942,831,50,4
942,832,2,18
942,832,5,807
942,832,13,8
942,832,21,815
942,832,47,813
942,832,48,18
942,832,49,817
942,832,50,4
942,832,54,18
942,834,3,822
943,8,2,834
943,8,6,831
943,8,7,828
943,8,10,154
943,13,12,18
943,18,2,834
943,20,11,834
943,20,11,829
943,20,15,832
943,20,23,18
943,154,17,20
943,154,22,18
943,807,14,18
943,813,12,834
943,813,17,20
943,813,23,18
943,815,33,832
943,815,49,830
943,817,51,13
943,822,11,18
943,822,11,831
943,822,58,826
943,828,13,834
943,828,13,829
943,828,61,832
943,829,15,834
943,831,15,834
943,831,15,829
943,832,4,807
943,832,17,20
943,832,18,18
943,834,61,829
944,4,5,813
944,13,22,813
944,20,39,8
944,154,4,831
944,154,32,815
944,154,37,815
944,154,40,830
944,154,56,831
944,154,58,813
944,807,18,813
944,813,29,4
944,813,37,831
944,813,56,831
944,815,59,831
944,817,2,18
944,817,9,829
944,817,10,834
944,817,48,815
944,817,60,831
944,817,66,815
944,822,14,813
944,826,22,813
944,826,42,813
944,828,2,834
944,828,29,4
944,829,33,834
944,830,32,815
944,830,58,831
944,830,67,813
944,831,2,154
944,831,23,18
945,1,14,20
945,4,22,833
945,8,16,20
945,8,36,20
945,13,3,832
945,13,13,828
945,13,47,826
945,20,6,830
945,20,41,817
945,20,45,815
945,154,52,832
945,154,53,826
945,807,12,828
945,815,8,828
945,815,12,154
945,817,12,828
945,822,12,833
945,822,14,829
945,826,13,828
945,830,18,832
945,830,25,828
945,830,43,831
945,830,45,18
945,831,8,833
945,831,10,829
945,832,33,830
948,1,4,13
948,13,13,154
948,13,15,822
948,18,17,831
948,18,20,828
948,18,21,815
948,18,55,831
948,815,28,18
948,817,5,807
948,817,10,13
948,817,14,18
948,817,14,822
948,817,46,13
948,821,10,837
948,822,5,831
948,822,9,828
948,822,10,836
948,825,21,836
948,825,25,831
948,825,55,815
948,830,34,815
948,830,42,835
948,832,10,837
948,832,10,821
948,832,12,154
948,832,14,822
948,832,33,815
948,832,42,835
948,836,25,831
949,1,4,154
949,1,15,826
949,1,15,13
949,1,17,817
949,8,7,822
949,8,14,826
949,13,10,828
949,13,35,838
949,154,17,13
949,154,29,822
949,154,33,826
949,154,46,13
949,807,29,837
949,807,35,815
949,807,46,831
949,807,56,815
949,815,8,807
949,815,22,837
949,815,27,836
949,815,40,837
949,817,8,825
949,817,8,837
949,817,10,828
949,817,13,13
949,817,15,826
949,817,26,822
949,817,28,826
949,822,14,807
949,822,36,815
949,822,37,836
949,822,39,828
949,825,2,837
949,825,29,837
949,825,31,807
949,825,34,815
949,825,44,831
949,825,50,828
949,826,2,836
949,826,18,825
949,826,19,836
949,826,20,831
949,826,21,828
949,826,24,822
949,826,39,838
949,826,50,822
949,826,56,13
949,828,15,807
949,828,16,836
949,828,19,831
949,828,35,815
949,830,12,815
949,830,20,13
949,830,28,828
949,830,29,822
949,830,51,13
949,831,2,828
949,831,2,837
949,831,15,807
949,831,56,815
949,836,15,807
949,836,36,815
949,836,43,815
949,838,11,807
949,838,12,815
949,838,28,836
949,838,28,815
949,838,29,831
949,838,45,828
950,1,9,154
950,1,9,830
950,1,10,8
950,1,10,825
950,1,10,828
950,1,11,835
950,1,11,837
950,1,12,807
950,1,13,821
950,1,14,836
950,1,16,18
950,1,23,4
950,1,23,807
950,1,24,828
950,1,32,18
950,1,33,821
950,1,34,815
950,1,40,822
950,4,19,154
950,4,26,828
950,8,9,830
950,8,10,825
950,8,10,828
950,8,11,835
950,8,11,837
950,8,16,831
950,8,22,4
950,8,24,828
950,8,39,18
950,8,41,815
950,8,44,822
950,8,46,1
950,8,47,13
950,13,24,815
950,13,25,18
950,18,2,13
950,18,9,837
950,18,10,835
950,18,12,821
950,18,13,836
950,20,2,13
950,20,9,828
950,20,9,837
950,20,9,807
950,20,10,832
950,20,10,18
950,20,10,835
950,20,11,822
950,20,12,836
950,20,12,821
950,20,13,815
950,20,14,4
950,20,21,18
950,154,14,835
950,154,16,837
950,154,37,835
950,154,38,837
950,154,47,831
950,807,9,837
950,807,11,835
950,807,13,821
950,807,31,154
950,807,34,825
950,807,51,828
950,815,8,837
950,815,9,835
950,815,11,821
950,815,12,836
950,815,20,828
950,815,26,18
950,815,32,821
950,817,9,825
950,817,9,828
950,817,10,837
950,817,11,835
950,817,11,807
950,817,13,821
950,817,14,836
950,817,16,18
950,817,21,8
950,817,21,4
950,817,23,832
950,817,23,828
950,817,40,822
950,817,43,1
950,817,43,13
950,821,4,835
950,821,21,836
950,821,37,828
950,821,50,828
950,822,3,13
950,822,9,835
950,822,9,837
950,822,12,836
950,822,12,821
950,822,26,18
950,822,27,815
950,825,13,837
950,825,14,835
950,825,23,835
950,825,37,835
950,826,9,4
950,826,9,821
950,826,9,836
950,826,12,13
950,828,13,835
950,828,13,837
950,828,31,154
950,830,2,828
950,830,10,825
950,830,11,828
950,830,11,837
950,830,12,835
950,830,15,821
950,830,26,828
950,830,28,4
950,830,48,832
950,830,49,815
950,830,54,822
950,832,9,837
950,832,10,835
950,832,13,821
950,832,14,836
950,832,15,18
950,832,21,4
950,832,24,828
950,832,41,18
950,832,49,815
950,832,56,822
950,836,33,831
950,836,45,831
950,837,14,835
950,837,36,835
951,1,4,13
951,1,7,8
951,1,19,4
951,1,19,822
951,4,24,828
951,18,8,831
951,18,30,835
951,18,48,832
951,815,6,817
951,815,7,826
951,815,8,828
951,815,9,836
951,815,9,831
951,815,31,832
951,817,31,836
951,817,31,831
951,817,32,826
951,817,37,828
951,817,49,835
951,822,4,8
951,822,20,4
951,826,18,821
951,826,27,836
951,826,31,831
951,828,6,826
951,832,22,835
951,836,10,831
952,4,14,837
952,8,15,821
952,13,4,836
952,13,5,828
952,13,6,831
952,13,14,837
952,13,28,831
952,13,29,835
952,13,37,4
952,13,44,18
952,13,50,826
952,13,56,821
952,18,14,837
952,18,61,821
952,20,8,832
952,154,17,807
952,154,32,831
952,154,39,837
952,154,43,836
952,807,8,826
952,807,15,837
952,815,13,837
952,817,14,154
952,821,18,835
952,821,19,828
952,821,22,826
952,821,23,825
952,821,32,831
952,821,33,154
952,825,8,826
952,825,16,837
952,825,39,828
952,825,65,831
952,826,16,837
952,826,29,836
952,826,33,831
952,826,36,154
952,826,62,821
952,828,17,837
952,828,50,831
952,828,61,835
952,831,17,837
952,832,12,837
952,835,9,821
952,835,17,837
952,835,52,825
952,836,20,837
953,1,16,3
953,13,41,821
953,18,11,154
953,18,17,836
953,154,20,825
953,154,25,837
953,154,36,837
953,807,78,3
953,821,8,8
953,822,19,836
953,822,77,821
953,828,20,825
953,828,20,831
953,828,37,837
953,830,7,836
953,830,10,837
953,830,11,154
953,830,16,831
953,830,19,825
953,830,19,836
953,830,19,822
953,830,23,18
953,831,20,825
953,831,36,837
953,836,11,154
953,836,20,822
953,836,36,837
953,837,20,825
954,3,3,4
954,3,11,807
954,3,24,815
954,3,54,817
954,3,57,8
954,4,21,825
954,4,67,826
954,8,12,821
954,8,15,826
954,8,16,154
954,8,18,815
954,20,17,817
954,20,18,830
954,154,2,826
954,154,9,821
954,807,2,4
954,815,37,154
954,815,52,826
954,815,52,4
954,821,21,825
954,822,36,817
954,826,11,821
954,826,19,825
954,826,62,4
954,828,4,835
954,828,33,836
954,828,34,825
954,832,12,821
954,832,16,825
954,835,11,828
954,837,7,825
954,837,11,828
955,1,3,826
955,1,4,822
955,1,11,822
955,1,20,13
955,4,4,826
955,4,15,828
955,4,17,836
955,4,26,821
955,4,28,835
955,8,10,828
955,8,11,836
955,8,16,807
955,8,18,817
955,13,10,828
955,13,11,836
955,18,17,836
955,18,27,821
955,18,30,835
955,18,38,4
955,18,42,825
955,20,28,8
955,154,4,826
955,154,21,836
955,154,41,4
955,154,46,825
955,807,2,831
955,807,8,154
955,807,23,18
955,807,23,831
955,807,25,832
955,815,19,13
955,815,21,817
955,815,51,8
955,817,8,828
955,817,10,836
955,817,13,807
955,817,24,18
955,817,48,807
955,821,15,837
955,821,23,828
955,821,31,836
955,821,34,828
955,822,3,826
955,822,5,1
955,825,5,835
955,825,27,836
955,828,5,835
955,828,6,821
955,828,27,837
955,830,10,835
955,830,14,836
955,830,14,828
955,830,24,835
955,830,27,836
955,830,28,825
955,830,45,13
955,830,49,807
955,831,18,836
955,831,28,821
955,831,38,4
955,831,44,825
955,832,10,4
955,832,15,828
955,832,16,836
955,832,30,835
955,835,42,4
956,1,63,830
956,1,71,3
956,3,6,807
956,3,8,18
956,3,13,831
956,3,14,821
956,3,16,154
956,3,61,830
956,4,2,154
956,4,11,832
956,4,16,837
956,4,20,821
956,4,22,807
956,4,32,825
956,4,32,835
956,8,7,18
956,8,58,817
956,8,71,3
956,13,2,837
956,13,2,831
956,13,7,821
956,13,11,828
956,13,23,835
956,13,32,825
956,18,13,837
956,18,18,821
956,18,21,831
956,18,25,154
956,18,39,831
956,20,6,817
956,20,7,807
956,154,42,831
956,807,13,837
956,807,18,821
956,807,32,835
956,807,32,828
956,807,34,825
956,815,14,832
956,815,17,837
956,815,32,825
956,815,32,835
956,815,32,4
956,817,7,807
956,817,17,154
956,817,65,18
956,821,11,828
956,821,33,835
956,821,33,828
956,821,35,825
956,821,63,4
956,822,14,837
956,822,19,821
956,822,21,807
956,822,22,831
956,822,55,836
956,822,63,4
956,825,22,836
956,825,64,807
956,828,64,807
956,830,2,817
956,830,6,807
956,830,71,3
956,831,11,828
956,831,18,821
956,832,18,837
956,832,32,828
956,832,33,835
956,832,35,825
956,832,44,807
956,832,48,4
956,835,60,831
956,836,44,837
956,836,63,4
956,837,64,807
957,3,38,830
957,4,10,822
957,4,19,826
957,8,5,817
957,8,5,3
