driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
24,,[],[],[],[],[],[],[817],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
153,,[],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[816],[],[],[24],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[10],[],[],[],[],[],[],[5],[],[],[],[],[],[],[],[],[],[]
155,,[],[],[],[],[],[],[],[],"[816, 817]",[],[24],[815],[10],[815],[],[15],[815],[67],[],[808],[],[],[],[],[],[],[],[],[],[],[808],[],[],[],[5],[],[22],[],[],[],[],[],[],[],[22],[],[],[],[],[],[],[],[],[]
30,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[67],[813],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[814],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
808,,[],[],[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[67],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
811,,[],[],[],[],[],[815],[816],[817],[24],[815],[10],[],[],[15],[],[],[],"[67, 815]",[],[],[],[153],[10],[],[],[],[],[],[],[153],[],[],[],[],[],[],[15],[],[153],[],[5],[],[],[],[],[],[],[],[],[],[],[],[],[]
813,,[816],[15],[],[24],[],[],[],[],[10],[],[15],[],[],[],[],[],[811],[67],[],[],[],[],[],[],[],[],[811],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[811],[],[],[],[],[],[],[],[],[],[]
814,,[155],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[808],[],[67],[],[813],[],[],[],[],[],[],[],[],[],[],[],[5],[808],[],[],[],[],[],[],[],[],[],[],[],[815],[],[],[],[],[],[],[],[],[]
815,,[],[],[],[],[],[],[155],[816],"[24, 817]",[],[],[],[24],[],[],[10],[],[67],[5],[],[],[],[5],[],[],[],[],[],[811],[],[],[811],[5],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
816,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
817,,[],[],[],[811],[],[816],[],[],[],[],[],[],[],[],[],[816],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[808],[155],[],[],[],[],[],[],[],[],[],[808],[],[],[30],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
