driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
12,,[],[],[],[],[],[],[22],[1],[],[],[],[],[22],[],[],[],[],[1],[5],[16],[8],[],[],[],[],[],[],[2],[],[],[],[7],[],[],[1],[16],[],[22],[],[],[],"[67, 5]",[1],[],[6],[],[],[],[],[],[],[],[],[],[],[],[]
13,,[],[],[],[],[],[],[],[],[],[],[],[],[],[4],[9],[15],[],[8],[5],[9],[],[],[],[],[],[6],[],[2],[],[10],[],[],[],[],[],[],[],[],[],[3],[],[],[6],"[8, 9]",[2],[],[10],[],[],[],[],[],[],[],[],[],[]
15,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[13],[8],[5],[9],[],[],[],[],[],[6],[],[],[],[10],[],[],[],[],[],[],[],[],[],[3],[],[13],[6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16,,"[1, 21]",[],[],[],[],[],[22],[],[12],[],[],[],[22],[12],[],[],[],[8],[5],[],[],[],[],[],"[67, 7]",[],[],[],[],[],[12],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[15],[18],[3],[],[9],[],[],[],[],[],[6],[],[],[3],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[],[],[],[],[],[],[],[],[]
18,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[20],[],[],"[17, 3]",[],[],[],[],[],[],[],[],[],[],[20],[],[],[],[],[],[],[],[],[],[],[],[],[],[17],[],[],[],[],[20],[],[],[],[],[],[],[],[],[]
20,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[15],[13],"[17, 3]",[],[9],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[3],[],[],[15],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
21,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
22,,[2],[],[],[],[],[10],[],[67],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[67],[],[],[],[],[],[7],[1],[],[],[],[16],[],[],[],[],[],"[16, 67]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
67,,[],[],[21],[],[],[],[],[],[],[],[],[],[22],[],[],[],[],[],[7],[16],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[7],[16],[],[22],[],[],[],[],[],[],[],[],[16],[],[],[],[],[],[],[],[],[],[]
